"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"174","ENSG00000264107","AC138207.2","ENSG00000264107.1"
"175","ENSG00000231167","YBX1P2","ENSG00000231167.3"
"176","ENSG00000161939","RNASEK-C17orf49","ENSG00000161939.17"
"177","ENSG00000269481","AC010319.4","ENSG00000269481.1"
"178","ENSG00000226167","AP4B1-AS1","ENSG00000226167.1"
"179","ENSG00000278224","PRICKLE4","ENSG00000278224.3"
"180","ENSG00000279086","AC073130.3","ENSG00000279086.1"
"181","ENSG00000225793","TMEM30A-DT","ENSG00000225793.2"
"182","ENSG00000240395","RPL5P23","ENSG00000240395.1"
"183","ENSG00000226243","RPL37AP1","ENSG00000226243.1"
"184","ENSG00000277977","AC010332.1","ENSG00000277977.1"
"185","ENSG00000183977","PP2D1","ENSG00000183977.12"
"186","ENSG00000238103","RPL9P7","ENSG00000238103.4"
"187","ENSG00000258101","AC010173.1","ENSG00000258101.2"
"188","ENSG00000259321","AL136295.2","ENSG00000259321.1"
"189","ENSG00000272812","AC004908.2","ENSG00000272812.1"
"190","ENSG00000224418","STK24-AS1","ENSG00000224418.1"
"191","ENSG00000272459","AC139795.3","ENSG00000272459.1"
"192","ENSG00000281100","AC105749.1","ENSG00000281100.1"
"193","ENSG00000262165","AC233723.1","ENSG00000262165.1"
"194","ENSG00000277151","AL138820.1","ENSG00000277151.1"
"195","ENSG00000272696","AL359091.3","ENSG00000272696.1"
"196","ENSG00000259020","AL049872.1","ENSG00000259020.3"
"197","ENSG00000272744","AC107214.2","ENSG00000272744.1"
"198","ENSG00000265478","AC107982.3","ENSG00000265478.2"
"199","ENSG00000242798","AC073842.2","ENSG00000242798.1"
"200","ENSG00000254461","AP001107.4","ENSG00000254461.1"
"201","ENSG00000279880","AC134407.3","ENSG00000279880.1"
"202","ENSG00000175773","ZBTB44-DT","ENSG00000175773.11"
"203","ENSG00000279103","AC138470.1","ENSG00000279103.1"
"204","ENSG00000245017","LINC02453","ENSG00000245017.2"
"205","ENSG00000251485","NRBF2P6","ENSG00000251485.1"
"206","ENSG00000273901","AC012313.9","ENSG00000273901.1"
"207","ENSG00000272906","AL353708.3","ENSG00000272906.1"
"208","ENSG00000243176","AC092944.1","ENSG00000243176.4"
"209","ENSG00000214867","SRSF9P1","ENSG00000214867.3"
"210","ENSG00000231628","AL133406.2","ENSG00000231628.1"
"211","ENSG00000254676","AP000873.4","ENSG00000254676.1"
"212","ENSG00000234287","AC099560.2","ENSG00000234287.1"
"213","ENSG00000204620","AC115618.1","ENSG00000204620.3"
"214","ENSG00000243829","AC011495.1","ENSG00000243829.1"
"215","ENSG00000223374","AC005104.1","ENSG00000223374.1"
"216","ENSG00000231105","ECE1-AS1","ENSG00000231105.1"
"217","ENSG00000213399","RPS2P17","ENSG00000213399.3"
"218","ENSG00000267277","AC024575.1","ENSG00000267277.1"
"219","ENSG00000235092","ID2-AS1","ENSG00000235092.4"
"220","ENSG00000254604","AP002336.2","ENSG00000254604.1"
"221","ENSG00000260273","AL359711.2","ENSG00000260273.1"
"222","ENSG00000240616","RPS6P25","ENSG00000240616.1"
"223","ENSG00000273568","AC131009.3","ENSG00000273568.1"
"224","ENSG00000270426","AC099343.2","ENSG00000270426.1"
"225","ENSG00000255306","AC004923.4","ENSG00000255306.1"
"226","ENSG00000270557","AC013731.1","ENSG00000270557.1"
"227","ENSG00000235681","AC245884.3","ENSG00000235681.1"
"228","ENSG00000198553","KCNRG","ENSG00000198553.7"
"229","ENSG00000231952","DPY19L1P2","ENSG00000231952.3"
"230","ENSG00000267707","AC015961.2","ENSG00000267707.2"
"231","ENSG00000272800","AC021851.1","ENSG00000272800.1"
"232","ENSG00000231249","ITPR1-DT","ENSG00000231249.1"
"233","ENSG00000261504","LINC01686","ENSG00000261504.1"
"234","ENSG00000243368","MCCC1-AS1","ENSG00000243368.2"
"235","ENSG00000266983","AC011444.1","ENSG00000266983.1"
"236","ENSG00000148795","CYP17A1","ENSG00000148795.5"
"237","ENSG00000231125","AF129075.1","ENSG00000231125.2"
"238","ENSG00000272081","AC008972.2","ENSG00000272081.1"
"239","ENSG00000260589","STAM-AS1","ENSG00000260589.1"
"240","ENSG00000226049","TLK2P1","ENSG00000226049.3"
"241","ENSG00000213514","AL731556.1","ENSG00000213514.2"
"242","ENSG00000205639","MFSD2B","ENSG00000205639.8"
"243","ENSG00000241975","ELOCP19","ENSG00000241975.1"
"244","ENSG00000230325","AL359921.1","ENSG00000230325.1"
"245","ENSG00000144410","CPO","ENSG00000144410.4"
"246","ENSG00000267342","AC087289.2","ENSG00000267342.1"
"247","ENSG00000272402","AL031775.2","ENSG00000272402.1"
"248","ENSG00000173401","GLIPR1L1","ENSG00000173401.8"
"249","ENSG00000237350","CDC42P6","ENSG00000237350.1"
"250","ENSG00000230561","CCDC192","ENSG00000230561.3"
"251","ENSG00000260022","AL031716.1","ENSG00000260022.1"
"252","ENSG00000232004","CAP1P2","ENSG00000232004.1"
"253","ENSG00000277959","AL162274.2","ENSG00000277959.1"
"254","ENSG00000226002","GTF2IP14","ENSG00000226002.1"
"255","ENSG00000251611","FAM160A1-DT","ENSG00000251611.1"
"256","ENSG00000243759","ST13P15","ENSG00000243759.1"
"257","ENSG00000257135","ODC1-DT","ENSG00000257135.4"
"258","ENSG00000260259","LINC02166","ENSG00000260259.1"
"259","ENSG00000267583","AC007998.3","ENSG00000267583.4"
"260","ENSG00000232645","LINC01431","ENSG00000232645.4"
"261","ENSG00000272008","AL139274.2","ENSG00000272008.1"
"262","ENSG00000233330","AL078581.2","ENSG00000233330.1"
"263","ENSG00000230071","RPL4P6","ENSG00000230071.2"
"264","ENSG00000254909","AP003392.2","ENSG00000254909.1"
"265","ENSG00000228427","AL590764.1","ENSG00000228427.1"
"266","ENSG00000268222","EEF1A1P7","ENSG00000268222.1"
"267","ENSG00000260884","AC009120.3","ENSG00000260884.1"
"268","ENSG00000269925","Z98884.2","ENSG00000269925.1"
"269","ENSG00000272223","AL136304.1","ENSG00000272223.1"
"270","ENSG00000260495","AC009148.1","ENSG00000260495.1"
"271","ENSG00000267274","AC008770.3","ENSG00000267274.1"
"272","ENSG00000272195","AL356512.1","ENSG00000272195.1"
"273","ENSG00000238133","MAP3K20-AS1","ENSG00000238133.5"
"274","ENSG00000215277","RNF212B","ENSG00000215277.7"
"275","ENSG00000250131","AC078881.1","ENSG00000250131.1"
"276","ENSG00000279989","AC011815.3","ENSG00000279989.1"
"277","ENSG00000201302","SNORA65","ENSG00000201302.1"
"278","ENSG00000225422","RBMS1P1","ENSG00000225422.4"
"279","ENSG00000279203","AC005785.2","ENSG00000279203.1"
"280","ENSG00000262227","AC004771.2","ENSG00000262227.1"
"281","ENSG00000230319","AL022476.1","ENSG00000230319.1"
"282","ENSG00000269318","AC007292.2","ENSG00000269318.1"
"283","ENSG00000229994","RPL5P4","ENSG00000229994.1"
"284","ENSG00000279330","AJ003147.3","ENSG00000279330.1"
"285","ENSG00000213280","AC090114.1","ENSG00000213280.2"
"286","ENSG00000274987","AC092794.1","ENSG00000274987.1"
"287","ENSG00000273027","AL844908.2","ENSG00000273027.1"
"288","ENSG00000256690","AP001160.1","ENSG00000256690.1"
"289","ENSG00000258955","LINC00519","ENSG00000258955.1"
"290","ENSG00000278576","AL162171.3","ENSG00000278576.1"
"291","ENSG00000273784","AL137058.2","ENSG00000273784.3"
"292","ENSG00000264269","AC016866.1","ENSG00000264269.1"
"293","ENSG00000213236","YWHAZP2","ENSG00000213236.3"
"294","ENSG00000259863","SH3RF3-AS1","ENSG00000259863.1"
"295","ENSG00000272787","AC253536.6","ENSG00000272787.1"
"296","ENSG00000250220","AC053527.2","ENSG00000250220.1"
"297","ENSG00000273261","AC092953.2","ENSG00000273261.1"
"298","ENSG00000280388","AC006330.1","ENSG00000280388.1"
"299","ENSG00000273007","AC021205.3","ENSG00000273007.1"
"300","ENSG00000269947","AC135178.6","ENSG00000269947.1"
"301","ENSG00000244515","KRT18P34","ENSG00000244515.1"
"302","ENSG00000251188","AC079140.3","ENSG00000251188.1"
"303","ENSG00000181908","LINC02724","ENSG00000181908.5"
"304","ENSG00000259612","EEF1A1P22","ENSG00000259612.1"
"305","ENSG00000230069","LRRC37A15P","ENSG00000230069.3"
"306","ENSG00000270228","AC079880.1","ENSG00000270228.1"
"307","ENSG00000272305","AC096887.1","ENSG00000272305.4"
"308","ENSG00000270108","AL049840.7","ENSG00000270108.1"
"309","ENSG00000219755","AL137784.1","ENSG00000219755.1"
"310","ENSG00000227963","RBM15-AS1","ENSG00000227963.1"
"311","ENSG00000248569","AC026410.3","ENSG00000248569.1"
"312","ENSG00000267681","AC135721.1","ENSG00000267681.1"
"313","ENSG00000272416","AC025175.1","ENSG00000272416.1"
"314","ENSG00000254806","SYS1-DBNDD2","ENSG00000254806.4"
"315","ENSG00000227329","AL139396.1","ENSG00000227329.2"
"316","ENSG00000225264","ZNRF2P2","ENSG00000225264.3"
"317","ENSG00000215302","AC127502.1","ENSG00000215302.7"
"318","ENSG00000213250","RBMS2P1","ENSG00000213250.5"
"319","ENSG00000279500","AC108704.2","ENSG00000279500.1"
"320","ENSG00000279805","Z95114.3","ENSG00000279805.1"
"321","ENSG00000138741","TRPC3","ENSG00000138741.9"
"322","ENSG00000232527","LINC02802","ENSG00000232527.6"
"323","ENSG00000233830","EIF4HP1","ENSG00000233830.2"
"324","ENSG00000261560","AC007216.3","ENSG00000261560.1"
"325","ENSG00000268543","AC012313.4","ENSG00000268543.1"
"326","ENSG00000279031","AC004232.2","ENSG00000279031.1"
"327","ENSG00000233178","AL161457.2","ENSG00000233178.6"
"328","ENSG00000241362","RPL36AP43","ENSG00000241362.2"
"329","ENSG00000274667","AC090517.2","ENSG00000274667.1"
"330","ENSG00000259315","ACTG1P17","ENSG00000259315.1"
"331","ENSG00000280378","AL353898.3","ENSG00000280378.1"
"332","ENSG00000271843","AC012557.1","ENSG00000271843.1"
"333","ENSG00000179101","H3P47","ENSG00000179101.5"
"334","ENSG00000230383","AC009245.1","ENSG00000230383.1"
"335","ENSG00000267174","AC011472.2","ENSG00000267174.4"
"336","ENSG00000248971","KRT8P46","ENSG00000248971.2"
"337","ENSG00000279456","AL353763.1","ENSG00000279456.1"
"338","ENSG00000279464","AC096720.2","ENSG00000279464.1"
"339","ENSG00000263766","AC025682.1","ENSG00000263766.4"
"340","ENSG00000276488","AC008735.4","ENSG00000276488.1"
"341","ENSG00000272240","AC004908.1","ENSG00000272240.1"
"342","ENSG00000240489","SETP14","ENSG00000240489.1"
"343","ENSG00000266274","RN7SL138P","ENSG00000266274.2"
"344","ENSG00000181227","DLSTP1","ENSG00000181227.3"
"345","ENSG00000229431","MED8-AS1","ENSG00000229431.1"
"346","ENSG00000280231","AL031719.2","ENSG00000280231.1"
"347","ENSG00000249492","AC114956.2","ENSG00000249492.1"
"348","ENSG00000250644","AC068580.4","ENSG00000250644.2"
"349","ENSG00000250365","AL139353.2","ENSG00000250365.5"
"350","ENSG00000268601","AC115522.1","ENSG00000268601.1"
"351","ENSG00000241547","ACTG1P20","ENSG00000241547.1"
"352","ENSG00000275322","AC103746.1","ENSG00000275322.1"
"353","ENSG00000267064","UXT-AS1","ENSG00000267064.1"
"354","ENSG00000232907","DLGAP4-AS1","ENSG00000232907.6"
"355","ENSG00000176268","CYCSP34","ENSG00000176268.5"
"356","ENSG00000243708","PLA2G4B","ENSG00000243708.7"
"357","ENSG00000227359","AC017074.1","ENSG00000227359.1"
"358","ENSG00000234353","AP000346.2","ENSG00000234353.2"
"359","ENSG00000234329","AL604028.2","ENSG00000234329.1"
"360","ENSG00000230415","LINC01786","ENSG00000230415.1"
"361","ENSG00000230224","PHBP9","ENSG00000230224.1"
"362","ENSG00000213830","CFL1P5","ENSG00000213830.3"
"363","ENSG00000260367","AC109460.1","ENSG00000260367.2"
"364","ENSG00000271662","AC233280.2","ENSG00000271662.1"
"365","ENSG00000260643","AC092718.3","ENSG00000260643.1"
"366","ENSG00000273173","SNURF","ENSG00000273173.4"
"367","ENSG00000272034","SNORD14A","ENSG00000272034.1"
"368","ENSG00000256238","SUPT16HP1","ENSG00000256238.1"
"369","ENSG00000254759","NAP1L1P1","ENSG00000254759.1"
"370","ENSG00000230734","RPL10P3","ENSG00000230734.1"
"371","ENSG00000262410","AC024361.1","ENSG00000262410.1"
"372","ENSG00000267571","AC104532.2","ENSG00000267571.1"
"373","ENSG00000238035","AC138035.1","ENSG00000238035.7"
"374","ENSG00000272606","AC015982.2","ENSG00000272606.1"
"375","ENSG00000275582","AL031670.1","ENSG00000275582.1"
"376","ENSG00000258938","AL162311.3","ENSG00000258938.1"
"377","ENSG00000232934","AL157786.1","ENSG00000232934.6"
"378","ENSG00000281903","LINC02246","ENSG00000281903.1"
"379","ENSG00000132832","AL139352.1","ENSG00000132832.8"
"380","ENSG00000265366","GLUD1P2","ENSG00000265366.5"
"381","ENSG00000159197","KCNE2","ENSG00000159197.3"
"382","ENSG00000267939","AC008946.1","ENSG00000267939.1"
"383","ENSG00000241962","AC079447.1","ENSG00000241962.8"
"384","ENSG00000213881","NPM1P6","ENSG00000213881.3"
"385","ENSG00000215246","AC116351.1","ENSG00000215246.5"
"386","ENSG00000266601","AC018521.6","ENSG00000266601.1"
"387","ENSG00000242375","AL590705.3","ENSG00000242375.1"
"388","ENSG00000232021","LEF1-AS1","ENSG00000232021.5"
"389","ENSG00000275759","AC026367.3","ENSG00000275759.1"
"390","ENSG00000224831","TMEM183B","ENSG00000224831.3"
"391","ENSG00000276571","AC002550.2","ENSG00000276571.1"
"392","ENSG00000281538","AC254562.3","ENSG00000281538.1"
"393","ENSG00000166492","FAM86GP","ENSG00000166492.9"
"394","ENSG00000235790","PEF1-AS1","ENSG00000235790.6"
"395","ENSG00000271119","AC026412.3","ENSG00000271119.1"
"396","ENSG00000267219","AC010504.1","ENSG00000267219.1"
"397","ENSG00000279392","AL158801.5","ENSG00000279392.1"
"398","ENSG00000237118","CYP2F2P","ENSG00000237118.2"
"399","ENSG00000227992","AC108463.1","ENSG00000227992.1"
"400","ENSG00000227741","AL121987.2","ENSG00000227741.1"
"401","ENSG00000271978","AL359643.2","ENSG00000271978.1"
"402","ENSG00000249476","AC008467.1","ENSG00000249476.1"
"403","ENSG00000255142","AP006621.2","ENSG00000255142.1"
"404","ENSG00000259363","AC090825.1","ENSG00000259363.4"
"405","ENSG00000215795","AL390728.2","ENSG00000215795.2"
"406","ENSG00000055955","ITIH4","ENSG00000055955.14"
"407","ENSG00000224729","PCOLCE-AS1","ENSG00000224729.5"
"408","ENSG00000240898","AC132942.1","ENSG00000240898.1"
"409","ENSG00000272384","AC016405.3","ENSG00000272384.1"
"410","ENSG00000231050","AL109917.1","ENSG00000231050.1"
"411","ENSG00000235298","AL354733.3","ENSG00000235298.1"
"412","ENSG00000262155","LINC02175","ENSG00000262155.1"
"413","ENSG00000253330","AC024451.2","ENSG00000253330.1"
"414","ENSG00000228327","AL669831.1","ENSG00000228327.2"
"415","ENSG00000227258","SMIM2-AS1","ENSG00000227258.4"
"416","ENSG00000280399","AC022497.1","ENSG00000280399.1"
"417","ENSG00000260097","SPDYE6","ENSG00000260097.2"
"418","ENSG00000279744","AC132938.6","ENSG00000279744.1"
"419","ENSG00000095464","PDE6C","ENSG00000095464.9"
"420","ENSG00000234636","MED14OS","ENSG00000234636.2"
"421","ENSG00000237977","EIF4HP2","ENSG00000237977.1"
"422","ENSG00000279894","Z73965.1","ENSG00000279894.1"
"423","ENSG00000234782","TPT1P9","ENSG00000234782.3"
"424","ENSG00000127377","CRYGN","ENSG00000127377.7"
"425","ENSG00000260095","AC106820.3","ENSG00000260095.1"
"426","ENSG00000213071","LPAL2","ENSG00000213071.9"
"427","ENSG00000278917","AC006213.6","ENSG00000278917.1"
"428","ENSG00000220472","AL139095.2","ENSG00000220472.1"
"429","ENSG00000278662","GOLGA6L10","ENSG00000278662.3"
"430","ENSG00000215835","AL596087.1","ENSG00000215835.2"
"431","ENSG00000235084","CHCHD2P6","ENSG00000235084.3"
"432","ENSG00000267053","AC092296.2","ENSG00000267053.5"
"433","ENSG00000272420","AL513477.2","ENSG00000272420.1"
"434","ENSG00000240764","PCDHGC5","ENSG00000240764.3"
"435","ENSG00000231443","AC124944.1","ENSG00000231443.2"
"436","ENSG00000120500","ARR3","ENSG00000120500.16"
"437","ENSG00000272953","AC092171.4","ENSG00000272953.1"
"438","ENSG00000280374","AC019080.5","ENSG00000280374.1"
"439","ENSG00000234648","AL162151.2","ENSG00000234648.1"
"440","ENSG00000232818","RPS2P32","ENSG00000232818.2"
"441","ENSG00000254978","ALG1L9P","ENSG00000254978.2"
"442","ENSG00000130812","ANGPTL6","ENSG00000130812.9"
"443","ENSG00000234176","HSPA8P1","ENSG00000234176.1"
"444","ENSG00000279415","AC099494.2","ENSG00000279415.1"
"445","ENSG00000162641","AKNAD1","ENSG00000162641.17"
