"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"105","ENSG00000005801","ZNF195","ENSG00000005801.15"
"106","ENSG00000005810","MYCBP2","ENSG00000005810.16"
"107","ENSG00000005812","FBXL3","ENSG00000005812.9"
"108","ENSG00000005844","ITGAL","ENSG00000005844.16"
"109","ENSG00000005882","PDK2","ENSG00000005882.10"
"110","ENSG00000005884","ITGA3","ENSG00000005884.16"
"111","ENSG00000005889","ZFX","ENSG00000005889.14"
"112","ENSG00000005893","LAMP2","ENSG00000005893.14"
"113","ENSG00000005961","ITGA2B","ENSG00000005961.16"
"114","ENSG00000005981","ASB4","ENSG00000005981.11"
"115","ENSG00000006007","GDE1","ENSG00000006007.10"
"116","ENSG00000006015","REX1BD","ENSG00000006015.16"
"117","ENSG00000006016","CRLF1","ENSG00000006016.9"
"118","ENSG00000006025","OSBPL7","ENSG00000006025.10"
"119","ENSG00000006042","TMEM98","ENSG00000006042.10"
"120","ENSG00000006047","YBX2","ENSG00000006047.11"
"121","ENSG00000006059","KRT33A","ENSG00000006059.3"
"122","ENSG00000006062","MAP3K14","ENSG00000006062.12"
"123","ENSG00000006071","ABCC8","ENSG00000006071.10"
"124","ENSG00000006116","CACNG3","ENSG00000006116.3"
"125","ENSG00000006118","TMEM132A","ENSG00000006118.13"
"126","ENSG00000006125","AP2B1","ENSG00000006125.15"
"127","ENSG00000006128","TAC1","ENSG00000006128.10"
"128","ENSG00000006194","ZNF263","ENSG00000006194.9"
"129","ENSG00000006210","CX3CL1","ENSG00000006210.6"
"130","ENSG00000006282","SPATA20","ENSG00000006282.18"
"131","ENSG00000006283","CACNA1G","ENSG00000006283.16"
"132","ENSG00000006327","TNFRSF12A","ENSG00000006327.12"
"133","ENSG00000006377","DLX6","ENSG00000006377.10"
"134","ENSG00000006432","MAP3K9","ENSG00000006432.14"
"135","ENSG00000006451","RALA","ENSG00000006451.6"
"136","ENSG00000006453","BAIAP2L1","ENSG00000006453.12"
"137","ENSG00000006459","KDM7A","ENSG00000006459.9"
"138","ENSG00000006468","ETV1","ENSG00000006468.12"
"139","ENSG00000006530","AGK","ENSG00000006530.14"
"140","ENSG00000006534","ALDH3B1","ENSG00000006534.14"
"141","ENSG00000006555","TTC22","ENSG00000006555.9"
"142","ENSG00000006576","PHTF2","ENSG00000006576.15"
"143","ENSG00000006606","CCL26","ENSG00000006606.7"
"144","ENSG00000006607","FARP2","ENSG00000006607.12"
"145","ENSG00000006611","USH1C","ENSG00000006611.14"
"146","ENSG00000006625","GGCT","ENSG00000006625.16"
"147","ENSG00000006634","DBF4","ENSG00000006634.6"
"148","ENSG00000006638","TBXA2R","ENSG00000006638.10"
"149","ENSG00000006652","IFRD1","ENSG00000006652.12"
"150","ENSG00000006659","LGALS14","ENSG00000006659.11"
"151","ENSG00000006695","COX10","ENSG00000006695.9"
"152","ENSG00000006704","GTF2IRD1","ENSG00000006704.9"
"153","ENSG00000006712","PAF1","ENSG00000006712.13"
"154","ENSG00000006715","VPS41","ENSG00000006715.14"
"155","ENSG00000006740","ARHGAP44","ENSG00000006740.15"
"156","ENSG00000006744","ELAC2","ENSG00000006744.17"
"157","ENSG00000006747","SCIN","ENSG00000006747.13"
"158","ENSG00000006756","ARSD","ENSG00000006756.14"
"159","ENSG00000006757","PNPLA4","ENSG00000006757.10"
"160","ENSG00000006788","MYH13","ENSG00000006788.11"
"161","ENSG00000006831","ADIPOR2","ENSG00000006831.9"
"162","ENSG00000006837","CDKL3","ENSG00000006837.10"
"163","ENSG00000007001","UPP2","ENSG00000007001.11"
"164","ENSG00000007038","PRSS21","ENSG00000007038.9"
"165","ENSG00000007047","MARK4","ENSG00000007047.13"
"166","ENSG00000007062","PROM1","ENSG00000007062.10"
"167","ENSG00000007080","CCDC124","ENSG00000007080.9"
"168","ENSG00000007129","CEACAM21","ENSG00000007129.16"
"169","ENSG00000007168","PAFAH1B1","ENSG00000007168.11"
"170","ENSG00000007171","NOS2","ENSG00000007171.15"
"171","ENSG00000007174","DNAH9","ENSG00000007174.16"
"172","ENSG00000007202","KIAA0100","ENSG00000007202.13"
"173","ENSG00000007216","SLC13A2","ENSG00000007216.13"
"174","ENSG00000007237","GAS7","ENSG00000007237.17"
"175","ENSG00000007255","TRAPPC6A","ENSG00000007255.9"
"176","ENSG00000007264","MATK","ENSG00000007264.12"
"177","ENSG00000007306","CEACAM7","ENSG00000007306.13"
"178","ENSG00000007312","CD79B","ENSG00000007312.11"
"179","ENSG00000007314","SCN4A","ENSG00000007314.10"
"180","ENSG00000007341","ST7L","ENSG00000007341.17"
"181","ENSG00000007350","TKTL1","ENSG00000007350.15"
"182","ENSG00000007372","PAX6","ENSG00000007372.19"
"183","ENSG00000007376","RPUSD1","ENSG00000007376.6"
"184","ENSG00000007384","RHBDF1","ENSG00000007384.14"
"185","ENSG00000007392","LUC7L","ENSG00000007392.15"
"186","ENSG00000007402","CACNA2D2","ENSG00000007402.10"
"187","ENSG00000007516","BAIAP3","ENSG00000007516.12"
"188","ENSG00000007520","TSR3","ENSG00000007520.3"
"189","ENSG00000007541","PIGQ","ENSG00000007541.13"
"190","ENSG00000007545","CRAMP1","ENSG00000007545.14"
"191","ENSG00000007866","TEAD3","ENSG00000007866.17"
"192","ENSG00000007908","SELE","ENSG00000007908.14"
"193","ENSG00000007923","DNAJC11","ENSG00000007923.14"
"194","ENSG00000007933","FMO3","ENSG00000007933.11"
"195","ENSG00000007944","MYLIP","ENSG00000007944.13"
"196","ENSG00000007952","NOX1","ENSG00000007952.16"
"197","ENSG00000007968","E2F2","ENSG00000007968.6"
"198","ENSG00000008018","PSMB1","ENSG00000008018.8"
"199","ENSG00000008056","SYN1","ENSG00000008056.11"
"200","ENSG00000008083","JARID2","ENSG00000008083.12"
"201","ENSG00000008086","CDKL5","ENSG00000008086.9"
"202","ENSG00000008118","CAMK1G","ENSG00000008118.8"
"203","ENSG00000008128","CDK11A","ENSG00000008128.21"
"204","ENSG00000008130","NADK","ENSG00000008130.14"
"205","ENSG00000008196","TFAP2B","ENSG00000008196.11"
"206","ENSG00000008197","TFAP2D","ENSG00000008197.4"
"207","ENSG00000008226","DLEC1","ENSG00000008226.18"
"208","ENSG00000008256","CYTH3","ENSG00000008256.14"
"209","ENSG00000008277","ADAM22","ENSG00000008277.13"
"210","ENSG00000008282","SYPL1","ENSG00000008282.6"
"211","ENSG00000008283","CYB561","ENSG00000008283.14"
"212","ENSG00000008294","SPAG9","ENSG00000008294.19"
"213","ENSG00000008300","CELSR3","ENSG00000008300.13"
"214","ENSG00000008311","AASS","ENSG00000008311.13"
"215","ENSG00000008323","PLEKHG6","ENSG00000008323.14"
"216","ENSG00000008324","SS18L2","ENSG00000008324.9"
"217","ENSG00000008382","MPND","ENSG00000008382.14"
"218","ENSG00000008394","MGST1","ENSG00000008394.11"
"219","ENSG00000008405","CRY1","ENSG00000008405.10"
"220","ENSG00000008438","PGLYRP1","ENSG00000008438.4"
"221","ENSG00000008441","NFIX","ENSG00000008441.15"
"222","ENSG00000008513","ST3GAL1","ENSG00000008513.13"
"223","ENSG00000008516","MMP25","ENSG00000008516.15"
"224","ENSG00000008517","IL32","ENSG00000008517.15"
"225","ENSG00000008710","PKD1","ENSG00000008710.16"
"226","ENSG00000008735","MAPK8IP2","ENSG00000008735.13"
"227","ENSG00000008838","MED24","ENSG00000008838.16"
"228","ENSG00000008853","RHOBTB2","ENSG00000008853.15"
"229","ENSG00000008869","HEATR5B","ENSG00000008869.10"
"230","ENSG00000008952","SEC62","ENSG00000008952.15"
"231","ENSG00000008988","RPS20","ENSG00000008988.8"
"232","ENSG00000009307","CSDE1","ENSG00000009307.14"
"233","ENSG00000009335","UBE3C","ENSG00000009335.16"
"234","ENSG00000009413","REV3L","ENSG00000009413.14"
"235","ENSG00000009694","TENM1","ENSG00000009694.12"
"236","ENSG00000009709","PAX7","ENSG00000009709.10"
"237","ENSG00000009724","MASP2","ENSG00000009724.15"
"238","ENSG00000009765","IYD","ENSG00000009765.13"
"239","ENSG00000009780","FAM76A","ENSG00000009780.14"
"240","ENSG00000009790","TRAF3IP3","ENSG00000009790.13"
"241","ENSG00000009830","POMT2","ENSG00000009830.10"
"242","ENSG00000009844","VTA1","ENSG00000009844.14"
"243","ENSG00000009950","MLXIPL","ENSG00000009950.14"
"244","ENSG00000009954","BAZ1B","ENSG00000009954.9"
"245","ENSG00000010017","RANBP9","ENSG00000010017.12"
"246","ENSG00000010030","ETV7","ENSG00000010030.12"
"247","ENSG00000010072","SPRTN","ENSG00000010072.14"
"248","ENSG00000010165","EEF1AKNMT","ENSG00000010165.18"
"249","ENSG00000010219","DYRK4","ENSG00000010219.12"
"250","ENSG00000010244","ZNF207","ENSG00000010244.15"
"251","ENSG00000010256","UQCRC1","ENSG00000010256.9"
"252","ENSG00000010270","STARD3NL","ENSG00000010270.12"
"253","ENSG00000010278","CD9","ENSG00000010278.10"
"254","ENSG00000010282","HHATL","ENSG00000010282.13"
"255","ENSG00000010292","NCAPD2","ENSG00000010292.11"
"256","ENSG00000010295","IFFO1","ENSG00000010295.18"
"257","ENSG00000010310","GIPR","ENSG00000010310.7"
"258","ENSG00000010318","PHF7","ENSG00000010318.18"
"259","ENSG00000010319","SEMA3G","ENSG00000010319.5"
"260","ENSG00000010322","NISCH","ENSG00000010322.14"
"261","ENSG00000010327","STAB1","ENSG00000010327.9"
"262","ENSG00000010361","FUZ","ENSG00000010361.12"
"263","ENSG00000010379","SLC6A13","ENSG00000010379.14"
"264","ENSG00000010404","IDS","ENSG00000010404.16"
"265","ENSG00000010438","PRSS3","ENSG00000010438.15"
"266","ENSG00000010539","ZNF200","ENSG00000010539.10"
"267","ENSG00000010610","CD4","ENSG00000010610.8"
"268","ENSG00000010626","LRRC23","ENSG00000010626.13"
"269","ENSG00000010671","BTK","ENSG00000010671.14"
"270","ENSG00000010704","HFE","ENSG00000010704.17"
"271","ENSG00000010803","SCMH1","ENSG00000010803.15"
"272","ENSG00000010810","FYN","ENSG00000010810.16"
"273","ENSG00000010818","HIVEP2","ENSG00000010818.7"
"274","ENSG00000010932","FMO1","ENSG00000010932.14"
"275","ENSG00000011007","ELOA","ENSG00000011007.11"
"276","ENSG00000011009","LYPLA2","ENSG00000011009.9"
"277","ENSG00000011021","CLCN6","ENSG00000011021.20"
"278","ENSG00000011028","MRC2","ENSG00000011028.12"
"279","ENSG00000011052","NME1-NME2","ENSG00000011052.20"
"280","ENSG00000011083","SLC6A7","ENSG00000011083.7"
"281","ENSG00000011105","TSPAN9","ENSG00000011105.10"
"282","ENSG00000011114","BTBD7","ENSG00000011114.13"
"283","ENSG00000011132","APBA3","ENSG00000011132.10"
"284","ENSG00000011143","MKS1","ENSG00000011143.15"
"285","ENSG00000011198","ABHD5","ENSG00000011198.6"
"286","ENSG00000011201","ANOS1","ENSG00000011201.9"
"287","ENSG00000011243","AKAP8L","ENSG00000011243.16"
"288","ENSG00000011258","MBTD1","ENSG00000011258.14"
"289","ENSG00000011260","UTP18","ENSG00000011260.12"
"290","ENSG00000011275","RNF216","ENSG00000011275.17"
"291","ENSG00000011295","TTC19","ENSG00000011295.14"
"292","ENSG00000011304","PTBP1","ENSG00000011304.15"
"293","ENSG00000011332","DPF1","ENSG00000011332.18"
"294","ENSG00000011347","SYT7","ENSG00000011347.8"
"295","ENSG00000011376","LARS2","ENSG00000011376.8"
"296","ENSG00000011405","PIK3C2A","ENSG00000011405.12"
"297","ENSG00000011422","PLAUR","ENSG00000011422.10"
"298","ENSG00000011426","ANLN","ENSG00000011426.9"
"299","ENSG00000011451","WIZ","ENSG00000011451.16"
"300","ENSG00000011454","RABGAP1","ENSG00000011454.15"
"301","ENSG00000011465","DCN","ENSG00000011465.15"
"302","ENSG00000011478","QPCTL","ENSG00000011478.10"
"303","ENSG00000011485","PPP5C","ENSG00000011485.13"
"304","ENSG00000011523","CEP68","ENSG00000011523.12"
"305","ENSG00000011566","MAP4K3","ENSG00000011566.13"
"306","ENSG00000011590","ZBTB32","ENSG00000011590.12"
"307","ENSG00000011600","TYROBP","ENSG00000011600.10"
"308","ENSG00000011638","TMEM159","ENSG00000011638.9"
"309","ENSG00000011677","GABRA3","ENSG00000011677.11"
"310","ENSG00000012048","BRCA1","ENSG00000012048.18"
"311","ENSG00000012061","ERCC1","ENSG00000012061.14"
"312","ENSG00000012124","CD22","ENSG00000012124.13"
"313","ENSG00000012171","SEMA3B","ENSG00000012171.16"
"314","ENSG00000012174","MBTPS2","ENSG00000012174.10"
"315","ENSG00000012211","PRICKLE3","ENSG00000012211.11"
"316","ENSG00000012223","LTF","ENSG00000012223.11"
"317","ENSG00000012232","EXTL3","ENSG00000012232.7"
"318","ENSG00000012504","NR1H4","ENSG00000012504.12"
"319","ENSG00000012660","ELOVL5","ENSG00000012660.12"
"320","ENSG00000012779","ALOX5","ENSG00000012779.9"
"321","ENSG00000012817","KDM5D","ENSG00000012817.14"
"322","ENSG00000012822","CALCOCO1","ENSG00000012822.14"
"323","ENSG00000012963","UBR7","ENSG00000012963.12"
"324","ENSG00000012983","MAP4K5","ENSG00000012983.10"
"325","ENSG00000013016","EHD3","ENSG00000013016.13"
"326","ENSG00000013275","PSMC4","ENSG00000013275.6"
"327","ENSG00000013288","MAN2B2","ENSG00000013288.7"
"328","ENSG00000013293","SLC7A14","ENSG00000013293.5"
"329","ENSG00000013297","CLDN11","ENSG00000013297.9"
"330","ENSG00000013306","SLC25A39","ENSG00000013306.14"
"331","ENSG00000013364","MVP","ENSG00000013364.17"
"332","ENSG00000013374","NUB1","ENSG00000013374.14"
"333","ENSG00000013375","PGM3","ENSG00000013375.14"
"334","ENSG00000013392","RWDD2A","ENSG00000013392.7"
"335","ENSG00000013441","CLK1","ENSG00000013441.14"
"336","ENSG00000013503","POLR3B","ENSG00000013503.8"
"337","ENSG00000013523","ANGEL1","ENSG00000013523.8"
"338","ENSG00000013561","RNF14","ENSG00000013561.16"
"339","ENSG00000013563","DNASE1L1","ENSG00000013563.12"
"340","ENSG00000013573","DDX11","ENSG00000013573.15"
"341","ENSG00000013583","HEBP1","ENSG00000013583.7"
"342","ENSG00000013588","GPRC5A","ENSG00000013588.5"
"343","ENSG00000013619","MAMLD1","ENSG00000013619.12"
"344","ENSG00000013725","CD6","ENSG00000013725.13"
"345","ENSG00000013810","TACC3","ENSG00000013810.17"
"346","ENSG00000014123","UFL1","ENSG00000014123.9"
"347","ENSG00000014138","POLA2","ENSG00000014138.7"
"348","ENSG00000014164","ZC3H3","ENSG00000014164.6"
"349","ENSG00000014216","CAPN1","ENSG00000014216.14"
"350","ENSG00000014257","ACP3","ENSG00000014257.14"
"351","ENSG00000014641","MDH1","ENSG00000014641.16"
"352","ENSG00000014824","SLC30A9","ENSG00000014824.12"
"353","ENSG00000014914","MTMR11","ENSG00000014914.18"
"354","ENSG00000014919","COX15","ENSG00000014919.11"
"355","ENSG00000015133","CCDC88C","ENSG00000015133.17"
"356","ENSG00000015153","YAF2","ENSG00000015153.13"
"357","ENSG00000015171","ZMYND11","ENSG00000015171.17"
"358","ENSG00000015285","WAS","ENSG00000015285.9"
"359","ENSG00000015413","DPEP1","ENSG00000015413.8"
"360","ENSG00000015475","BID","ENSG00000015475.17"
"361","ENSG00000015479","MATR3","ENSG00000015479.16"
"362","ENSG00000015520","NPC1L1","ENSG00000015520.13"
"363","ENSG00000015532","XYLT2","ENSG00000015532.8"
"364","ENSG00000015568","RGPD5","ENSG00000015568.11"
"365","ENSG00000015592","STMN4","ENSG00000015592.15"
"366","ENSG00000015676","NUDCD3","ENSG00000015676.16"
"367","ENSG00000016082","ISL1","ENSG00000016082.13"
"368","ENSG00000016391","CHDH","ENSG00000016391.9"
"369","ENSG00000016402","IL20RA","ENSG00000016402.11"
"370","ENSG00000016490","CLCA1","ENSG00000016490.14"
"371","ENSG00000016602","CLCA4","ENSG00000016602.9"
"372","ENSG00000016864","GLT8D1","ENSG00000016864.15"
"373","ENSG00000017260","ATP2C1","ENSG00000017260.18"
"374","ENSG00000017427","IGF1","ENSG00000017427.14"
"375","ENSG00000017483","SLC38A5","ENSG00000017483.13"
"376","ENSG00000017797","RALBP1","ENSG00000017797.10"
"377","ENSG00000018189","RUFY3","ENSG00000018189.11"
"378","ENSG00000018236","CNTN1","ENSG00000018236.13"
"379","ENSG00000018280","SLC11A1","ENSG00000018280.15"
"380","ENSG00000018408","WWTR1","ENSG00000018408.13"
"381","ENSG00000018510","AGPS","ENSG00000018510.11"
"382","ENSG00000018607","ZNF806","ENSG00000018607.6"
"383","ENSG00000018610","CXorf56","ENSG00000018610.12"
"384","ENSG00000018625","ATP1A2","ENSG00000018625.13"
"385","ENSG00000018699","TTC27","ENSG00000018699.10"
"386","ENSG00000018869","ZNF582","ENSG00000018869.15"
"387","ENSG00000019102","VSIG2","ENSG00000019102.10"
"388","ENSG00000019144","PHLDB1","ENSG00000019144.15"
"389","ENSG00000019169","MARCO","ENSG00000019169.10"
"390","ENSG00000019186","CYP24A1","ENSG00000019186.8"
"391","ENSG00000019485","PRDM11","ENSG00000019485.11"
"392","ENSG00000019505","SYT13","ENSG00000019505.6"
"393","ENSG00000019549","SNAI2","ENSG00000019549.7"
"394","ENSG00000019582","CD74","ENSG00000019582.13"
"395","ENSG00000019991","HGF","ENSG00000019991.14"
"396","ENSG00000019995","ZRANB1","ENSG00000019995.6"
"397","ENSG00000020129","NCDN","ENSG00000020129.14"
"398","ENSG00000020181","ADGRA2","ENSG00000020181.16"
"399","ENSG00000020219","CCT8L1P","ENSG00000020219.9"
"400","ENSG00000020256","ZFP64","ENSG00000020256.18"
"401","ENSG00000020426","MNAT1","ENSG00000020426.9"
"402","ENSG00000020577","SAMD4A","ENSG00000020577.12"
"403","ENSG00000020633","RUNX3","ENSG00000020633.17"
"404","ENSG00000020922","MRE11","ENSG00000020922.11"
"405","ENSG00000021300","PLEKHB1","ENSG00000021300.12"
"406","ENSG00000021355","SERPINB1","ENSG00000021355.11"
"407","ENSG00000021461","CYP3A43","ENSG00000021461.15"
"408","ENSG00000021488","SLC7A9","ENSG00000021488.11"
"409","ENSG00000021574","SPAST","ENSG00000021574.10"
"410","ENSG00000021645","NRXN3","ENSG00000021645.16"
"411","ENSG00000021762","OSBPL5","ENSG00000021762.18"
"412","ENSG00000021776","AQR","ENSG00000021776.9"
"413","ENSG00000021826","CPS1","ENSG00000021826.13"
"414","ENSG00000021852","C8B","ENSG00000021852.11"
"415","ENSG00000022267","FHL1","ENSG00000022267.15"
"416","ENSG00000022277","RTF2","ENSG00000022277.11"
"417","ENSG00000022355","GABRA1","ENSG00000022355.13"
"418","ENSG00000022556","NLRP2","ENSG00000022556.14"
"419","ENSG00000022567","SLC45A4","ENSG00000022567.8"
"420","ENSG00000022840","RNF10","ENSG00000022840.14"
"421","ENSG00000022976","ZNF839","ENSG00000022976.14"
"422","ENSG00000023041","ZDHHC6","ENSG00000023041.10"
"423","ENSG00000023171","GRAMD1B","ENSG00000023171.13"
"424","ENSG00000023191","RNH1","ENSG00000023191.15"
"425","ENSG00000023228","NDUFS1","ENSG00000023228.12"
"426","ENSG00000023287","RB1CC1","ENSG00000023287.11"
"427","ENSG00000023318","ERP44","ENSG00000023318.7"
"428","ENSG00000023330","ALAS1","ENSG00000023330.13"
"429","ENSG00000023445","BIRC3","ENSG00000023445.12"
"430","ENSG00000023516","AKAP11","ENSG00000023516.8"
"431","ENSG00000023572","GLRX2","ENSG00000023572.7"
"432","ENSG00000023608","SNAPC1","ENSG00000023608.4"
"433","ENSG00000023697","DERA","ENSG00000023697.11"
"434","ENSG00000023734","STRAP","ENSG00000023734.9"
"435","ENSG00000023839","ABCC2","ENSG00000023839.9"
"436","ENSG00000023892","DEF6","ENSG00000023892.10"
"437","ENSG00000023902","PLEKHO1","ENSG00000023902.12"
"438","ENSG00000023909","GCLM","ENSG00000023909.8"
"439","ENSG00000024048","UBR2","ENSG00000024048.9"
"440","ENSG00000024422","EHD2","ENSG00000024422.10"
"441","ENSG00000024526","DEPDC1","ENSG00000024526.15"
"442","ENSG00000024862","CCDC28A","ENSG00000024862.15"
"443","ENSG00000025039","RRAGD","ENSG00000025039.13"
"444","ENSG00000025156","HSF2","ENSG00000025156.11"
"445","ENSG00000025293","PHF20","ENSG00000025293.14"
"446","ENSG00000025423","HSD17B6","ENSG00000025423.10"
"447","ENSG00000025434","NR1H3","ENSG00000025434.17"
"448","ENSG00000025708","TYMP","ENSG00000025708.11"
"449","ENSG00000025770","NCAPH2","ENSG00000025770.17"
"450","ENSG00000025772","TOMM34","ENSG00000025772.7"
"451","ENSG00000025796","SEC63","ENSG00000025796.12"
"452","ENSG00000025800","KPNA6","ENSG00000025800.12"
"453","ENSG00000026025","VIM","ENSG00000026025.12"
"454","ENSG00000026036","RTEL1-TNFRSF6B","ENSG00000026036.19"
"455","ENSG00000026103","FAS","ENSG00000026103.18"
"456","ENSG00000026297","RNASET2","ENSG00000026297.14"
"457","ENSG00000026508","CD44","ENSG00000026508.15"
"458","ENSG00000026559","KCNG1","ENSG00000026559.12"
"459","ENSG00000026652","AGPAT4","ENSG00000026652.12"
"460","ENSG00000026751","SLAMF7","ENSG00000026751.15"
"461","ENSG00000026950","BTN3A1","ENSG00000026950.15"
"462","ENSG00000027001","MIPEP","ENSG00000027001.8"
"463","ENSG00000027075","PRKCH","ENSG00000027075.12"
"464","ENSG00000027644","INSRR","ENSG00000027644.4"
"465","ENSG00000027697","IFNGR1","ENSG00000027697.11"
"466","ENSG00000027847","B4GALT7","ENSG00000027847.12"
