"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"152","ENSG00000265478","AC107982.3","ENSG00000265478.2"
"153","ENSG00000203711","C6orf99","ENSG00000203711.10"
"154","ENSG00000279415","AC099494.2","ENSG00000279415.1"
"155","ENSG00000236617","AC127070.1","ENSG00000236617.2"
"156","ENSG00000232176","AL161909.1","ENSG00000232176.1"
"157","ENSG00000255883","FUNDC2P1","ENSG00000255883.1"
"158","ENSG00000273568","AC131009.3","ENSG00000273568.1"
"159","ENSG00000236814","AC046176.1","ENSG00000236814.1"
"160","ENSG00000260388","LINC00562","ENSG00000260388.2"
"161","ENSG00000215244","LINC02649","ENSG00000215244.2"
"162","ENSG00000229178","AC233280.1","ENSG00000229178.1"
"163","ENSG00000279330","AJ003147.3","ENSG00000279330.1"
"164","ENSG00000260647","AC127537.1","ENSG00000260647.1"
"165","ENSG00000265692","LINC01970","ENSG00000265692.1"
"166","ENSG00000274315","AC009318.3","ENSG00000274315.1"
"167","ENSG00000213432","RPL17P34","ENSG00000213432.2"
"168","ENSG00000218631","AL117344.1","ENSG00000218631.1"
"169","ENSG00000272941","AC083862.1","ENSG00000272941.1"
"170","ENSG00000155749","FLACC1","ENSG00000155749.11"
"171","ENSG00000259287","AC010809.1","ENSG00000259287.2"
"172","ENSG00000231473","RB1-DT","ENSG00000231473.2"
"173","ENSG00000219451","RPL23P8","ENSG00000219451.3"
"174","ENSG00000228071","RPL7P47","ENSG00000228071.4"
"175","ENSG00000259556","AC090971.4","ENSG00000259556.2"
"176","ENSG00000259209","AC004943.1","ENSG00000259209.3"
"177","ENSG00000273363","AL353801.3","ENSG00000273363.1"
"178","ENSG00000228201","AL022341.1","ENSG00000228201.1"
"179","ENSG00000148483","TMEM236","ENSG00000148483.8"
"180","ENSG00000275371","AC012645.4","ENSG00000275371.1"
"181","ENSG00000253582","AC090579.1","ENSG00000253582.1"
"182","ENSG00000276488","AC008735.4","ENSG00000276488.1"
"183","ENSG00000273674","AC021752.1","ENSG00000273674.3"
"184","ENSG00000199906","RNU5B-2P","ENSG00000199906.1"
"185","ENSG00000235790","PEF1-AS1","ENSG00000235790.6"
"186","ENSG00000274015","AL136038.7","ENSG00000274015.1"
"187","ENSG00000223697","AF230666.1","ENSG00000223697.3"
"188","ENSG00000162510","MATN1","ENSG00000162510.5"
"189","ENSG00000120500","ARR3","ENSG00000120500.16"
"190","ENSG00000249485","RBBP4P1","ENSG00000249485.1"
"191","ENSG00000092067","CEBPE","ENSG00000092067.5"
"192","ENSG00000255306","AC004923.4","ENSG00000255306.1"
"193","ENSG00000236565","HNRNPA3P5","ENSG00000236565.3"
"194","ENSG00000159197","KCNE2","ENSG00000159197.3"
"195","ENSG00000232912","RERE-AS1","ENSG00000232912.4"
"196","ENSG00000179362","HMGN2P46","ENSG00000179362.13"
"197","ENSG00000278396","AL122023.1","ENSG00000278396.1"
"198","ENSG00000259562","AC090607.2","ENSG00000259562.2"
"199","ENSG00000166863","TAC3","ENSG00000166863.10"
"200","ENSG00000230366","DSCR9","ENSG00000230366.8"
"201","ENSG00000231084","RPL22P24","ENSG00000231084.2"
"202","ENSG00000218208","RPS27AP11","ENSG00000218208.1"
"203","ENSG00000213235","EEF1A1P16","ENSG00000213235.3"
"204","ENSG00000228653","HNRNPCP7","ENSG00000228653.2"
"205","ENSG00000213399","RPS2P17","ENSG00000213399.3"
"206","ENSG00000230325","AL359921.1","ENSG00000230325.1"
"207","ENSG00000279541","AC005261.5","ENSG00000279541.1"
"208","ENSG00000021488","SLC7A9","ENSG00000021488.11"
"209","ENSG00000272273","IER3-AS1","ENSG00000272273.1"
"210","ENSG00000260339","HEXA-AS1","ENSG00000260339.1"
"211","ENSG00000272567","AC109347.2","ENSG00000272567.1"
"212","ENSG00000236498","AC107081.1","ENSG00000236498.1"
"213","ENSG00000174827","PDZK1","ENSG00000174827.12"
"214","ENSG00000258811","AL583810.2","ENSG00000258811.1"
"215","ENSG00000279392","AL158801.5","ENSG00000279392.1"
"216","ENSG00000280212","AC012254.5","ENSG00000280212.1"
"217","ENSG00000207650","MIR570","ENSG00000207650.1"
"218","ENSG00000234118","RPL13AP6","ENSG00000234118.1"
"219","ENSG00000271888","AL136162.1","ENSG00000271888.1"
"220","ENSG00000254788","CKLF-CMTM1","ENSG00000254788.5"
"221","ENSG00000229388","LINC01715","ENSG00000229388.1"
"222","ENSG00000231443","AC124944.1","ENSG00000231443.2"
"223","ENSG00000272386","AC015802.5","ENSG00000272386.1"
"224","ENSG00000245534","RORA-AS1","ENSG00000245534.5"
"225","ENSG00000239486","AC091390.3","ENSG00000239486.1"
"226","ENSG00000279086","AC073130.3","ENSG00000279086.1"
"227","ENSG00000259349","AC011921.1","ENSG00000259349.1"
"228","ENSG00000250474","WBP1LP2","ENSG00000250474.1"
"229","ENSG00000268041","ERFL","ENSG00000268041.1"
"230","ENSG00000271119","AC026412.3","ENSG00000271119.1"
"231","ENSG00000276571","AC002550.2","ENSG00000276571.1"
"232","ENSG00000272979","AC093388.1","ENSG00000272979.1"
"233","ENSG00000271871","AC005740.4","ENSG00000271871.1"
"234","ENSG00000149646","CNBD2","ENSG00000149646.11"
"235","ENSG00000273017","AP000240.1","ENSG00000273017.1"
"236","ENSG00000224831","TMEM183B","ENSG00000224831.3"
"237","ENSG00000264148","AC138207.3","ENSG00000264148.1"
"238","ENSG00000129437","KLK14","ENSG00000129437.8"
"239","ENSG00000256742","KDM2B-DT","ENSG00000256742.1"
"240","ENSG00000263164","AC087500.2","ENSG00000263164.1"
"241","ENSG00000217624","AL627402.1","ENSG00000217624.2"
"242","ENSG00000224945","AL353150.1","ENSG00000224945.1"
"243","ENSG00000227741","AL121987.2","ENSG00000227741.1"
"244","ENSG00000232850","PTGES2-AS1","ENSG00000232850.3"
"245","ENSG00000248309","MEF2C-AS1","ENSG00000248309.4"
"246","ENSG00000172476","RAB40A","ENSG00000172476.3"
"247","ENSG00000259856","RAB43P1","ENSG00000259856.1"
"248","ENSG00000260325","HSPB9","ENSG00000260325.1"
"249","ENSG00000245275","SAP30L-AS1","ENSG00000245275.6"
"250","ENSG00000170681","CAVIN4","ENSG00000170681.6"
"251","ENSG00000263884","AP000845.1","ENSG00000263884.1"
"252","ENSG00000280273","AF131216.4","ENSG00000280273.1"
"253","ENSG00000242338","BMS1P4","ENSG00000242338.5"
"254","ENSG00000237693","IRGM","ENSG00000237693.4"
"255","ENSG00000260288","AC019294.2","ENSG00000260288.3"
"256","ENSG00000261000","AC244034.2","ENSG00000261000.1"
"257","ENSG00000240240","BX664727.3","ENSG00000240240.7"
"258","ENSG00000272361","AC005014.2","ENSG00000272361.2"
"259","ENSG00000278899","AL358852.1","ENSG00000278899.1"
"260","ENSG00000229251","HNRNPA1P8","ENSG00000229251.3"
"261","ENSG00000239719","AC004890.1","ENSG00000239719.1"
"262","ENSG00000275963","AC008115.4","ENSG00000275963.1"
"263","ENSG00000223825","DAZAP2P1","ENSG00000223825.5"
"264","ENSG00000254783","AP003084.1","ENSG00000254783.1"
"265","ENSG00000280067","AC023818.1","ENSG00000280067.1"
"266","ENSG00000254887","AC010247.1","ENSG00000254887.1"
"267","ENSG00000272562","AL512343.2","ENSG00000272562.1"
"268","ENSG00000272146","ARF4-AS1","ENSG00000272146.4"
"269","ENSG00000184923","NUTM2A","ENSG00000184923.11"
"270","ENSG00000255145","STX17-AS1","ENSG00000255145.2"
"271","ENSG00000165985","C1QL3","ENSG00000165985.9"
"272","ENSG00000236114","AL450326.2","ENSG00000236114.1"
"273","ENSG00000275263","AC135048.3","ENSG00000275263.1"
"274","ENSG00000228661","AC090587.1","ENSG00000228661.1"
"275","ENSG00000173867","AC013489.1","ENSG00000173867.8"
"276","ENSG00000141028","CDRT15P1","ENSG00000141028.6"
"277","ENSG00000254271","ANK3-DT","ENSG00000254271.1"
"278","ENSG00000243368","MCCC1-AS1","ENSG00000243368.2"
"279","ENSG00000279758","AC105339.5","ENSG00000279758.1"
"280","ENSG00000257446","ZNF878","ENSG00000257446.3"
"281","ENSG00000257390","AC023055.1","ENSG00000257390.4"
"282","ENSG00000183423","LRIT3","ENSG00000183423.10"
"283","ENSG00000272428","AL450270.1","ENSG00000272428.1"
"284","ENSG00000197813","AC011450.1","ENSG00000197813.5"
"285","ENSG00000279923","AC022417.1","ENSG00000279923.1"
"286","ENSG00000265943","AC090912.1","ENSG00000265943.1"
"287","ENSG00000175003","SLC22A1","ENSG00000175003.11"
"288","ENSG00000231167","YBX1P2","ENSG00000231167.3"
"289","ENSG00000217648","AL136116.3","ENSG00000217648.1"
"290","ENSG00000230869","AGAP10P","ENSG00000230869.1"
"291","ENSG00000100314","CABP7","ENSG00000100314.3"
"292","ENSG00000234129","AC073529.1","ENSG00000234129.6"
"293","ENSG00000250892","AC108475.1","ENSG00000250892.1"
"294","ENSG00000271821","AL662844.3","ENSG00000271821.1"
"295","ENSG00000272081","AC008972.2","ENSG00000272081.1"
"296","ENSG00000253605","HNRNPA1P38","ENSG00000253605.1"
"297","ENSG00000220583","RPL35P2","ENSG00000220583.1"
"298","ENSG00000230679","ENO1-AS1","ENSG00000230679.1"
"299","ENSG00000229994","RPL5P4","ENSG00000229994.1"
"300","ENSG00000267114","AC011481.1","ENSG00000267114.1"
"301","ENSG00000279641","AC120057.3","ENSG00000279641.1"
"302","ENSG00000270108","AL049840.7","ENSG00000270108.1"
"303","ENSG00000199133","MIRLET7D","ENSG00000199133.2"
"304","ENSG00000155428","TRIM74","ENSG00000155428.11"
"305","ENSG00000261461","UBE2MP1","ENSG00000261461.1"
"306","ENSG00000259612","EEF1A1P22","ENSG00000259612.1"
"307","ENSG00000276533","AC018926.2","ENSG00000276533.1"
"308","ENSG00000273139","AC007663.3","ENSG00000273139.1"
"309","ENSG00000273374","AC069222.1","ENSG00000273374.1"
"310","ENSG00000234589","AC125807.1","ENSG00000234589.4"
"311","ENSG00000241549","GUSBP2","ENSG00000241549.7"
"312","ENSG00000226856","THORLNC","ENSG00000226856.4"
"313","ENSG00000228444","AL137244.1","ENSG00000228444.2"
"314","ENSG00000261308","FIGNL2","ENSG00000261308.1"
"315","ENSG00000150873","C2orf50","ENSG00000150873.10"
"316","ENSG00000198881","ASB12","ENSG00000198881.9"
"317","ENSG00000271843","AC012557.1","ENSG00000271843.1"
"318","ENSG00000270557","AC013731.1","ENSG00000270557.1"
"319","ENSG00000279357","AC007224.2","ENSG00000279357.1"
"320","ENSG00000263597","MIR3936","ENSG00000263597.1"
"321","ENSG00000261889","AC108134.2","ENSG00000261889.1"
"322","ENSG00000213942","AC005840.1","ENSG00000213942.3"
"323","ENSG00000260060","AC009088.1","ENSG00000260060.1"
"324","ENSG00000260698","AL591848.3","ENSG00000260698.1"
"325","ENSG00000238186","AL603839.2","ENSG00000238186.1"
"326","ENSG00000267064","UXT-AS1","ENSG00000267064.1"
"327","ENSG00000236496","GPS2P1","ENSG00000236496.2"
"328","ENSG00000279342","AP000866.6","ENSG00000279342.1"
"329","ENSG00000150667","FSIP1","ENSG00000150667.6"
"330","ENSG00000233487","RPSAP69","ENSG00000233487.6"
"331","ENSG00000227370","AC254562.1","ENSG00000227370.1"
"332","ENSG00000258101","AC010173.1","ENSG00000258101.2"
"333","ENSG00000233270","SNRPEP4","ENSG00000233270.1"
"334","ENSG00000243431","RPL5P30","ENSG00000243431.1"
"335","ENSG00000280107","AL022393.1","ENSG00000280107.1"
"336","ENSG00000250012","AC079848.1","ENSG00000250012.1"
"337","ENSG00000272186","AP003392.5","ENSG00000272186.1"
"338","ENSG00000251411","AC093827.3","ENSG00000251411.1"
"339","ENSG00000263826","AC112907.3","ENSG00000263826.1"
"340","ENSG00000272973","AP000350.5","ENSG00000272973.1"
"341","ENSG00000248015","AC005329.1","ENSG00000248015.5"
"342","ENSG00000260273","AL359711.2","ENSG00000260273.1"
"343","ENSG00000259529","AL136295.5","ENSG00000259529.1"
"344","ENSG00000269951","AC090181.2","ENSG00000269951.1"
"345","ENSG00000253865","AC131025.1","ENSG00000253865.1"
"346","ENSG00000227218","AL157935.1","ENSG00000227218.6"
"347","ENSG00000276952","AL121772.3","ENSG00000276952.1"
"348","ENSG00000250999","AC136604.2","ENSG00000250999.1"
"349","ENSG00000161180","CCDC116","ENSG00000161180.9"
"350","ENSG00000272148","AC013403.2","ENSG00000272148.1"
"351","ENSG00000254744","AC084855.1","ENSG00000254744.3"
"352","ENSG00000188873","RPL10AP2","ENSG00000188873.4"
"353","ENSG00000280367","AP002364.1","ENSG00000280367.1"
"354","ENSG00000276116","FUT8-AS1","ENSG00000276116.2"
"355","ENSG00000248503","AL356235.1","ENSG00000248503.2"
"356","ENSG00000225400","RAB28P5","ENSG00000225400.1"
"357","ENSG00000219023","AL033519.3","ENSG00000219023.1"
"358","ENSG00000244073","RPS4XP6","ENSG00000244073.1"
"359","ENSG00000235587","GAPDHP65","ENSG00000235587.2"
"360","ENSG00000279805","Z95114.3","ENSG00000279805.1"
"361","ENSG00000228224","NACA4P","ENSG00000228224.3"
"362","ENSG00000188766","SPRED3","ENSG00000188766.11"
"363","ENSG00000258539","AC068896.1","ENSG00000258539.1"
"364","ENSG00000280011","AL031595.2","ENSG00000280011.1"
"365","ENSG00000233266","HMGB1P31","ENSG00000233266.1"
"366","ENSG00000215414","PSMA6P1","ENSG00000215414.4"
"367","ENSG00000251259","AC004069.1","ENSG00000251259.1"
"368","ENSG00000260475","AL353719.1","ENSG00000260475.1"
"369","ENSG00000202079","AC104335.1","ENSG00000202079.1"
"370","ENSG00000225171","DUTP6","ENSG00000225171.2"
"371","ENSG00000151655","ITIH2","ENSG00000151655.16"
"372","ENSG00000228589","SPCS2P4","ENSG00000228589.3"
"373","ENSG00000272037","AP002907.1","ENSG00000272037.1"
"374","ENSG00000228251","AC012442.1","ENSG00000228251.1"
"375","ENSG00000227256","MIS18A-AS1","ENSG00000227256.1"
"376","ENSG00000215835","AL596087.1","ENSG00000215835.2"
"377","ENSG00000259706","HSP90B2P","ENSG00000259706.1"
"378","ENSG00000179978","NAIPP2","ENSG00000179978.11"
"379","ENSG00000147117","ZNF157","ENSG00000147117.7"
"380","ENSG00000269038","AP001462.1","ENSG00000269038.1"
"381","ENSG00000270332","SMC2-AS1","ENSG00000270332.1"
"382","ENSG00000112761","CCN6","ENSG00000112761.17"
"383","ENSG00000267216","ZNF8-ERVK3-1","ENSG00000267216.1"
"384","ENSG00000237522","NONOP2","ENSG00000237522.1"
"385","ENSG00000230731","AL589745.1","ENSG00000230731.2"
"386","ENSG00000121053","EPX","ENSG00000121053.5"
"387","ENSG00000264548","AC132872.2","ENSG00000264548.1"
"388","ENSG00000277491","AC087392.5","ENSG00000277491.1"
"389","ENSG00000241269","AC093620.1","ENSG00000241269.1"
"390","ENSG00000272305","AC096887.1","ENSG00000272305.4"
"391","ENSG00000280434","AL031595.3","ENSG00000280434.1"
"392","ENSG00000177483","RBM44","ENSG00000177483.10"
"393","ENSG00000226450","CYP2D8P","ENSG00000226450.2"
"394","ENSG00000234975","FTH1P2","ENSG00000234975.6"
"395","ENSG00000273210","AP001437.1","ENSG00000273210.1"
"396","ENSG00000260190","AL807752.5","ENSG00000260190.1"
"397","ENSG00000272459","AC139795.3","ENSG00000272459.1"
"398","ENSG00000278876","AC145207.9","ENSG00000278876.1"
"399","ENSG00000125409","TEKT3","ENSG00000125409.11"
"400","ENSG00000267191","AC006213.3","ENSG00000267191.1"
"401","ENSG00000259705","AC084757.3","ENSG00000259705.1"
"402","ENSG00000260331","AC079148.1","ENSG00000260331.1"
"403","ENSG00000273284","AP001033.2","ENSG00000273284.1"
"404","ENSG00000180929","GPR62","ENSG00000180929.5"
"405","ENSG00000260643","AC092718.3","ENSG00000260643.1"
"406","ENSG00000217325","PRELID1P1","ENSG00000217325.2"
"407","ENSG00000233435","AGGF1P2","ENSG00000233435.1"
"408","ENSG00000238273","AC108058.1","ENSG00000238273.3"
"409","ENSG00000244945","RUFY1-AS1","ENSG00000244945.1"
"410","ENSG00000271452","AC005034.5","ENSG00000271452.1"
"411","ENSG00000228960","OR2A9P","ENSG00000228960.5"
"412","ENSG00000237836","PHKA2-AS1","ENSG00000237836.4"
"413","ENSG00000188199","NUTM2B","ENSG00000188199.9"
"414","ENSG00000273179","AC092535.5","ENSG00000273179.1"
"415","ENSG00000273107","AL512598.1","ENSG00000273107.1"
"416","ENSG00000260086","AC007611.1","ENSG00000260086.2"
"417","ENSG00000272347","AC116351.2","ENSG00000272347.1"
"418","ENSG00000233765","AL591479.1","ENSG00000233765.1"
"419","ENSG00000234335","RPS4XP11","ENSG00000234335.1"
"420","ENSG00000276390","AC004241.3","ENSG00000276390.1"
"421","ENSG00000206228","HNRNPA1P4","ENSG00000206228.4"
"422","ENSG00000186777","ZNF732","ENSG00000186777.10"
"423","ENSG00000207554","MIR647","ENSG00000207554.1"
"424","ENSG00000108511","HOXB6","ENSG00000108511.9"
"425","ENSG00000214820","MPRIPP1","ENSG00000214820.3"
"426","ENSG00000277050","AL122125.1","ENSG00000277050.1"
"427","ENSG00000166947","EPB42","ENSG00000166947.10"
"428","ENSG00000197332","AC008543.1","ENSG00000197332.8"
"429","ENSG00000272764","AL596094.1","ENSG00000272764.1"
"430","ENSG00000198553","KCNRG","ENSG00000198553.7"
"431","ENSG00000279199","AC068669.1","ENSG00000279199.1"
"432","ENSG00000211695","TRGV9","ENSG00000211695.2"
"433","ENSG00000230185","C9orf147","ENSG00000230185.4"
"434","ENSG00000276030","AC073534.2","ENSG00000276030.1"
"435","ENSG00000279660","AC005703.5","ENSG00000279660.1"
"436","ENSG00000226659","AC021028.1","ENSG00000226659.1"
"437","ENSG00000231125","AF129075.1","ENSG00000231125.2"
"438","ENSG00000270720","AC104785.1","ENSG00000270720.1"
"439","ENSG00000249465","RBMXP4","ENSG00000249465.1"
"440","ENSG00000261794","GOLGA8H","ENSG00000261794.1"
"441","ENSG00000236015","AC011290.2","ENSG00000236015.1"
"442","ENSG00000230561","CCDC192","ENSG00000230561.3"
"443","ENSG00000226415","TPI1P1","ENSG00000226415.1"
"444","ENSG00000225125","RANP4","ENSG00000225125.2"
"445","ENSG00000276131","AC009118.2","ENSG00000276131.1"
"446","ENSG00000278727","AC000403.1","ENSG00000278727.1"
