"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"40","ENSG00000243504","RPS23P1","ENSG00000243504.1"
"41","ENSG00000261253","AC137932.2","ENSG00000261253.2"
"42","ENSG00000227492","AL138921.1","ENSG00000227492.1"
"43","ENSG00000215482","CALM2P3","ENSG00000215482.3"
"44","ENSG00000214653","HNRNPA3P3","ENSG00000214653.4"
"45","ENSG00000232626","AC099336.1","ENSG00000232626.3"
"46","ENSG00000259212","AC103739.1","ENSG00000259212.1"
"47","ENSG00000260316","AL008727.1","ENSG00000260316.2"
"48","ENSG00000244722","RPSAP29","ENSG00000244722.1"
"49","ENSG00000213304","AC008481.2","ENSG00000213304.3"
"50","ENSG00000277873","AC131159.2","ENSG00000277873.1"
"51","ENSG00000249850","KRT18P31","ENSG00000249850.1"
"52","ENSG00000162510","MATN1","ENSG00000162510.5"
"53","ENSG00000215464","AP000354.1","ENSG00000215464.4"
"54","ENSG00000269161","AC010618.2","ENSG00000269161.1"
"55","ENSG00000226457","RPL22P3","ENSG00000226457.1"
"56","ENSG00000278202","AC243919.2","ENSG00000278202.1"
"57","ENSG00000232901","CYCSP10","ENSG00000232901.1"
"58","ENSG00000242697","RPL5P12","ENSG00000242697.2"
"59","ENSG00000213041","AC093422.1","ENSG00000213041.4"
"60","ENSG00000221164","SNORA11F","ENSG00000221164.1"
"61","ENSG00000267283","AC005306.1","ENSG00000267283.1"
"62","ENSG00000205579","DYNLL1P1","ENSG00000205579.3"
"63","ENSG00000224452","RSL24D1P6","ENSG00000224452.1"
"64","ENSG00000236337","FMR1-IT1","ENSG00000236337.1"
"65","ENSG00000244052","RPL5P24","ENSG00000244052.1"
"66","ENSG00000262147","AC124283.2","ENSG00000262147.1"
"67","ENSG00000235411","DRG1P1","ENSG00000235411.1"
"68","ENSG00000273483","AL354760.1","ENSG00000273483.1"
"69","ENSG00000225528","Z82206.1","ENSG00000225528.1"
"70","ENSG00000206630","SNORD60","ENSG00000206630.1"
"71","ENSG00000145757","SPATA9","ENSG00000145757.14"
"72","ENSG00000227934","AL732414.1","ENSG00000227934.1"
"73","ENSG00000272696","AL359091.3","ENSG00000272696.1"
"74","ENSG00000237263","MAPK6P3","ENSG00000237263.1"
"75","ENSG00000239443","PABPC1P10","ENSG00000239443.1"
"76","ENSG00000218996","ARL4AP5","ENSG00000218996.1"
"77","ENSG00000244585","RPL12P33","ENSG00000244585.1"
"78","ENSG00000243094","AC079203.1","ENSG00000243094.1"
"79","ENSG00000262434","AC087392.4","ENSG00000262434.1"
"80","ENSG00000213216","AC007066.1","ENSG00000213216.2"
"81","ENSG00000206838","SNORA5A","ENSG00000206838.1"
"82","ENSG00000253833","AC022868.1","ENSG00000253833.1"
"83","ENSG00000230799","RPS2P16","ENSG00000230799.1"
"84","ENSG00000261612","SUB1P3","ENSG00000261612.1"
"85","ENSG00000273096","AL021707.8","ENSG00000273096.1"
"86","ENSG00000258012","AC026111.1","ENSG00000258012.1"
"87","ENSG00000233347","ERP29P1","ENSG00000233347.1"
"88","ENSG00000244153","WWP1P1","ENSG00000244153.1"
"89","ENSG00000240776","AC079944.1","ENSG00000240776.1"
"90","ENSG00000224680","PLA2G12AP1","ENSG00000224680.4"
"91","ENSG00000236148","RPL23AP37","ENSG00000236148.5"
"92","ENSG00000218980","FTH1P15","ENSG00000218980.2"
"93","ENSG00000219102","HNRNPA3P12","ENSG00000219102.3"
"94","ENSG00000272434","AC137630.3","ENSG00000272434.1"
"95","ENSG00000267742","SINHCAFP2","ENSG00000267742.1"
"96","ENSG00000259617","AC020661.3","ENSG00000259617.1"
"97","ENSG00000270788","PDLIM1P1","ENSG00000270788.1"
"98","ENSG00000231066","NPM1P9","ENSG00000231066.3"
"99","ENSG00000176343","RPL37AP8","ENSG00000176343.5"
"100","ENSG00000199133","MIRLET7D","ENSG00000199133.2"
"101","ENSG00000237821","AC083873.1","ENSG00000237821.1"
"102","ENSG00000240435","RPS12P27","ENSG00000240435.2"
"103","ENSG00000272100","AL513218.1","ENSG00000272100.1"
"104","ENSG00000228657","RPL23AP58","ENSG00000228657.1"
"105","ENSG00000262905","AC015853.1","ENSG00000262905.1"
"106","ENSG00000236942","AC096533.1","ENSG00000236942.1"
"107","ENSG00000239617","AC073610.1","ENSG00000239617.1"
"108","ENSG00000235651","G3BP1P1","ENSG00000235651.1"
"109","ENSG00000240869","RN7SL128P","ENSG00000240869.3"
"110","ENSG00000234324","RPL9P2","ENSG00000234324.1"
"111","ENSG00000202343","AL078581.1","ENSG00000202343.1"
"112","ENSG00000260144","AC100827.2","ENSG00000260144.1"
"113","ENSG00000243986","ENO1P3","ENSG00000243986.2"
"114","ENSG00000242314","RPL12P32","ENSG00000242314.1"
"115","ENSG00000264635","AP001020.2","ENSG00000264635.1"
"116","ENSG00000230912","AL021707.4","ENSG00000230912.1"
"117","ENSG00000232393","RPL5P6","ENSG00000232393.1"
"118","ENSG00000225213","AC073367.1","ENSG00000225213.2"
"119","ENSG00000239532","AC108022.1","ENSG00000239532.1"
"120","ENSG00000240793","UBA52P8","ENSG00000240793.1"
"121","ENSG00000264196","AC011120.1","ENSG00000264196.1"
"122","ENSG00000236683","HMGA1P1","ENSG00000236683.3"
"123","ENSG00000240388","AC008799.1","ENSG00000240388.2"
"124","ENSG00000238003","RPL10P4","ENSG00000238003.1"
"125","ENSG00000187504","RPL7P48","ENSG00000187504.6"
"126","ENSG00000235078","AC231981.1","ENSG00000235078.1"
"127","ENSG00000275454","AC105020.6","ENSG00000275454.1"
"128","ENSG00000249193","HSPD1P5","ENSG00000249193.1"
"129","ENSG00000255875","AC008813.1","ENSG00000255875.2"
"130","ENSG00000279807","AC011472.5","ENSG00000279807.1"
"131","ENSG00000258608","DNAJC19P9","ENSG00000258608.1"
"132","ENSG00000130377","ACSBG2","ENSG00000130377.12"
"133","ENSG00000232380","ZDHHC20P4","ENSG00000232380.1"
"134","ENSG00000232429","RPL21P131","ENSG00000232429.3"
"135","ENSG00000237828","PA2G4P1","ENSG00000237828.1"
"136","ENSG00000228118","MYL6P5","ENSG00000228118.3"
"137","ENSG00000266289","AC012213.3","ENSG00000266289.1"
"138","ENSG00000207175","RNU1-67P","ENSG00000207175.1"
"139","ENSG00000281420","AP001052.1","ENSG00000281420.1"
"140","ENSG00000238832","AC004839.1","ENSG00000238832.1"
"141","ENSG00000260448","LCMT1-AS1","ENSG00000260448.4"
"142","ENSG00000262833","AC016245.1","ENSG00000262833.1"
"143","ENSG00000272916","AC022400.5","ENSG00000272916.4"
"144","ENSG00000214362","RPS3AP36","ENSG00000214362.2"
"145","ENSG00000266126","AC005730.3","ENSG00000266126.1"
"146","ENSG00000259563","AC025430.1","ENSG00000259563.1"
"147","ENSG00000223505","AC114402.1","ENSG00000223505.2"
"148","ENSG00000239002","SCARNA10","ENSG00000239002.3"
"149","ENSG00000214432","VPS33B-DT","ENSG00000214432.8"
"150","ENSG00000237280","AL136982.3","ENSG00000237280.1"
"151","ENSG00000255883","FUNDC2P1","ENSG00000255883.1"
"152","ENSG00000259736","CRTC3-AS1","ENSG00000259736.1"
"153","ENSG00000243824","RPL12P6","ENSG00000243824.1"
"154","ENSG00000242667","AC087385.2","ENSG00000242667.1"
"155","ENSG00000225419","RPL21P3","ENSG00000225419.1"
"156","ENSG00000223356","AL590666.1","ENSG00000223356.1"
"157","ENSG00000200693","AL136038.1","ENSG00000200693.2"
"158","ENSG00000178660","ARMC10P1","ENSG00000178660.6"
"159","ENSG00000254315","AC023632.5","ENSG00000254315.1"
"160","ENSG00000235522","AC010978.1","ENSG00000235522.5"
"161","ENSG00000229207","SERPINH1P1","ENSG00000229207.1"
"162","ENSG00000279748","AC008764.9","ENSG00000279748.1"
"163","ENSG00000269054","AC012313.6","ENSG00000269054.1"
"164","ENSG00000239149","SNORA59A","ENSG00000239149.1"
"165","ENSG00000258789","AL162171.1","ENSG00000258789.1"
"166","ENSG00000221819","GAS8-AS1","ENSG00000221819.5"
"167","ENSG00000224628","AL121723.1","ENSG00000224628.2"
"168","ENSG00000243960","AL390195.1","ENSG00000243960.1"
"169","ENSG00000226268","AC135977.1","ENSG00000226268.3"
"170","ENSG00000260194","AC007496.1","ENSG00000260194.1"
"171","ENSG00000280710","AL139035.1","ENSG00000280710.1"
"172","ENSG00000239719","AC004890.1","ENSG00000239719.1"
"173","ENSG00000242154","AC004884.2","ENSG00000242154.1"
"174","ENSG00000272567","AC109347.2","ENSG00000272567.1"
"175","ENSG00000257964","AC020612.3","ENSG00000257964.1"
"176","ENSG00000279897","BIRC6-AS2","ENSG00000279897.1"
"177","ENSG00000270781","AC091133.6","ENSG00000270781.1"
"178","ENSG00000228352","AL354989.1","ENSG00000228352.2"
"179","ENSG00000259585","RBM17P4","ENSG00000259585.2"
"180","ENSG00000235045","RPL7P8","ENSG00000235045.2"
"181","ENSG00000280198","AC087163.3","ENSG00000280198.1"
"182","ENSG00000256897","AC018410.1","ENSG00000256897.1"
"183","ENSG00000252481","SCARNA13","ENSG00000252481.1"
"184","ENSG00000205572","SERF1B","ENSG00000205572.8"
"185","ENSG00000221930","DENND10P1","ENSG00000221930.6"
"186","ENSG00000236723","AL606760.2","ENSG00000236723.2"
"187","ENSG00000267512","AC011446.1","ENSG00000267512.1"
"188","ENSG00000266980","AC087289.1","ENSG00000266980.1"
"189","ENSG00000259924","AC011939.1","ENSG00000259924.1"
"190","ENSG00000215016","RPL24P7","ENSG00000215016.2"
"191","ENSG00000064489","BORCS8-MEF2B","ENSG00000064489.20"
"192","ENSG00000223442","TH2LCRR","ENSG00000223442.1"
"193","ENSG00000205861","PCOTH","ENSG00000205861.10"
"194","ENSG00000213856","VDAC1P2","ENSG00000213856.3"
"195","ENSG00000213820","RPL13P2","ENSG00000213820.3"
"196","ENSG00000270006","AC010531.6","ENSG00000270006.2"
"197","ENSG00000229447","AC114495.2","ENSG00000229447.2"
"198","ENSG00000225178","RPSAP58","ENSG00000225178.4"
"199","ENSG00000272330","AC002044.1","ENSG00000272330.1"
"200","ENSG00000260213","AC092718.2","ENSG00000260213.4"
"201","ENSG00000259915","AC017071.1","ENSG00000259915.2"
"202","ENSG00000268635","AP003680.1","ENSG00000268635.2"
"203","ENSG00000270265","AC104819.3","ENSG00000270265.1"
"204","ENSG00000147059","SPIN2A","ENSG00000147059.8"
"205","ENSG00000241983","RN7SL566P","ENSG00000241983.3"
"206","ENSG00000228847","ATP5MC2P4","ENSG00000228847.1"
"207","ENSG00000273343","AC007663.4","ENSG00000273343.1"
"208","ENSG00000240591","AL096701.3","ENSG00000240591.1"
"209","ENSG00000204049","AL391421.1","ENSG00000204049.1"
"210","ENSG00000272721","AC131235.2","ENSG00000272721.4"
"211","ENSG00000213055","EEF1B2P7","ENSG00000213055.3"
"212","ENSG00000241362","RPL36AP43","ENSG00000241362.2"
"213","ENSG00000279140","AL590326.1","ENSG00000279140.1"
"214","ENSG00000264290","AC104564.3","ENSG00000264290.1"
"215","ENSG00000263968","RN7SL381P","ENSG00000263968.2"
"216","ENSG00000261794","GOLGA8H","ENSG00000261794.1"
"217","ENSG00000229503","RPL21P37","ENSG00000229503.1"
"218","ENSG00000250444","CCT5P1","ENSG00000250444.1"
"219","ENSG00000260796","AC145285.3","ENSG00000260796.1"
"220","ENSG00000257376","AC079601.2","ENSG00000257376.1"
"221","ENSG00000226706","AL161452.1","ENSG00000226706.1"
"222","ENSG00000240023","AL133163.1","ENSG00000240023.1"
"223","ENSG00000269907","PTMAP11","ENSG00000269907.1"
"224","ENSG00000278979","AC007598.3","ENSG00000278979.1"
"225","ENSG00000235472","EIF4A1P7","ENSG00000235472.1"
"226","ENSG00000250220","AC053527.2","ENSG00000250220.1"
"227","ENSG00000267898","AC026803.2","ENSG00000267898.1"
"228","ENSG00000237584","RAC1P4","ENSG00000237584.1"
"229","ENSG00000229348","HYI-AS1","ENSG00000229348.1"
"230","ENSG00000224646","RPS28P5","ENSG00000224646.2"
"231","ENSG00000224856","AL035398.1","ENSG00000224856.2"
"232","ENSG00000226972","RPL12P19","ENSG00000226972.2"
"233","ENSG00000224745","AC063965.2","ENSG00000224745.1"
"234","ENSG00000206754","SNORD101","ENSG00000206754.1"
"235","ENSG00000260773","AC055855.1","ENSG00000260773.1"
"236","ENSG00000231697","NANOGP5","ENSG00000231697.3"
"237","ENSG00000237170","RPS7P15","ENSG00000237170.3"
"238","ENSG00000234175","AL355355.2","ENSG00000234175.1"
"239","ENSG00000270894","AC015849.4","ENSG00000270894.1"
"240","ENSG00000260273","AL359711.2","ENSG00000260273.1"
"241","ENSG00000279957","AC110769.3","ENSG00000279957.1"
"242","ENSG00000271797","AC008494.3","ENSG00000271797.1"
"243","ENSG00000231563","AL139288.1","ENSG00000231563.1"
"244","ENSG00000237719","Z95152.1","ENSG00000237719.1"
"245","ENSG00000277895","AC135279.4","ENSG00000277895.1"
"246","ENSG00000256950","AC069503.2","ENSG00000256950.2"
"247","ENSG00000272375","AC026979.3","ENSG00000272375.1"
"248","ENSG00000268056","AC020913.1","ENSG00000268056.4"
"249","ENSG00000215319","EIF5P1","ENSG00000215319.2"
"250","ENSG00000266282","UBL5P2","ENSG00000266282.1"
"251","ENSG00000270147","AC068620.2","ENSG00000270147.1"
"252","ENSG00000231871","IPO9-AS1","ENSG00000231871.4"
"253","ENSG00000279653","AC004678.2","ENSG00000279653.1"
"254","ENSG00000255142","AP006621.2","ENSG00000255142.1"
"255","ENSG00000253754","AC087620.1","ENSG00000253754.1"
"256","ENSG00000272702","AC010913.1","ENSG00000272702.1"
"257","ENSG00000236264","RPL26P30","ENSG00000236264.4"
"258","ENSG00000252503","RNU6-531P","ENSG00000252503.1"
"259","ENSG00000225591","BX248409.1","ENSG00000225591.2"
"260","ENSG00000280426","AC084876.2","ENSG00000280426.1"
"261","ENSG00000231549","ATP5MDP1","ENSG00000231549.1"
"262","ENSG00000225951","ODF2-AS1","ENSG00000225951.1"
"263","ENSG00000244226","ILF2P1","ENSG00000244226.1"
"264","ENSG00000203286","Metazoa_SRP","ENSG00000203286.5"
"265","ENSG00000214248","AC010336.1","ENSG00000214248.2"
"266","ENSG00000235989","MORC2-AS1","ENSG00000235989.3"
"267","ENSG00000228237","EFCAB14-AS1","ENSG00000228237.4"
"268","ENSG00000238082","NUDCP2","ENSG00000238082.1"
"269","ENSG00000237436","CAMTA1-DT","ENSG00000237436.1"
"270","ENSG00000199872","RNU6-942P","ENSG00000199872.1"
"271","ENSG00000272716","AL121658.1","ENSG00000272716.1"
"272","ENSG00000229473","RGS17P1","ENSG00000229473.2"
"273","ENSG00000219433","BTBD10P2","ENSG00000219433.2"
"274","ENSG00000188365","AC092171.1","ENSG00000188365.3"
"275","ENSG00000214093","AL096701.1","ENSG00000214093.3"
"276","ENSG00000255710","AP003170.1","ENSG00000255710.2"
"277","ENSG00000258515","AL355075.2","ENSG00000258515.1"
"278","ENSG00000229780","UBE2Q1-AS1","ENSG00000229780.1"
"279","ENSG00000228110","ST13P19","ENSG00000228110.4"
"280","ENSG00000260339","HEXA-AS1","ENSG00000260339.1"
"281","ENSG00000257074","RPL29P33","ENSG00000257074.3"
"282","ENSG00000237738","RNF216-IT1","ENSG00000237738.1"
"283","ENSG00000215817","ZC3H11B","ENSG00000215817.4"
"284","ENSG00000277957","SENP3-EIF4A1","ENSG00000277957.1"
"285","ENSG00000280149","AC004877.2","ENSG00000280149.1"
"286","ENSG00000213183","RPS7P8","ENSG00000213183.3"
"287","ENSG00000225423","TNPO1P1","ENSG00000225423.1"
"288","ENSG00000226647","AL365356.1","ENSG00000226647.2"
"289","ENSG00000213312","RPL7AP34","ENSG00000213312.3"
"290","ENSG00000176076","KCNE5","ENSG00000176076.7"
"291","ENSG00000273733","AC011472.4","ENSG00000273733.1"
"292","ENSG00000238251","NSA2P7","ENSG00000238251.2"
"293","ENSG00000236549","RPS27AP7","ENSG00000236549.1"
"294","ENSG00000254064","AC105206.2","ENSG00000254064.1"
"295","ENSG00000229591","AC006017.1","ENSG00000229591.1"
"296","ENSG00000235413","KRT18P63","ENSG00000235413.3"
"297","ENSG00000228061","AC131571.1","ENSG00000228061.4"
"298","ENSG00000248569","AC026410.3","ENSG00000248569.1"
"299","ENSG00000259121","AL109628.1","ENSG00000259121.2"
"300","ENSG00000270532","PEBP1P2","ENSG00000270532.1"
"301","ENSG00000174715","PPIAP72","ENSG00000174715.7"
"302","ENSG00000271009","AC116667.1","ENSG00000271009.2"
"303","ENSG00000181359","HSP90AA6P","ENSG00000181359.5"
"304","ENSG00000281530","AC004461.3","ENSG00000281530.1"
"305","ENSG00000233203","DHCR24-DT","ENSG00000233203.5"
"306","ENSG00000234911","TEX21P","ENSG00000234911.1"
"307","ENSG00000231942","HNRNPA1P36","ENSG00000231942.3"
"308","ENSG00000272906","AL353708.3","ENSG00000272906.1"
"309","ENSG00000275601","AC011330.2","ENSG00000275601.1"
"310","ENSG00000279031","AC004232.2","ENSG00000279031.1"
"311","ENSG00000230783","RPS3AP13","ENSG00000230783.1"
"312","ENSG00000267939","AC008946.1","ENSG00000267939.1"
"313","ENSG00000224072","AL139811.1","ENSG00000224072.1"
"314","ENSG00000269892","AC125494.2","ENSG00000269892.1"
"315","ENSG00000177340","FLJ13224","ENSG00000177340.5"
"316","ENSG00000203321","CARNMT1-AS1","ENSG00000203321.2"
"317","ENSG00000264943","SH3GL1P2","ENSG00000264943.1"
"318","ENSG00000250999","AC136604.2","ENSG00000250999.1"
"319","ENSG00000271554","AL138787.2","ENSG00000271554.1"
"320","ENSG00000189089","RIMKLBP1","ENSG00000189089.5"
"321","ENSG00000272843","AC211476.2","ENSG00000272843.1"
"322","ENSG00000214144","AL390728.1","ENSG00000214144.3"
"323","ENSG00000229814","RPL35AP21","ENSG00000229814.1"
"324","ENSG00000213750","AP002982.1","ENSG00000213750.4"
"325","ENSG00000220744","RPL5P18","ENSG00000220744.1"
"326","ENSG00000264270","AC087749.1","ENSG00000264270.1"
"327","ENSG00000201457","SNORA55","ENSG00000201457.1"
"328","ENSG00000258325","ITFG2-AS1","ENSG00000258325.2"
"329","ENSG00000258359","PCNPP1","ENSG00000258359.1"
"330","ENSG00000215571","GRK6P1","ENSG00000215571.5"
"331","ENSG00000254373","AC112191.2","ENSG00000254373.1"
"332","ENSG00000251988","RNU4ATAC18P","ENSG00000251988.1"
"333","ENSG00000227203","SUB1P1","ENSG00000227203.3"
"334","ENSG00000277566","AC089999.2","ENSG00000277566.1"
"335","ENSG00000242798","AC073842.2","ENSG00000242798.1"
"336","ENSG00000242692","RPS27AP1","ENSG00000242692.1"
"337","ENSG00000276533","AC018926.2","ENSG00000276533.1"
"338","ENSG00000239797","RPL21P39","ENSG00000239797.1"
"339","ENSG00000226784","PGAM4","ENSG00000226784.2"
"340","ENSG00000218502","H2AZP3","ENSG00000218502.3"
"341","ENSG00000258846","EEF1A1P33","ENSG00000258846.1"
"342","ENSG00000267302","RNFT1-DT","ENSG00000267302.4"
"343","ENSG00000251441","RTEL1P1","ENSG00000251441.2"
"344","ENSG00000265943","AC090912.1","ENSG00000265943.1"
"345","ENSG00000243224","AC006252.1","ENSG00000243224.1"
"346","ENSG00000249884","RNF103-CHMP3","ENSG00000249884.7"
"347","ENSG00000235852","AC005540.1","ENSG00000235852.1"
"348","ENSG00000244327","AC109992.2","ENSG00000244327.1"
"349","ENSG00000236953","ZDHHC20-IT1","ENSG00000236953.1"
"350","ENSG00000229956","ZRANB2-AS2","ENSG00000229956.8"
"351","ENSG00000213867","AL049830.1","ENSG00000213867.4"
"352","ENSG00000241217","RN7SL809P","ENSG00000241217.3"
"353","ENSG00000189166","TNRC18P3","ENSG00000189166.6"
"354","ENSG00000252361","RNU6-118P","ENSG00000252361.1"
"355","ENSG00000270419","CAHM","ENSG00000270419.1"
"356","ENSG00000237015","AL031186.1","ENSG00000237015.1"
"357","ENSG00000272123","AC008966.2","ENSG00000272123.1"
"358","ENSG00000230568","SF3A3P1","ENSG00000230568.1"
"359","ENSG00000233912","AC026202.2","ENSG00000233912.1"
"360","ENSG00000277548","AC018926.3","ENSG00000277548.1"
"361","ENSG00000108958","AC130689.1","ENSG00000108958.4"
"362","ENSG00000254884","PRR13P2","ENSG00000254884.1"
"363","ENSG00000262420","AC007613.1","ENSG00000262420.3"
"364","ENSG00000212125","TAS2R15P","ENSG00000212125.2"
"365","ENSG00000261267","AC026470.2","ENSG00000261267.1"
"366","ENSG00000271555","AC113139.1","ENSG00000271555.1"
"367","ENSG00000227370","AC254562.1","ENSG00000227370.1"
"368","ENSG00000258101","AC010173.1","ENSG00000258101.2"
"369","ENSG00000205794","AC098591.2","ENSG00000205794.4"
"370","ENSG00000254461","AP001107.4","ENSG00000254461.1"
"371","ENSG00000276853","AC026124.2","ENSG00000276853.1"
"372","ENSG00000280402","AC093525.10","ENSG00000280402.1"
"373","ENSG00000243759","ST13P15","ENSG00000243759.1"
"374","ENSG00000259378","DCAF13P3","ENSG00000259378.1"
"375","ENSG00000238140","AC104170.1","ENSG00000238140.1"
"376","ENSG00000266897","AC005546.1","ENSG00000266897.1"
"377","ENSG00000271428","MPHOSPH6P1","ENSG00000271428.1"
"378","ENSG00000267277","AC024575.1","ENSG00000267277.1"
"379","ENSG00000253541","SEPTIN10P1","ENSG00000253541.1"
"380","ENSG00000279640","AC138466.5","ENSG00000279640.1"
"381","ENSG00000228169","PPIAP19","ENSG00000228169.3"
"382","ENSG00000268750","AC010522.1","ENSG00000268750.5"
"383","ENSG00000271664","AC004890.3","ENSG00000271664.1"
"384","ENSG00000279035","AC022211.4","ENSG00000279035.1"
"385","ENSG00000276418","AC036214.3","ENSG00000276418.3"
"386","ENSG00000272361","AC005014.2","ENSG00000272361.2"
"387","ENSG00000229022","AL365366.1","ENSG00000229022.1"
"388","ENSG00000241007","SEPTIN7P6","ENSG00000241007.1"
"389","ENSG00000242276","RPL5P3","ENSG00000242276.2"
"390","ENSG00000258951","KRT18P7","ENSG00000258951.1"
"391","ENSG00000267122","AC004490.1","ENSG00000267122.1"
"392","ENSG00000278986","AC091060.1","ENSG00000278986.1"
"393","ENSG00000227992","AC108463.1","ENSG00000227992.1"
"394","ENSG00000229873","OGFR-AS1","ENSG00000229873.1"
"395","ENSG00000172404","DNAJB7","ENSG00000172404.4"
"396","ENSG00000220157","HNRNPA1P12","ENSG00000220157.4"
"397","ENSG00000229990","AC022400.2","ENSG00000229990.3"
"398","ENSG00000228251","AC012442.1","ENSG00000228251.1"
"399","ENSG00000227329","AL139396.1","ENSG00000227329.2"
"400","ENSG00000235674","LDHAP2","ENSG00000235674.2"
"401","ENSG00000270061","AC068790.5","ENSG00000270061.1"
"402","ENSG00000213090","SCYL2P1","ENSG00000213090.2"
"403","ENSG00000259767","AC022558.1","ENSG00000259767.1"
"404","ENSG00000253047","AL356356.1","ENSG00000253047.1"
"405","ENSG00000272787","AC253536.6","ENSG00000272787.1"
"406","ENSG00000228407","AL139156.2","ENSG00000228407.2"
"407","ENSG00000223518","CSNK1A1P1","ENSG00000223518.5"
"408","ENSG00000256849","TCP1P3","ENSG00000256849.1"
"409","ENSG00000205955","HSP90AA5P","ENSG00000205955.4"
"410","ENSG00000227113","AC073210.1","ENSG00000227113.2"
"411","ENSG00000224837","GCSHP5","ENSG00000224837.1"
"412","ENSG00000251467","AC020893.2","ENSG00000251467.1"
"413","ENSG00000241782","AP002812.1","ENSG00000241782.1"
"414","ENSG00000260190","AL807752.5","ENSG00000260190.1"
"415","ENSG00000263020","AL662899.2","ENSG00000263020.4"
"416","ENSG00000229251","HNRNPA1P8","ENSG00000229251.3"
"417","ENSG00000272273","IER3-AS1","ENSG00000272273.1"
"418","ENSG00000232457","SLC16A6P1","ENSG00000232457.4"
"419","ENSG00000227973","PIN4P1","ENSG00000227973.1"
"420","ENSG00000237101","AC092809.4","ENSG00000237101.1"
"421","ENSG00000261096","AC073476.2","ENSG00000261096.1"
"422","ENSG00000258788","CKS1BP1","ENSG00000258788.3"
"423","ENSG00000213383","AC104297.1","ENSG00000213383.2"
"424","ENSG00000213731","RAB5CP1","ENSG00000213731.2"
"425","ENSG00000219682","AL133268.1","ENSG00000219682.4"
"426","ENSG00000276103","U4","ENSG00000276103.1"
"427","ENSG00000237976","RFX5-AS1","ENSG00000237976.1"
"428","ENSG00000254907","AC087276.2","ENSG00000254907.1"
"429","ENSG00000266236","NARF-IT1","ENSG00000266236.1"
"430","ENSG00000225171","DUTP6","ENSG00000225171.2"
"431","ENSG00000226648","PLCG1-AS1","ENSG00000226648.1"
"432","ENSG00000253559","OSGEPL1-AS1","ENSG00000253559.1"
"433","ENSG00000223984","HNRNPRP1","ENSG00000223984.1"
"434","ENSG00000253180","AC104986.1","ENSG00000253180.1"
"435","ENSG00000224331","AC019181.1","ENSG00000224331.2"
"436","ENSG00000230793","SMARCE1P5","ENSG00000230793.1"
"437","ENSG00000219755","AL137784.1","ENSG00000219755.1"
"438","ENSG00000239912","RPL39P36","ENSG00000239912.1"
"439","ENSG00000264188","AC106037.2","ENSG00000264188.1"
"440","ENSG00000260790","AC092338.2","ENSG00000260790.1"
"441","ENSG00000267246","AC091132.5","ENSG00000267246.1"
"442","ENSG00000273076","AL021707.7","ENSG00000273076.1"
"443","ENSG00000252965","Y_RNA","ENSG00000252965.1"
