"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"55","ENSG00000268543","AC012313.4","ENSG00000268543.1"
"56","ENSG00000224790","AP000704.2","ENSG00000224790.1"
"57","ENSG00000259088","AL137779.2","ENSG00000259088.1"
"58","ENSG00000253605","HNRNPA1P38","ENSG00000253605.1"
"59","ENSG00000251485","NRBF2P6","ENSG00000251485.1"
"60","ENSG00000231167","YBX1P2","ENSG00000231167.3"
"61","ENSG00000258659","TRIM34","ENSG00000258659.5"
"62","ENSG00000272370","AC092354.2","ENSG00000272370.1"
"63","ENSG00000242262","AC092597.1","ENSG00000242262.1"
"64","ENSG00000244668","SNRPCP3","ENSG00000244668.1"
"65","ENSG00000274849","AC023043.4","ENSG00000274849.1"
"66","ENSG00000258561","AL359232.1","ENSG00000258561.1"
"67","ENSG00000279805","Z95114.3","ENSG00000279805.1"
"68","ENSG00000260290","AC092115.1","ENSG00000260290.2"
"69","ENSG00000272375","AC026979.3","ENSG00000272375.1"
"70","ENSG00000278765","AC004477.2","ENSG00000278765.1"
"71","ENSG00000251611","FAM160A1-DT","ENSG00000251611.1"
"72","ENSG00000270638","AL023806.1","ENSG00000270638.1"
"73","ENSG00000271978","AL359643.2","ENSG00000271978.1"
"74","ENSG00000249494","AC008629.1","ENSG00000249494.4"
"75","ENSG00000229237","HMGN1P37","ENSG00000229237.2"
"76","ENSG00000276261","AC009509.5","ENSG00000276261.1"
"77","ENSG00000273821","AL096828.3","ENSG00000273821.1"
"78","ENSG00000232368","FTLP2","ENSG00000232368.1"
"79","ENSG00000274315","AC009318.3","ENSG00000274315.1"
"80","ENSG00000260874","AC106820.5","ENSG00000260874.4"
"81","ENSG00000243224","AC006252.1","ENSG00000243224.1"
"82","ENSG00000231125","AF129075.1","ENSG00000231125.2"
"83","ENSG00000233830","EIF4HP1","ENSG00000233830.2"
"84","ENSG00000249740","OSMR-AS1","ENSG00000249740.1"
"85","ENSG00000261251","Z97055.2","ENSG00000261251.1"
"86","ENSG00000256745","AP002784.2","ENSG00000256745.1"
"87","ENSG00000249492","AC114956.2","ENSG00000249492.1"
"88","ENSG00000244073","RPS4XP6","ENSG00000244073.1"
"89","ENSG00000276390","AC004241.3","ENSG00000276390.1"
"90","ENSG00000268201","AC020915.1","ENSG00000268201.1"
"91","ENSG00000272081","AC008972.2","ENSG00000272081.1"
"92","ENSG00000180336","MEIOC","ENSG00000180336.16"
"93","ENSG00000272914","AL359532.1","ENSG00000272914.1"
"94","ENSG00000230359","TPI1P2","ENSG00000230359.4"
"95","ENSG00000228071","RPL7P47","ENSG00000228071.4"
"96","ENSG00000273320","AC007032.1","ENSG00000273320.1"
"97","ENSG00000272465","AL031768.1","ENSG00000272465.1"
"98","ENSG00000266578","AP001025.1","ENSG00000266578.1"
"99","ENSG00000258048","AC073569.2","ENSG00000258048.1"
"100","ENSG00000279372","AC137723.1","ENSG00000279372.1"
"101","ENSG00000173401","GLIPR1L1","ENSG00000173401.8"
"102","ENSG00000214544","GTF2IRD2P1","ENSG00000214544.6"
"103","ENSG00000271816","BMS1P4","ENSG00000271816.1"
"104","ENSG00000251314","AC104123.1","ENSG00000251314.2"
"105","ENSG00000250021","ARPIN-AP3S2","ENSG00000250021.6"
"106","ENSG00000273218","AC005776.2","ENSG00000273218.1"
"107","ENSG00000170092","SPDYE5","ENSG00000170092.13"
"108","ENSG00000204055","AL158151.1","ENSG00000204055.4"
"109","ENSG00000273010","AL360270.3","ENSG00000273010.1"
"110","ENSG00000250012","AC079848.1","ENSG00000250012.1"
"111","ENSG00000273951","AL031667.3","ENSG00000273951.1"
"112","ENSG00000269921","AC068620.1","ENSG00000269921.1"
"113","ENSG00000261079","AC009053.2","ENSG00000261079.1"
"114","ENSG00000253392","AC119403.1","ENSG00000253392.2"
"115","ENSG00000266456","AP001178.3","ENSG00000266456.1"
"116","ENSG00000263535","AK4P1","ENSG00000263535.1"
"117","ENSG00000259736","CRTC3-AS1","ENSG00000259736.1"
"118","ENSG00000258952","SALRNA1","ENSG00000258952.2"
"119","ENSG00000278341","AC138028.6","ENSG00000278341.1"
"120","ENSG00000275413","AC002553.2","ENSG00000275413.1"
"121","ENSG00000273007","AC021205.3","ENSG00000273007.1"
"122","ENSG00000254604","AP002336.2","ENSG00000254604.1"
"123","ENSG00000258734","AL049873.2","ENSG00000258734.2"
"124","ENSG00000248559","AC109454.2","ENSG00000248559.1"
"125","ENSG00000165807","PPP1R36","ENSG00000165807.6"
"126","ENSG00000230772","VN1R108P","ENSG00000230772.1"
"127","ENSG00000223461","AC004471.1","ENSG00000223461.1"
"128","ENSG00000100314","CABP7","ENSG00000100314.3"
"129","ENSG00000231871","IPO9-AS1","ENSG00000231871.4"
"130","ENSG00000275454","AC105020.6","ENSG00000275454.1"
"131","ENSG00000248592","STIMATE-MUSTN1","ENSG00000248592.6"
"132","ENSG00000230561","CCDC192","ENSG00000230561.3"
"133","ENSG00000276116","FUT8-AS1","ENSG00000276116.2"
"134","ENSG00000225953","SATB2-AS1","ENSG00000225953.2"
"135","ENSG00000280157","AL359510.2","ENSG00000280157.1"
"136","ENSG00000215835","AL596087.1","ENSG00000215835.2"
"137","ENSG00000184361","SPATA32","ENSG00000184361.11"
"138","ENSG00000223343","AC137630.1","ENSG00000223343.1"
"139","ENSG00000277324","AC093462.1","ENSG00000277324.1"
"140","ENSG00000233411","AL359962.1","ENSG00000233411.1"
"141","ENSG00000145700","ANKRD31","ENSG00000145700.8"
"142","ENSG00000279948","AC008895.1","ENSG00000279948.1"
"143","ENSG00000265478","AC107982.3","ENSG00000265478.2"
"144","ENSG00000280194","AD000864.1","ENSG00000280194.1"
"145","ENSG00000213542","AC007000.2","ENSG00000213542.3"
"146","ENSG00000264672","SEPTIN4-AS1","ENSG00000264672.4"
"147","ENSG00000276571","AC002550.2","ENSG00000276571.1"
"148","ENSG00000188693","CYP51A1-AS1","ENSG00000188693.7"
"149","ENSG00000255046","AC069185.1","ENSG00000255046.1"
"150","ENSG00000261366","MANEA-DT","ENSG00000261366.1"
"151","ENSG00000272690","LINC02018","ENSG00000272690.4"
"152","ENSG00000125046","SSUH2","ENSG00000125046.13"
"153","ENSG00000274987","AC092794.1","ENSG00000274987.1"
"154","ENSG00000235587","GAPDHP65","ENSG00000235587.2"
"155","ENSG00000183154","AC138356.1","ENSG00000183154.1"
"156","ENSG00000228043","AC114763.1","ENSG00000228043.4"
"157","ENSG00000261737","CLCA4-AS1","ENSG00000261737.1"
"158","ENSG00000267681","AC135721.1","ENSG00000267681.1"
"159","ENSG00000277511","AC116407.2","ENSG00000277511.1"
"160","ENSG00000150628","SPATA4","ENSG00000150628.5"
"161","ENSG00000135436","FAM186B","ENSG00000135436.7"
"162","ENSG00000213471","TTLL13P","ENSG00000213471.7"
"163","ENSG00000269378","AC022149.1","ENSG00000269378.1"
"164","ENSG00000214207","KRT18P10","ENSG00000214207.2"
"165","ENSG00000120215","MLANA","ENSG00000120215.8"
"166","ENSG00000227192","AL023581.2","ENSG00000227192.1"
"167","ENSG00000277548","AC018926.3","ENSG00000277548.1"
"168","ENSG00000258957","AL359317.2","ENSG00000258957.1"
"169","ENSG00000162526","TSSK3","ENSG00000162526.6"
"170","ENSG00000263063","AC024361.2","ENSG00000263063.1"
"171","ENSG00000261441","AC124068.2","ENSG00000261441.1"
"172","ENSG00000260647","AC127537.1","ENSG00000260647.1"
"173","ENSG00000213204","AL049697.1","ENSG00000213204.7"
"174","ENSG00000275322","AC103746.1","ENSG00000275322.1"
"175","ENSG00000272420","AL513477.2","ENSG00000272420.1"
"176","ENSG00000226121","AHCTF1P1","ENSG00000226121.2"
"177","ENSG00000244733","AL132656.2","ENSG00000244733.5"
"178","ENSG00000198134","PTMAP9","ENSG00000198134.3"
"179","ENSG00000270277","AC009948.1","ENSG00000270277.1"
"180","ENSG00000180389","ATP5F1EP2","ENSG00000180389.6"
"181","ENSG00000255200","PGAM1P8","ENSG00000255200.1"
"182","ENSG00000213942","AC005840.1","ENSG00000213942.3"
"183","ENSG00000139549","DHH","ENSG00000139549.2"
"184","ENSG00000183134","PTGDR2","ENSG00000183134.4"
"185","ENSG00000276718","AC005840.4","ENSG00000276718.1"
"186","ENSG00000236431","AC009237.8","ENSG00000236431.1"
"187","ENSG00000263276","AC020978.7","ENSG00000263276.1"
"188","ENSG00000127366","TAS2R5","ENSG00000127366.5"
"189","ENSG00000261187","AC079322.1","ENSG00000261187.1"
"190","ENSG00000225159","NPM1P39","ENSG00000225159.1"
"191","ENSG00000204706","MAMDC2-AS1","ENSG00000204706.13"
"192","ENSG00000205918","PDPK2P","ENSG00000205918.8"
"193","ENSG00000278576","AL162171.3","ENSG00000278576.1"
"194","ENSG00000277687","AL139407.1","ENSG00000277687.1"
"195","ENSG00000212789","ST13P5","ENSG00000212789.4"
"196","ENSG00000173338","KCNK7","ENSG00000173338.11"
"197","ENSG00000215859","PDZK1P1","ENSG00000215859.7"
"198","ENSG00000257591","ZNF625","ENSG00000257591.4"
"199","ENSG00000154316","TDH","ENSG00000154316.13"
"200","ENSG00000225342","LRRK2-DT","ENSG00000225342.2"
"201","ENSG00000268442","AC073534.1","ENSG00000268442.1"
"202","ENSG00000248278","SUMO2P17","ENSG00000248278.1"
"203","ENSG00000277151","AL138820.1","ENSG00000277151.1"
"204","ENSG00000230982","DSTNP1","ENSG00000230982.1"
"205","ENSG00000236723","AL606760.2","ENSG00000236723.2"
"206","ENSG00000232527","LINC02802","ENSG00000232527.6"
"207","ENSG00000224429","LINC00539","ENSG00000224429.6"
"208","ENSG00000263164","AC087500.2","ENSG00000263164.1"
"209","ENSG00000277767","AL442128.2","ENSG00000277767.1"
"210","ENSG00000272931","AC099568.2","ENSG00000272931.1"
"211","ENSG00000117281","CD160","ENSG00000117281.14"
"212","ENSG00000223878","PPIAP53","ENSG00000223878.1"
"213","ENSG00000239763","AC009120.1","ENSG00000239763.2"
"214","ENSG00000106327","TFR2","ENSG00000106327.11"
"215","ENSG00000161149","TUBA3FP","ENSG00000161149.10"
"216","ENSG00000259030","FPGT-TNNI3K","ENSG00000259030.5"
"217","ENSG00000161180","CCDC116","ENSG00000161180.9"
"218","ENSG00000262766","AC135050.5","ENSG00000262766.1"
"219","ENSG00000236137","AL445231.1","ENSG00000236137.1"
"220","ENSG00000267655","AC125437.1","ENSG00000267655.1"
"221","ENSG00000232075","MRPL35P2","ENSG00000232075.1"
"222","ENSG00000148795","CYP17A1","ENSG00000148795.5"
"223","ENSG00000271888","AL136162.1","ENSG00000271888.1"
"224","ENSG00000205583","STAG3L1","ENSG00000205583.12"
"225","ENSG00000265366","GLUD1P2","ENSG00000265366.5"
"226","ENSG00000224261","RPSAP18","ENSG00000224261.2"
"227","ENSG00000232871","SEC1P","ENSG00000232871.7"
"228","ENSG00000203362","POLH-AS1","ENSG00000203362.2"
"229","ENSG00000261889","AC108134.2","ENSG00000261889.1"
"230","ENSG00000258458","AL160314.2","ENSG00000258458.4"
"231","ENSG00000279894","Z73965.1","ENSG00000279894.1"
"232","ENSG00000198406","BZW1P2","ENSG00000198406.7"
"233","ENSG00000279145","AC011912.1","ENSG00000279145.1"
"234","ENSG00000259562","AC090607.2","ENSG00000259562.2"
"235","ENSG00000259706","HSP90B2P","ENSG00000259706.1"
"236","ENSG00000237118","CYP2F2P","ENSG00000237118.2"
"237","ENSG00000275120","AC048382.5","ENSG00000275120.1"
"238","ENSG00000227630","LINC01132","ENSG00000227630.2"
"239","ENSG00000279331","RBM12B-AS1","ENSG00000279331.1"
"240","ENSG00000281376","ABALON","ENSG00000281376.1"
"241","ENSG00000268750","AC010522.1","ENSG00000268750.5"
"242","ENSG00000235297","FAUP1","ENSG00000235297.3"
"243","ENSG00000225721","AL592166.1","ENSG00000225721.4"
"244","ENSG00000250999","AC136604.2","ENSG00000250999.1"
"245","ENSG00000254966","AC103974.1","ENSG00000254966.1"
"246","ENSG00000269486","ERVK9-11","ENSG00000269486.2"
"247","ENSG00000145757","SPATA9","ENSG00000145757.14"
"248","ENSG00000270482","AC026367.1","ENSG00000270482.1"
"249","ENSG00000234917","AC098484.2","ENSG00000234917.2"
"250","ENSG00000214435","AS3MT","ENSG00000214435.6"
"251","ENSG00000180015","AC093909.1","ENSG00000180015.12"
"252","ENSG00000246225","AC006299.1","ENSG00000246225.5"
"253","ENSG00000258559","AC005519.1","ENSG00000258559.2"
"254","ENSG00000225137","DYNC1I2P1","ENSG00000225137.1"
"255","ENSG00000260273","AL359711.2","ENSG00000260273.1"
"256","ENSG00000234589","AC125807.1","ENSG00000234589.4"
"257","ENSG00000250917","AL035458.2","ENSG00000250917.1"
"258","ENSG00000274225","AP001065.3","ENSG00000274225.1"
"259","ENSG00000234975","FTH1P2","ENSG00000234975.6"
"260","ENSG00000089505","CMTM1","ENSG00000089505.16"
"261","ENSG00000205832","C16orf96","ENSG00000205832.7"
"262","ENSG00000234084","AL049552.1","ENSG00000234084.1"
"263","ENSG00000272677","AC124016.1","ENSG00000272677.1"
"264","ENSG00000161643","SIGLEC16","ENSG00000161643.11"
"265","ENSG00000279873","LINC01126","ENSG00000279873.2"
"266","ENSG00000276418","AC036214.3","ENSG00000276418.3"
"267","ENSG00000254810","AP001189.3","ENSG00000254810.1"
"268","ENSG00000231006","RPL7P32","ENSG00000231006.1"
"269","ENSG00000275198","AL512791.2","ENSG00000275198.1"
"270","ENSG00000235897","TM4SF19-AS1","ENSG00000235897.1"
"271","ENSG00000248027","ARHGAP42-AS1","ENSG00000248027.1"
"272","ENSG00000229334","AC046143.1","ENSG00000229334.1"
"273","ENSG00000218208","RPS27AP11","ENSG00000218208.1"
"274","ENSG00000233337","UBE2FP3","ENSG00000233337.1"
"275","ENSG00000272273","IER3-AS1","ENSG00000272273.1"
"276","ENSG00000248569","AC026410.3","ENSG00000248569.1"
"277","ENSG00000269318","AC007292.2","ENSG00000269318.1"
"278","ENSG00000254602","AP000662.1","ENSG00000254602.1"
"279","ENSG00000215093","EEF1A1P29","ENSG00000215093.3"
"280","ENSG00000103313","MEFV","ENSG00000103313.10"
"281","ENSG00000241057","AC004951.3","ENSG00000241057.1"
"282","ENSG00000229728","AL136531.1","ENSG00000229728.1"
"283","ENSG00000176268","CYCSP34","ENSG00000176268.5"
"284","ENSG00000204420","MPIG6B","ENSG00000204420.7"
"285","ENSG00000182487","NCF1B","ENSG00000182487.11"
"286","ENSG00000245904","AC025164.1","ENSG00000245904.3"
"287","ENSG00000117400","MPL","ENSG00000117400.13"
"288","ENSG00000213399","RPS2P17","ENSG00000213399.3"
"289","ENSG00000237301","AL121992.1","ENSG00000237301.1"
"290","ENSG00000251495","PPIAP11","ENSG00000251495.1"
"291","ENSG00000272567","AC109347.2","ENSG00000272567.1"
"292","ENSG00000120500","ARR3","ENSG00000120500.16"
"293","ENSG00000228146","CASP16P","ENSG00000228146.5"
"294","ENSG00000246308","AC116535.1","ENSG00000246308.1"
"295","ENSG00000233912","AC026202.2","ENSG00000233912.1"
"296","ENSG00000245275","SAP30L-AS1","ENSG00000245275.6"
"297","ENSG00000240211","PPP1R35-AS1","ENSG00000240211.1"
"298","ENSG00000226944","RNF207-AS1","ENSG00000226944.1"
"299","ENSG00000226945","AC098935.1","ENSG00000226945.1"
"300","ENSG00000226491","FTOP1","ENSG00000226491.1"
"301","ENSG00000231535","LINC00278","ENSG00000231535.4"
"302","ENSG00000277966","AC004080.12","ENSG00000277966.1"
"303","ENSG00000265452","MIR3682","ENSG00000265452.1"
"304","ENSG00000250569","NTAN1P2","ENSG00000250569.1"
"305","ENSG00000264235","AP005329.1","ENSG00000264235.4"
"306","ENSG00000177757","FAM87B","ENSG00000177757.2"
"307","ENSG00000266993","AL050343.2","ENSG00000266993.3"
"308","ENSG00000204556","AL450124.1","ENSG00000204556.4"
"309","ENSG00000229431","MED8-AS1","ENSG00000229431.1"
"310","ENSG00000271789","AL080317.1","ENSG00000271789.1"
"311","ENSG00000271550","BNIP3P11","ENSG00000271550.1"
"312","ENSG00000168229","PTGDR","ENSG00000168229.3"
"313","ENSG00000220583","RPL35P2","ENSG00000220583.1"
"314","ENSG00000143257","NR1I3","ENSG00000143257.10"
"315","ENSG00000267287","AC068473.3","ENSG00000267287.1"
"316","ENSG00000254501","AP003068.1","ENSG00000254501.1"
"317","ENSG00000271755","AL031118.1","ENSG00000271755.1"
"318","ENSG00000273987","AC121761.2","ENSG00000273987.1"
"319","ENSG00000227262","HCG4B","ENSG00000227262.3"
"320","ENSG00000232860","SMG7-AS1","ENSG00000232860.6"
"321","ENSG00000121905","HPCA","ENSG00000121905.8"
"322","ENSG00000260475","AL353719.1","ENSG00000260475.1"
"323","ENSG00000241429","EEF1A1P25","ENSG00000241429.1"
"324","ENSG00000255306","AC004923.4","ENSG00000255306.1"
"325","ENSG00000250764","AC025178.1","ENSG00000250764.1"
"326","ENSG00000272941","AC083862.1","ENSG00000272941.1"
"327","ENSG00000271966","AC021321.1","ENSG00000271966.1"
"328","ENSG00000144395","CCDC150","ENSG00000144395.16"
"329","ENSG00000223652","AC106786.1","ENSG00000223652.2"
"330","ENSG00000227963","RBM15-AS1","ENSG00000227963.1"
"331","ENSG00000255495","AC145124.1","ENSG00000255495.1"
"332","ENSG00000273901","AC012313.9","ENSG00000273901.1"
"333","ENSG00000189410","SH2D5","ENSG00000189410.10"
"334","ENSG00000272240","AC004908.1","ENSG00000272240.1"
"335","ENSG00000278847","AC006157.1","ENSG00000278847.1"
"336","ENSG00000279307","NDUFAF2P1","ENSG00000279307.1"
"337","ENSG00000265678","AC129510.1","ENSG00000265678.1"
"338","ENSG00000275560","AC008115.3","ENSG00000275560.1"
"339","ENSG00000251211","AC136632.2","ENSG00000251211.1"
"340","ENSG00000172137","CALB2","ENSG00000172137.17"
"341","ENSG00000178631","ACTG1P1","ENSG00000178631.7"
"342","ENSG00000021488","SLC7A9","ENSG00000021488.11"
"343","ENSG00000262712","AC012676.1","ENSG00000262712.1"
"344","ENSG00000273568","AC131009.3","ENSG00000273568.1"
"345","ENSG00000262454","MIR193BHG","ENSG00000262454.1"
"346","ENSG00000269961","AC010359.2","ENSG00000269961.1"
"347","ENSG00000224940","PRRT4","ENSG00000224940.7"
"348","ENSG00000214432","VPS33B-DT","ENSG00000214432.8"
"349","ENSG00000266777","SH3GL1P1","ENSG00000266777.1"
"350","ENSG00000237015","AL031186.1","ENSG00000237015.1"
"351","ENSG00000279649","AC020978.9","ENSG00000279649.1"
"352","ENSG00000237575","PYY2","ENSG00000237575.4"
"353","ENSG00000228201","AL022341.1","ENSG00000228201.1"
"354","ENSG00000277778","PGM5P2","ENSG00000277778.1"
"355","ENSG00000215241","LINC02449","ENSG00000215241.3"
"356","ENSG00000280022","AC126544.1","ENSG00000280022.1"
"357","ENSG00000275759","AC026367.3","ENSG00000275759.1"
"358","ENSG00000260279","AC137932.1","ENSG00000260279.2"
"359","ENSG00000241362","RPL36AP43","ENSG00000241362.2"
"360","ENSG00000258644","SYNJ2BP-COX16","ENSG00000258644.4"
"361","ENSG00000279794","AC024580.1","ENSG00000279794.1"
"362","ENSG00000250474","WBP1LP2","ENSG00000250474.1"
"363","ENSG00000111181","SLC6A12","ENSG00000111181.11"
"364","ENSG00000267710","EDDM13","ENSG00000267710.4"
"365","ENSG00000261136","AC023908.3","ENSG00000261136.1"
"366","ENSG00000207650","MIR570","ENSG00000207650.1"
"367","ENSG00000267940","AC022762.2","ENSG00000267940.1"
"368","ENSG00000270720","AC104785.1","ENSG00000270720.1"
"369","ENSG00000277744","AC011462.4","ENSG00000277744.1"
"370","ENSG00000233672","RNASEH2B-AS1","ENSG00000233672.5"
"371","ENSG00000280039","RN7SKP23","ENSG00000280039.1"
"372","ENSG00000273784","AL137058.2","ENSG00000273784.3"
"373","ENSG00000272008","AL139274.2","ENSG00000272008.1"
"374","ENSG00000240764","PCDHGC5","ENSG00000240764.3"
"375","ENSG00000137225","CAPN11","ENSG00000137225.11"
"376","ENSG00000258875","AL135818.1","ENSG00000258875.4"
"377","ENSG00000167550","RHEBL1","ENSG00000167550.9"
"378","ENSG00000280132","AC026471.6","ENSG00000280132.1"
"379","ENSG00000039600","SOX30","ENSG00000039600.9"
"380","ENSG00000187808","SOWAHD","ENSG00000187808.4"
"381","ENSG00000261557","EEF1A1P38","ENSG00000261557.1"
"382","ENSG00000260853","AC109460.2","ENSG00000260853.1"
"383","ENSG00000228624","HDAC2-AS2","ENSG00000228624.6"
"384","ENSG00000177483","RBM44","ENSG00000177483.10"
"385","ENSG00000266601","AC018521.6","ENSG00000266601.1"
"386","ENSG00000265743","AC138207.5","ENSG00000265743.1"
"387","ENSG00000163016","ALMS1P1","ENSG00000163016.8"
"388","ENSG00000279923","AC022417.1","ENSG00000279923.1"
"389","ENSG00000231982","AC112907.2","ENSG00000231982.1"
"390","ENSG00000273796","BX322562.1","ENSG00000273796.1"
"391","ENSG00000225125","RANP4","ENSG00000225125.2"
"392","ENSG00000240395","RPL5P23","ENSG00000240395.1"
"393","ENSG00000174837","ADGRE1","ENSG00000174837.13"
"394","ENSG00000234936","AC010883.1","ENSG00000234936.1"
"395","ENSG00000125787","GNRH2","ENSG00000125787.10"
"396","ENSG00000213453","FTH1P3","ENSG00000213453.3"
"397","ENSG00000235387","SPAAR","ENSG00000235387.1"
"398","ENSG00000248489","LINC02062","ENSG00000248489.1"
"399","ENSG00000128652","HOXD3","ENSG00000128652.10"
"400","ENSG00000230701","FBXW4P1","ENSG00000230701.2"
"401","ENSG00000213830","CFL1P5","ENSG00000213830.3"
"402","ENSG00000230319","AL022476.1","ENSG00000230319.1"
"403","ENSG00000100206","DMC1","ENSG00000100206.8"
"404","ENSG00000225339","AL354740.1","ENSG00000225339.3"
"405","ENSG00000240087","RPSAP12","ENSG00000240087.3"
"406","ENSG00000271828","AC008937.3","ENSG00000271828.1"
"407","ENSG00000261461","UBE2MP1","ENSG00000261461.1"
"408","ENSG00000267102","AC060766.1","ENSG00000267102.1"
"409","ENSG00000249173","LINC01093","ENSG00000249173.4"
"410","ENSG00000236383","CCDC200","ENSG00000236383.6"
"411","ENSG00000239559","RPL37P2","ENSG00000239559.2"
"412","ENSG00000171790","SLFNL1","ENSG00000171790.14"
"413","ENSG00000216906","AL355312.1","ENSG00000216906.2"
"414","ENSG00000229097","CALM2P2","ENSG00000229097.1"
"415","ENSG00000226232","NPIPB14P","ENSG00000226232.7"
"416","ENSG00000246203","AL353807.3","ENSG00000246203.2"
"417","ENSG00000251000","GGCTP1","ENSG00000251000.1"
"418","ENSG00000244198","ARHGEF35-AS1","ENSG00000244198.4"
"419","ENSG00000233967","AL359715.1","ENSG00000233967.5"
"420","ENSG00000277662","AL354696.1","ENSG00000277662.1"
"421","ENSG00000123009","NME2P1","ENSG00000123009.4"
"422","ENSG00000237094","AL732372.2","ENSG00000237094.10"
"423","ENSG00000244482","LILRA6","ENSG00000244482.8"
"424","ENSG00000263235","AC006111.2","ENSG00000263235.1"
"425","ENSG00000271882","AP001330.4","ENSG00000271882.1"
"426","ENSG00000274653","AC106782.5","ENSG00000274653.1"
"427","ENSG00000257596","SCAT2","ENSG00000257596.1"
"428","ENSG00000270412","AL136084.2","ENSG00000270412.1"
"429","ENSG00000279204","AC134043.3","ENSG00000279204.1"
"430","ENSG00000186019","AC021092.1","ENSG00000186019.10"
"431","ENSG00000258466","AL049779.1","ENSG00000258466.4"
"432","ENSG00000180574","EIF2S3B","ENSG00000180574.3"
"433","ENSG00000230869","AGAP10P","ENSG00000230869.1"
"434","ENSG00000186094","AGBL4","ENSG00000186094.15"
"435","ENSG00000225471","BX119917.1","ENSG00000225471.4"
"436","ENSG00000255883","FUNDC2P1","ENSG00000255883.1"
"437","ENSG00000269473","AC012313.8","ENSG00000269473.1"
"438","ENSG00000220472","AL139095.2","ENSG00000220472.1"
"439","ENSG00000279013","AC110774.1","ENSG00000279013.1"
"440","ENSG00000230092","AL669831.4","ENSG00000230092.6"
"441","ENSG00000163449","TMEM169","ENSG00000163449.9"
"442","ENSG00000257543","AC063948.1","ENSG00000257543.1"
"443","ENSG00000253327","RAD21-AS1","ENSG00000253327.2"
"444","ENSG00000128262","POM121L9P","ENSG00000128262.7"
"445","ENSG00000279464","AC096720.2","ENSG00000279464.1"
"446","ENSG00000244945","RUFY1-AS1","ENSG00000244945.1"
