"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"58","ENSG00000004779","NDUFAB1","ENSG00000004779.8"
"59","ENSG00000004799","PDK4","ENSG00000004799.7"
"60","ENSG00000004838","ZMYND10","ENSG00000004838.12"
"61","ENSG00000004864","SLC25A13","ENSG00000004864.12"
"62","ENSG00000004866","ST7","ENSG00000004866.17"
"63","ENSG00000004897","CDC27","ENSG00000004897.10"
"64","ENSG00000004961","HCCS","ENSG00000004961.13"
"65","ENSG00000004975","DVL2","ENSG00000004975.10"
"66","ENSG00000005001","PRSS22","ENSG00000005001.8"
"67","ENSG00000005007","UPF1","ENSG00000005007.11"
"68","ENSG00000005020","SKAP2","ENSG00000005020.11"
"69","ENSG00000005022","SLC25A5","ENSG00000005022.5"
"70","ENSG00000005059","MCUB","ENSG00000005059.14"
"71","ENSG00000005073","HOXA11","ENSG00000005073.5"
"72","ENSG00000005075","POLR2J","ENSG00000005075.14"
"73","ENSG00000005100","DHX33","ENSG00000005100.11"
"74","ENSG00000005102","MEOX1","ENSG00000005102.11"
"75","ENSG00000005108","THSD7A","ENSG00000005108.14"
"76","ENSG00000005156","LIG3","ENSG00000005156.10"
"77","ENSG00000005175","RPAP3","ENSG00000005175.8"
"78","ENSG00000005187","ACSM3","ENSG00000005187.10"
"79","ENSG00000005189","REXO5","ENSG00000005189.18"
"80","ENSG00000005194","CIAPIN1","ENSG00000005194.13"
"81","ENSG00000005206","SPPL2B","ENSG00000005206.15"
"82","ENSG00000005238","FAM214B","ENSG00000005238.18"
"83","ENSG00000005243","COPZ2","ENSG00000005243.8"
"84","ENSG00000005249","PRKAR2B","ENSG00000005249.11"
"85","ENSG00000005302","MSL3","ENSG00000005302.16"
"86","ENSG00000005339","CREBBP","ENSG00000005339.11"
"87","ENSG00000005379","TSPOAP1","ENSG00000005379.14"
"88","ENSG00000005436","GCFC2","ENSG00000005436.12"
"89","ENSG00000005448","WDR54","ENSG00000005448.15"
"90","ENSG00000005469","CROT","ENSG00000005469.10"
"91","ENSG00000005471","ABCB4","ENSG00000005471.14"
"92","ENSG00000005483","KMT2E","ENSG00000005483.18"
"93","ENSG00000005486","RHBDD2","ENSG00000005486.15"
"94","ENSG00000005513","SOX8","ENSG00000005513.9"
"95","ENSG00000005700","IBTK","ENSG00000005700.13"
"96","ENSG00000005801","ZNF195","ENSG00000005801.15"
"97","ENSG00000005810","MYCBP2","ENSG00000005810.16"
"98","ENSG00000005812","FBXL3","ENSG00000005812.9"
"99","ENSG00000005844","ITGAL","ENSG00000005844.16"
"100","ENSG00000005882","PDK2","ENSG00000005882.10"
"101","ENSG00000005884","ITGA3","ENSG00000005884.16"
"102","ENSG00000005889","ZFX","ENSG00000005889.14"
"103","ENSG00000005893","LAMP2","ENSG00000005893.14"
"104","ENSG00000005961","ITGA2B","ENSG00000005961.16"
"105","ENSG00000006007","GDE1","ENSG00000006007.10"
"106","ENSG00000006015","REX1BD","ENSG00000006015.16"
"107","ENSG00000006016","CRLF1","ENSG00000006016.9"
"108","ENSG00000006025","OSBPL7","ENSG00000006025.10"
"109","ENSG00000006042","TMEM98","ENSG00000006042.10"
"110","ENSG00000006047","YBX2","ENSG00000006047.11"
"111","ENSG00000006062","MAP3K14","ENSG00000006062.12"
"112","ENSG00000006118","TMEM132A","ENSG00000006118.13"
"113","ENSG00000006125","AP2B1","ENSG00000006125.15"
"114","ENSG00000006194","ZNF263","ENSG00000006194.9"
"115","ENSG00000006210","CX3CL1","ENSG00000006210.6"
"116","ENSG00000006282","SPATA20","ENSG00000006282.18"
"117","ENSG00000006283","CACNA1G","ENSG00000006283.16"
"118","ENSG00000006327","TNFRSF12A","ENSG00000006327.12"
"119","ENSG00000006432","MAP3K9","ENSG00000006432.14"
"120","ENSG00000006451","RALA","ENSG00000006451.6"
"121","ENSG00000006453","BAIAP2L1","ENSG00000006453.12"
"122","ENSG00000006459","KDM7A","ENSG00000006459.9"
"123","ENSG00000006468","ETV1","ENSG00000006468.12"
"124","ENSG00000006530","AGK","ENSG00000006530.14"
"125","ENSG00000006534","ALDH3B1","ENSG00000006534.14"
"126","ENSG00000006555","TTC22","ENSG00000006555.9"
"127","ENSG00000006576","PHTF2","ENSG00000006576.15"
"128","ENSG00000006606","CCL26","ENSG00000006606.7"
"129","ENSG00000006607","FARP2","ENSG00000006607.12"
"130","ENSG00000006611","USH1C","ENSG00000006611.14"
"131","ENSG00000006625","GGCT","ENSG00000006625.16"
"132","ENSG00000006634","DBF4","ENSG00000006634.6"
"133","ENSG00000006638","TBXA2R","ENSG00000006638.10"
"134","ENSG00000006652","IFRD1","ENSG00000006652.12"
"135","ENSG00000006695","COX10","ENSG00000006695.9"
"136","ENSG00000006704","GTF2IRD1","ENSG00000006704.9"
"137","ENSG00000006712","PAF1","ENSG00000006712.13"
"138","ENSG00000006715","VPS41","ENSG00000006715.14"
"139","ENSG00000006740","ARHGAP44","ENSG00000006740.15"
"140","ENSG00000006744","ELAC2","ENSG00000006744.17"
"141","ENSG00000006747","SCIN","ENSG00000006747.13"
"142","ENSG00000006756","ARSD","ENSG00000006756.14"
"143","ENSG00000006757","PNPLA4","ENSG00000006757.10"
"144","ENSG00000006831","ADIPOR2","ENSG00000006831.9"
"145","ENSG00000006837","CDKL3","ENSG00000006837.10"
"146","ENSG00000007038","PRSS21","ENSG00000007038.9"
"147","ENSG00000007047","MARK4","ENSG00000007047.13"
"148","ENSG00000007062","PROM1","ENSG00000007062.10"
"149","ENSG00000007080","CCDC124","ENSG00000007080.9"
"150","ENSG00000007129","CEACAM21","ENSG00000007129.16"
"151","ENSG00000007168","PAFAH1B1","ENSG00000007168.11"
"152","ENSG00000007171","NOS2","ENSG00000007171.15"
"153","ENSG00000007174","DNAH9","ENSG00000007174.16"
"154","ENSG00000007202","KIAA0100","ENSG00000007202.13"
"155","ENSG00000007216","SLC13A2","ENSG00000007216.13"
"156","ENSG00000007237","GAS7","ENSG00000007237.17"
"157","ENSG00000007255","TRAPPC6A","ENSG00000007255.9"
"158","ENSG00000007264","MATK","ENSG00000007264.12"
"159","ENSG00000007306","CEACAM7","ENSG00000007306.13"
"160","ENSG00000007312","CD79B","ENSG00000007312.11"
"161","ENSG00000007341","ST7L","ENSG00000007341.17"
"162","ENSG00000007372","PAX6","ENSG00000007372.19"
"163","ENSG00000007376","RPUSD1","ENSG00000007376.6"
"164","ENSG00000007384","RHBDF1","ENSG00000007384.14"
"165","ENSG00000007392","LUC7L","ENSG00000007392.15"
"166","ENSG00000007402","CACNA2D2","ENSG00000007402.10"
"167","ENSG00000007516","BAIAP3","ENSG00000007516.12"
"168","ENSG00000007520","TSR3","ENSG00000007520.3"
"169","ENSG00000007541","PIGQ","ENSG00000007541.13"
"170","ENSG00000007545","CRAMP1","ENSG00000007545.14"
"171","ENSG00000007866","TEAD3","ENSG00000007866.17"
"172","ENSG00000007908","SELE","ENSG00000007908.14"
"173","ENSG00000007923","DNAJC11","ENSG00000007923.14"
"174","ENSG00000007933","FMO3","ENSG00000007933.11"
"175","ENSG00000007944","MYLIP","ENSG00000007944.13"
"176","ENSG00000007952","NOX1","ENSG00000007952.16"
"177","ENSG00000007968","E2F2","ENSG00000007968.6"
"178","ENSG00000008018","PSMB1","ENSG00000008018.8"
"179","ENSG00000008056","SYN1","ENSG00000008056.11"
"180","ENSG00000008083","JARID2","ENSG00000008083.12"
"181","ENSG00000008086","CDKL5","ENSG00000008086.9"
"182","ENSG00000008118","CAMK1G","ENSG00000008118.8"
"183","ENSG00000008128","CDK11A","ENSG00000008128.21"
"184","ENSG00000008130","NADK","ENSG00000008130.14"
"185","ENSG00000008226","DLEC1","ENSG00000008226.18"
"186","ENSG00000008256","CYTH3","ENSG00000008256.14"
"187","ENSG00000008277","ADAM22","ENSG00000008277.13"
"188","ENSG00000008282","SYPL1","ENSG00000008282.6"
"189","ENSG00000008283","CYB561","ENSG00000008283.14"
"190","ENSG00000008294","SPAG9","ENSG00000008294.19"
"191","ENSG00000008300","CELSR3","ENSG00000008300.13"
"192","ENSG00000008311","AASS","ENSG00000008311.13"
"193","ENSG00000008323","PLEKHG6","ENSG00000008323.14"
"194","ENSG00000008324","SS18L2","ENSG00000008324.9"
"195","ENSG00000008382","MPND","ENSG00000008382.14"
"196","ENSG00000008394","MGST1","ENSG00000008394.11"
"197","ENSG00000008405","CRY1","ENSG00000008405.10"
"198","ENSG00000008441","NFIX","ENSG00000008441.15"
"199","ENSG00000008513","ST3GAL1","ENSG00000008513.13"
"200","ENSG00000008516","MMP25","ENSG00000008516.15"
"201","ENSG00000008517","IL32","ENSG00000008517.15"
"202","ENSG00000008710","PKD1","ENSG00000008710.16"
"203","ENSG00000008735","MAPK8IP2","ENSG00000008735.13"
"204","ENSG00000008838","MED24","ENSG00000008838.16"
"205","ENSG00000008853","RHOBTB2","ENSG00000008853.15"
"206","ENSG00000008869","HEATR5B","ENSG00000008869.10"
"207","ENSG00000008952","SEC62","ENSG00000008952.15"
"208","ENSG00000008988","RPS20","ENSG00000008988.8"
"209","ENSG00000009307","CSDE1","ENSG00000009307.14"
"210","ENSG00000009335","UBE3C","ENSG00000009335.16"
"211","ENSG00000009413","REV3L","ENSG00000009413.14"
"212","ENSG00000009694","TENM1","ENSG00000009694.12"
"213","ENSG00000009724","MASP2","ENSG00000009724.15"
"214","ENSG00000009765","IYD","ENSG00000009765.13"
"215","ENSG00000009780","FAM76A","ENSG00000009780.14"
"216","ENSG00000009790","TRAF3IP3","ENSG00000009790.13"
"217","ENSG00000009830","POMT2","ENSG00000009830.10"
"218","ENSG00000009844","VTA1","ENSG00000009844.14"
"219","ENSG00000009950","MLXIPL","ENSG00000009950.14"
"220","ENSG00000009954","BAZ1B","ENSG00000009954.9"
"221","ENSG00000010017","RANBP9","ENSG00000010017.12"
"222","ENSG00000010030","ETV7","ENSG00000010030.12"
"223","ENSG00000010072","SPRTN","ENSG00000010072.14"
"224","ENSG00000010165","EEF1AKNMT","ENSG00000010165.18"
"225","ENSG00000010219","DYRK4","ENSG00000010219.12"
"226","ENSG00000010244","ZNF207","ENSG00000010244.15"
"227","ENSG00000010256","UQCRC1","ENSG00000010256.9"
"228","ENSG00000010270","STARD3NL","ENSG00000010270.12"
"229","ENSG00000010278","CD9","ENSG00000010278.10"
"230","ENSG00000010292","NCAPD2","ENSG00000010292.11"
"231","ENSG00000010295","IFFO1","ENSG00000010295.18"
"232","ENSG00000010310","GIPR","ENSG00000010310.7"
"233","ENSG00000010318","PHF7","ENSG00000010318.18"
"234","ENSG00000010319","SEMA3G","ENSG00000010319.5"
"235","ENSG00000010322","NISCH","ENSG00000010322.14"
"236","ENSG00000010327","STAB1","ENSG00000010327.9"
"237","ENSG00000010361","FUZ","ENSG00000010361.12"
"238","ENSG00000010404","IDS","ENSG00000010404.16"
"239","ENSG00000010438","PRSS3","ENSG00000010438.15"
"240","ENSG00000010539","ZNF200","ENSG00000010539.10"
"241","ENSG00000010610","CD4","ENSG00000010610.8"
"242","ENSG00000010626","LRRC23","ENSG00000010626.13"
"243","ENSG00000010671","BTK","ENSG00000010671.14"
"244","ENSG00000010704","HFE","ENSG00000010704.17"
"245","ENSG00000010803","SCMH1","ENSG00000010803.15"
"246","ENSG00000010810","FYN","ENSG00000010810.16"
"247","ENSG00000010818","HIVEP2","ENSG00000010818.7"
"248","ENSG00000010932","FMO1","ENSG00000010932.14"
"249","ENSG00000011007","ELOA","ENSG00000011007.11"
"250","ENSG00000011009","LYPLA2","ENSG00000011009.9"
"251","ENSG00000011021","CLCN6","ENSG00000011021.20"
"252","ENSG00000011028","MRC2","ENSG00000011028.12"
"253","ENSG00000011052","NME1-NME2","ENSG00000011052.20"
"254","ENSG00000011105","TSPAN9","ENSG00000011105.10"
"255","ENSG00000011114","BTBD7","ENSG00000011114.13"
"256","ENSG00000011132","APBA3","ENSG00000011132.10"
"257","ENSG00000011143","MKS1","ENSG00000011143.15"
"258","ENSG00000011198","ABHD5","ENSG00000011198.6"
"259","ENSG00000011201","ANOS1","ENSG00000011201.9"
"260","ENSG00000011243","AKAP8L","ENSG00000011243.16"
"261","ENSG00000011258","MBTD1","ENSG00000011258.14"
"262","ENSG00000011260","UTP18","ENSG00000011260.12"
"263","ENSG00000011275","RNF216","ENSG00000011275.17"
"264","ENSG00000011295","TTC19","ENSG00000011295.14"
"265","ENSG00000011304","PTBP1","ENSG00000011304.15"
"266","ENSG00000011332","DPF1","ENSG00000011332.18"
"267","ENSG00000011347","SYT7","ENSG00000011347.8"
"268","ENSG00000011376","LARS2","ENSG00000011376.8"
"269","ENSG00000011405","PIK3C2A","ENSG00000011405.12"
"270","ENSG00000011422","PLAUR","ENSG00000011422.10"
"271","ENSG00000011426","ANLN","ENSG00000011426.9"
"272","ENSG00000011451","WIZ","ENSG00000011451.16"
"273","ENSG00000011454","RABGAP1","ENSG00000011454.15"
"274","ENSG00000011465","DCN","ENSG00000011465.15"
"275","ENSG00000011478","QPCTL","ENSG00000011478.10"
"276","ENSG00000011485","PPP5C","ENSG00000011485.13"
"277","ENSG00000011523","CEP68","ENSG00000011523.12"
"278","ENSG00000011566","MAP4K3","ENSG00000011566.13"
"279","ENSG00000011590","ZBTB32","ENSG00000011590.12"
"280","ENSG00000011600","TYROBP","ENSG00000011600.10"
"281","ENSG00000011638","TMEM159","ENSG00000011638.9"
"282","ENSG00000012048","BRCA1","ENSG00000012048.18"
"283","ENSG00000012061","ERCC1","ENSG00000012061.14"
"284","ENSG00000012124","CD22","ENSG00000012124.13"
"285","ENSG00000012171","SEMA3B","ENSG00000012171.16"
"286","ENSG00000012174","MBTPS2","ENSG00000012174.10"
"287","ENSG00000012211","PRICKLE3","ENSG00000012211.11"
"288","ENSG00000012223","LTF","ENSG00000012223.11"
"289","ENSG00000012232","EXTL3","ENSG00000012232.7"
"290","ENSG00000012660","ELOVL5","ENSG00000012660.12"
"291","ENSG00000012779","ALOX5","ENSG00000012779.9"
"292","ENSG00000012822","CALCOCO1","ENSG00000012822.14"
"293","ENSG00000012963","UBR7","ENSG00000012963.12"
"294","ENSG00000012983","MAP4K5","ENSG00000012983.10"
"295","ENSG00000013016","EHD3","ENSG00000013016.13"
"296","ENSG00000013275","PSMC4","ENSG00000013275.6"
"297","ENSG00000013288","MAN2B2","ENSG00000013288.7"
"298","ENSG00000013297","CLDN11","ENSG00000013297.9"
"299","ENSG00000013306","SLC25A39","ENSG00000013306.14"
"300","ENSG00000013364","MVP","ENSG00000013364.17"
"301","ENSG00000013374","NUB1","ENSG00000013374.14"
"302","ENSG00000013375","PGM3","ENSG00000013375.14"
"303","ENSG00000013392","RWDD2A","ENSG00000013392.7"
"304","ENSG00000013441","CLK1","ENSG00000013441.14"
"305","ENSG00000013503","POLR3B","ENSG00000013503.8"
"306","ENSG00000013523","ANGEL1","ENSG00000013523.8"
"307","ENSG00000013561","RNF14","ENSG00000013561.16"
"308","ENSG00000013563","DNASE1L1","ENSG00000013563.12"
"309","ENSG00000013573","DDX11","ENSG00000013573.15"
"310","ENSG00000013583","HEBP1","ENSG00000013583.7"
"311","ENSG00000013588","GPRC5A","ENSG00000013588.5"
"312","ENSG00000013619","MAMLD1","ENSG00000013619.12"
"313","ENSG00000013725","CD6","ENSG00000013725.13"
"314","ENSG00000013810","TACC3","ENSG00000013810.17"
"315","ENSG00000014123","UFL1","ENSG00000014123.9"
"316","ENSG00000014138","POLA2","ENSG00000014138.7"
"317","ENSG00000014164","ZC3H3","ENSG00000014164.6"
"318","ENSG00000014216","CAPN1","ENSG00000014216.14"
"319","ENSG00000014257","ACP3","ENSG00000014257.14"
"320","ENSG00000014641","MDH1","ENSG00000014641.16"
"321","ENSG00000014824","SLC30A9","ENSG00000014824.12"
"322","ENSG00000014914","MTMR11","ENSG00000014914.18"
"323","ENSG00000014919","COX15","ENSG00000014919.11"
"324","ENSG00000015133","CCDC88C","ENSG00000015133.17"
"325","ENSG00000015153","YAF2","ENSG00000015153.13"
"326","ENSG00000015171","ZMYND11","ENSG00000015171.17"
"327","ENSG00000015285","WAS","ENSG00000015285.9"
"328","ENSG00000015413","DPEP1","ENSG00000015413.8"
"329","ENSG00000015475","BID","ENSG00000015475.17"
"330","ENSG00000015479","MATR3","ENSG00000015479.16"
"331","ENSG00000015520","NPC1L1","ENSG00000015520.13"
"332","ENSG00000015532","XYLT2","ENSG00000015532.8"
"333","ENSG00000015676","NUDCD3","ENSG00000015676.16"
"334","ENSG00000016082","ISL1","ENSG00000016082.13"
"335","ENSG00000016391","CHDH","ENSG00000016391.9"
"336","ENSG00000016402","IL20RA","ENSG00000016402.11"
"337","ENSG00000016864","GLT8D1","ENSG00000016864.15"
"338","ENSG00000017260","ATP2C1","ENSG00000017260.18"
"339","ENSG00000017427","IGF1","ENSG00000017427.14"
"340","ENSG00000017483","SLC38A5","ENSG00000017483.13"
"341","ENSG00000017797","RALBP1","ENSG00000017797.10"
"342","ENSG00000018189","RUFY3","ENSG00000018189.11"
"343","ENSG00000018236","CNTN1","ENSG00000018236.13"
"344","ENSG00000018280","SLC11A1","ENSG00000018280.15"
"345","ENSG00000018408","WWTR1","ENSG00000018408.13"
"346","ENSG00000018510","AGPS","ENSG00000018510.11"
"347","ENSG00000018610","CXorf56","ENSG00000018610.12"
"348","ENSG00000018625","ATP1A2","ENSG00000018625.13"
"349","ENSG00000018699","TTC27","ENSG00000018699.10"
"350","ENSG00000018869","ZNF582","ENSG00000018869.15"
"351","ENSG00000019102","VSIG2","ENSG00000019102.10"
"352","ENSG00000019144","PHLDB1","ENSG00000019144.15"
"353","ENSG00000019169","MARCO","ENSG00000019169.10"
"354","ENSG00000019485","PRDM11","ENSG00000019485.11"
"355","ENSG00000019505","SYT13","ENSG00000019505.6"
"356","ENSG00000019549","SNAI2","ENSG00000019549.7"
"357","ENSG00000019582","CD74","ENSG00000019582.13"
"358","ENSG00000019991","HGF","ENSG00000019991.14"
"359","ENSG00000019995","ZRANB1","ENSG00000019995.6"
"360","ENSG00000020129","NCDN","ENSG00000020129.14"
"361","ENSG00000020181","ADGRA2","ENSG00000020181.16"
"362","ENSG00000020256","ZFP64","ENSG00000020256.18"
"363","ENSG00000020426","MNAT1","ENSG00000020426.9"
"364","ENSG00000020577","SAMD4A","ENSG00000020577.12"
"365","ENSG00000020633","RUNX3","ENSG00000020633.17"
"366","ENSG00000020922","MRE11","ENSG00000020922.11"
"367","ENSG00000021300","PLEKHB1","ENSG00000021300.12"
"368","ENSG00000021355","SERPINB1","ENSG00000021355.11"
"369","ENSG00000021488","SLC7A9","ENSG00000021488.11"
"370","ENSG00000021574","SPAST","ENSG00000021574.10"
"371","ENSG00000021645","NRXN3","ENSG00000021645.16"
"372","ENSG00000021762","OSBPL5","ENSG00000021762.18"
"373","ENSG00000021776","AQR","ENSG00000021776.9"
"374","ENSG00000021826","CPS1","ENSG00000021826.13"
"375","ENSG00000022267","FHL1","ENSG00000022267.15"
"376","ENSG00000022277","RTF2","ENSG00000022277.11"
"377","ENSG00000022556","NLRP2","ENSG00000022556.14"
"378","ENSG00000022567","SLC45A4","ENSG00000022567.8"
"379","ENSG00000022840","RNF10","ENSG00000022840.14"
"380","ENSG00000022976","ZNF839","ENSG00000022976.14"
"381","ENSG00000023041","ZDHHC6","ENSG00000023041.10"
"382","ENSG00000023171","GRAMD1B","ENSG00000023171.13"
"383","ENSG00000023191","RNH1","ENSG00000023191.15"
"384","ENSG00000023228","NDUFS1","ENSG00000023228.12"
"385","ENSG00000023287","RB1CC1","ENSG00000023287.11"
"386","ENSG00000023318","ERP44","ENSG00000023318.7"
"387","ENSG00000023330","ALAS1","ENSG00000023330.13"
"388","ENSG00000023445","BIRC3","ENSG00000023445.12"
"389","ENSG00000023516","AKAP11","ENSG00000023516.8"
"390","ENSG00000023572","GLRX2","ENSG00000023572.7"
"391","ENSG00000023608","SNAPC1","ENSG00000023608.4"
"392","ENSG00000023697","DERA","ENSG00000023697.11"
"393","ENSG00000023734","STRAP","ENSG00000023734.9"
"394","ENSG00000023839","ABCC2","ENSG00000023839.9"
"395","ENSG00000023892","DEF6","ENSG00000023892.10"
"396","ENSG00000023902","PLEKHO1","ENSG00000023902.12"
"397","ENSG00000023909","GCLM","ENSG00000023909.8"
"398","ENSG00000024048","UBR2","ENSG00000024048.9"
"399","ENSG00000024422","EHD2","ENSG00000024422.10"
"400","ENSG00000024526","DEPDC1","ENSG00000024526.15"
"401","ENSG00000024862","CCDC28A","ENSG00000024862.15"
"402","ENSG00000025039","RRAGD","ENSG00000025039.13"
"403","ENSG00000025156","HSF2","ENSG00000025156.11"
"404","ENSG00000025293","PHF20","ENSG00000025293.14"
"405","ENSG00000025423","HSD17B6","ENSG00000025423.10"
"406","ENSG00000025434","NR1H3","ENSG00000025434.17"
"407","ENSG00000025708","TYMP","ENSG00000025708.11"
"408","ENSG00000025770","NCAPH2","ENSG00000025770.17"
"409","ENSG00000025772","TOMM34","ENSG00000025772.7"
"410","ENSG00000025796","SEC63","ENSG00000025796.12"
"411","ENSG00000025800","KPNA6","ENSG00000025800.12"
"412","ENSG00000026025","VIM","ENSG00000026025.12"
"413","ENSG00000026036","RTEL1-TNFRSF6B","ENSG00000026036.19"
"414","ENSG00000026103","FAS","ENSG00000026103.18"
"415","ENSG00000026297","RNASET2","ENSG00000026297.14"
"416","ENSG00000026508","CD44","ENSG00000026508.15"
"417","ENSG00000026559","KCNG1","ENSG00000026559.12"
"418","ENSG00000026652","AGPAT4","ENSG00000026652.12"
"419","ENSG00000026751","SLAMF7","ENSG00000026751.15"
"420","ENSG00000026950","BTN3A1","ENSG00000026950.15"
"421","ENSG00000027001","MIPEP","ENSG00000027001.8"
"422","ENSG00000027075","PRKCH","ENSG00000027075.12"
"423","ENSG00000027697","IFNGR1","ENSG00000027697.11"
"424","ENSG00000027847","B4GALT7","ENSG00000027847.12"
"425","ENSG00000027869","SH2D2A","ENSG00000027869.10"
"426","ENSG00000028116","VRK2","ENSG00000028116.15"
"427","ENSG00000028137","TNFRSF1B","ENSG00000028137.15"
"428","ENSG00000028203","VEZT","ENSG00000028203.16"
"429","ENSG00000028277","POU2F2","ENSG00000028277.19"
"430","ENSG00000028310","BRD9","ENSG00000028310.16"
"431","ENSG00000028528","SNX1","ENSG00000028528.13"
"432","ENSG00000028839","TBPL1","ENSG00000028839.8"
"433","ENSG00000029153","ARNTL2","ENSG00000029153.13"
"434","ENSG00000029363","BCLAF1","ENSG00000029363.14"
"435","ENSG00000029364","SLC39A9","ENSG00000029364.10"
"436","ENSG00000029534","ANK1","ENSG00000029534.18"
"437","ENSG00000029639","TFB1M","ENSG00000029639.9"
"438","ENSG00000029725","RABEP1","ENSG00000029725.15"
"439","ENSG00000029993","HMGB3","ENSG00000029993.13"
"440","ENSG00000030066","NUP160","ENSG00000030066.12"
"441","ENSG00000030110","BAK1","ENSG00000030110.11"
"442","ENSG00000030304","MUSK","ENSG00000030304.11"
"443","ENSG00000030419","IKZF2","ENSG00000030419.15"
"444","ENSG00000030582","GRN","ENSG00000030582.15"
"445","ENSG00000031003","FAM13B","ENSG00000031003.9"
"446","ENSG00000031081","ARHGAP31","ENSG00000031081.9"
"447","ENSG00000031691","CENPQ","ENSG00000031691.6"
"448","ENSG00000031698","SARS1","ENSG00000031698.11"
"449","ENSG00000031823","RANBP3","ENSG00000031823.13"
"450","ENSG00000032219","ARID4A","ENSG00000032219.17"
"451","ENSG00000032389","EIPR1","ENSG00000032389.11"
"452","ENSG00000032444","PNPLA6","ENSG00000032444.14"
"453","ENSG00000032742","IFT88","ENSG00000032742.16"
"454","ENSG00000033011","ALG1","ENSG00000033011.10"
"455","ENSG00000033030","ZCCHC8","ENSG00000033030.12"
"456","ENSG00000033050","ABCF2","ENSG00000033050.6"
"457","ENSG00000033100","CHPF2","ENSG00000033100.13"
"458","ENSG00000033122","LRRC7","ENSG00000033122.17"
"459","ENSG00000033170","FUT8","ENSG00000033170.15"
"460","ENSG00000033178","UBA6","ENSG00000033178.11"
"461","ENSG00000033327","GAB2","ENSG00000033327.11"
"462","ENSG00000033627","ATP6V0A1","ENSG00000033627.13"
"463","ENSG00000033800","PIAS1","ENSG00000033800.12"
"464","ENSG00000033867","SLC4A7","ENSG00000033867.15"
"465","ENSG00000034053","APBA2","ENSG00000034053.13"
"466","ENSG00000034152","MAP2K3","ENSG00000034152.17"
