"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"71","ENSG00000219928","AL161787.1","ENSG00000219928.2"
"72","ENSG00000259315","ACTG1P17","ENSG00000259315.1"
"73","ENSG00000241057","AC004951.3","ENSG00000241057.1"
"74","ENSG00000228327","AL669831.1","ENSG00000228327.2"
"75","ENSG00000234709","UPF3AP3","ENSG00000234709.2"
"76","ENSG00000273402","AC004908.3","ENSG00000273402.1"
"77","ENSG00000240087","RPSAP12","ENSG00000240087.3"
"78","ENSG00000235978","AC018816.1","ENSG00000235978.5"
"79","ENSG00000257740","AC073896.3","ENSG00000257740.1"
"80","ENSG00000236548","RNF217-AS1","ENSG00000236548.1"
"81","ENSG00000237493","AC034102.1","ENSG00000237493.3"
"82","ENSG00000273432","AC004951.4","ENSG00000273432.1"
"83","ENSG00000273568","AC131009.3","ENSG00000273568.1"
"84","ENSG00000279307","NDUFAF2P1","ENSG00000279307.1"
"85","ENSG00000254461","AP001107.4","ENSG00000254461.1"
"86","ENSG00000225264","ZNRF2P2","ENSG00000225264.3"
"87","ENSG00000271933","AL603756.1","ENSG00000271933.1"
"88","ENSG00000149609","C20orf144","ENSG00000149609.5"
"89","ENSG00000230530","LIMD1-AS1","ENSG00000230530.1"
"90","ENSG00000233885","YEATS2-AS1","ENSG00000233885.6"
"91","ENSG00000233122","CTAGE7P","ENSG00000233122.2"
"92","ENSG00000269925","Z98884.2","ENSG00000269925.1"
"93","ENSG00000279968","CCDC28A-AS1","ENSG00000279968.1"
"94","ENSG00000273306","AC018690.1","ENSG00000273306.1"
"95","ENSG00000232000","CLCN3P1","ENSG00000232000.2"
"96","ENSG00000254428","AP003392.1","ENSG00000254428.1"
"97","ENSG00000232450","AL133517.1","ENSG00000232450.1"
"98","ENSG00000271862","AC104118.1","ENSG00000271862.1"
"99","ENSG00000228606","AL139011.1","ENSG00000228606.1"
"100","ENSG00000262583","TMEM231P1","ENSG00000262583.1"
"101","ENSG00000243224","AC006252.1","ENSG00000243224.1"
"102","ENSG00000280273","AF131216.4","ENSG00000280273.1"
"103","ENSG00000273261","AC092953.2","ENSG00000273261.1"
"104","ENSG00000267571","AC104532.2","ENSG00000267571.1"
"105","ENSG00000198711","SSBP3-AS1","ENSG00000198711.5"
"106","ENSG00000258568","RHOQP1","ENSG00000258568.1"
"107","ENSG00000279873","LINC01126","ENSG00000279873.2"
"108","ENSG00000266258","LINC01909","ENSG00000266258.1"
"109","ENSG00000277977","AC010332.1","ENSG00000277977.1"
"110","ENSG00000073905","VDAC1P1","ENSG00000073905.8"
"111","ENSG00000276261","AC009509.5","ENSG00000276261.1"
"112","ENSG00000203288","TDRKH-AS1","ENSG00000203288.3"
"113","ENSG00000278017","AC064801.1","ENSG00000278017.1"
"114","ENSG00000274653","AC106782.5","ENSG00000274653.1"
"115","ENSG00000230204","FTH1P5","ENSG00000230204.1"
"116","ENSG00000260269","AC105036.3","ENSG00000260269.4"
"117","ENSG00000226002","GTF2IP14","ENSG00000226002.1"
"118","ENSG00000249456","AL731577.2","ENSG00000249456.1"
"119","ENSG00000170092","SPDYE5","ENSG00000170092.13"
"120","ENSG00000213999","MEF2B","ENSG00000213999.14"
"121","ENSG00000258384","RCCD1-AS1","ENSG00000258384.1"
"122","ENSG00000266777","SH3GL1P1","ENSG00000266777.1"
"123","ENSG00000277548","AC018926.3","ENSG00000277548.1"
"124","ENSG00000120500","ARR3","ENSG00000120500.16"
"125","ENSG00000224331","AC019181.1","ENSG00000224331.2"
"126","ENSG00000236015","AC011290.2","ENSG00000236015.1"
"127","ENSG00000279953","AC117503.3","ENSG00000279953.1"
"128","ENSG00000263105","AC009171.2","ENSG00000263105.1"
"129","ENSG00000127589","TUBBP1","ENSG00000127589.4"
"130","ENSG00000200693","AL136038.1","ENSG00000200693.2"
"131","ENSG00000251414","AC138956.2","ENSG00000251414.1"
"132","ENSG00000212125","TAS2R15P","ENSG00000212125.2"
"133","ENSG00000198590","C3orf35","ENSG00000198590.10"
"134","ENSG00000265479","DTX2P1-UPK3BP1-PMS2P11","ENSG00000265479.4"
"135","ENSG00000237437","ASS1P12","ENSG00000237437.1"
"136","ENSG00000267009","AC007780.1","ENSG00000267009.5"
"137","ENSG00000231887","PRH1","ENSG00000231887.5"
"138","ENSG00000163806","SPDYA","ENSG00000163806.14"
"139","ENSG00000275120","AC048382.5","ENSG00000275120.1"
"140","ENSG00000269887","AL391001.1","ENSG00000269887.1"
"141","ENSG00000267199","AP001029.2","ENSG00000267199.1"
"142","ENSG00000224790","AP000704.2","ENSG00000224790.1"
"143","ENSG00000258900","HNRNPCP1","ENSG00000258900.1"
"144","ENSG00000279539","AC006486.2","ENSG00000279539.1"
"145","ENSG00000240898","AC132942.1","ENSG00000240898.1"
"146","ENSG00000266783","AP005136.3","ENSG00000266783.1"
"147","ENSG00000234141","AC006042.3","ENSG00000234141.1"
"148","ENSG00000123009","NME2P1","ENSG00000123009.4"
"149","ENSG00000261123","AC009065.5","ENSG00000261123.1"
"150","ENSG00000274315","AC009318.3","ENSG00000274315.1"
"151","ENSG00000252481","SCARNA13","ENSG00000252481.1"
"152","ENSG00000225920","RIMKLBP2","ENSG00000225920.2"
"153","ENSG00000183682","BMP8A","ENSG00000183682.7"
"154","ENSG00000274849","AC023043.4","ENSG00000274849.1"
"155","ENSG00000271926","AC008972.1","ENSG00000271926.1"
"156","ENSG00000265750","AC090772.3","ENSG00000265750.1"
"157","ENSG00000089558","KCNH4","ENSG00000089558.7"
"158","ENSG00000267546","AC015802.4","ENSG00000267546.2"
"159","ENSG00000278996","FP671120.4","ENSG00000278996.1"
"160","ENSG00000261079","AC009053.2","ENSG00000261079.1"
"161","ENSG00000239969","AC091390.4","ENSG00000239969.4"
"162","ENSG00000236137","AL445231.1","ENSG00000236137.1"
"163","ENSG00000277151","AL138820.1","ENSG00000277151.1"
"164","ENSG00000236266","Z98884.1","ENSG00000236266.1"
"165","ENSG00000269947","AC135178.6","ENSG00000269947.1"
"166","ENSG00000257605","MYG1-AS1","ENSG00000257605.2"
"167","ENSG00000275481","AC025031.4","ENSG00000275481.1"
"168","ENSG00000238035","AC138035.1","ENSG00000238035.7"
"169","ENSG00000259562","AC090607.2","ENSG00000259562.2"
"170","ENSG00000180539","C9orf139","ENSG00000180539.7"
"171","ENSG00000276148","AC084824.5","ENSG00000276148.1"
"172","ENSG00000231043","AC007238.1","ENSG00000231043.3"
"173","ENSG00000276115","AC026356.2","ENSG00000276115.1"
"174","ENSG00000250602","AC093535.1","ENSG00000250602.4"
"175","ENSG00000280399","AC022497.1","ENSG00000280399.1"
"176","ENSG00000272370","AC092354.2","ENSG00000272370.1"
"177","ENSG00000183921","SDR42E2","ENSG00000183921.7"
"178","ENSG00000157021","CIBAR1P1","ENSG00000157021.9"
"179","ENSG00000203734","ECT2L","ENSG00000203734.10"
"180","ENSG00000260279","AC137932.1","ENSG00000260279.2"
"181","ENSG00000261118","AC092123.1","ENSG00000261118.1"
"182","ENSG00000139155","SLCO1C1","ENSG00000139155.7"
"183","ENSG00000185013","NT5C1B","ENSG00000185013.15"
"184","ENSG00000121270","ABCC11","ENSG00000121270.14"
"185","ENSG00000224094","RPS24P8","ENSG00000224094.1"
"186","ENSG00000260352","AC092287.1","ENSG00000260352.1"
"187","ENSG00000212789","ST13P5","ENSG00000212789.4"
"188","ENSG00000205041","AC118344.1","ENSG00000205041.1"
"189","ENSG00000178631","ACTG1P1","ENSG00000178631.7"
"190","ENSG00000161132","AC007663.1","ENSG00000161132.6"
"191","ENSG00000261438","AL157394.1","ENSG00000261438.1"
"192","ENSG00000271119","AC026412.3","ENSG00000271119.1"
"193","ENSG00000267216","ZNF8-ERVK3-1","ENSG00000267216.1"
"194","ENSG00000181544","FANCB","ENSG00000181544.12"
"195","ENSG00000264577","AC010761.1","ENSG00000264577.1"
"196","ENSG00000262712","AC012676.1","ENSG00000262712.1"
"197","ENSG00000272914","AL359532.1","ENSG00000272914.1"
"198","ENSG00000267681","AC135721.1","ENSG00000267681.1"
"199","ENSG00000271871","AC005740.4","ENSG00000271871.1"
"200","ENSG00000196860","TOMM20L","ENSG00000196860.6"
"201","ENSG00000233509","ZNF197-AS1","ENSG00000233509.2"
"202","ENSG00000228224","NACA4P","ENSG00000228224.3"
"203","ENSG00000227848","SUCLA2-AS1","ENSG00000227848.1"
"204","ENSG00000223313","RNU6-516P","ENSG00000223313.1"
"205","ENSG00000269680","AC008760.1","ENSG00000269680.1"
"206","ENSG00000218418","AL591135.1","ENSG00000218418.2"
"207","ENSG00000226891","LINC01359","ENSG00000226891.5"
"208","ENSG00000272690","LINC02018","ENSG00000272690.4"
"209","ENSG00000272072","AC004492.1","ENSG00000272072.1"
"210","ENSG00000280537","AC068946.1","ENSG00000280537.1"
"211","ENSG00000199094","MIR30C2","ENSG00000199094.2"
"212","ENSG00000173401","GLIPR1L1","ENSG00000173401.8"
"213","ENSG00000276571","AC002550.2","ENSG00000276571.1"
"214","ENSG00000254477","AP000640.1","ENSG00000254477.1"
"215","ENSG00000213621","RPSAP54","ENSG00000213621.3"
"216","ENSG00000167807","AC011511.1","ENSG00000167807.14"
"217","ENSG00000259612","EEF1A1P22","ENSG00000259612.1"
"218","ENSG00000236200","KDM4A-AS1","ENSG00000236200.4"
"219","ENSG00000233830","EIF4HP1","ENSG00000233830.2"
"220","ENSG00000235605","AL355472.1","ENSG00000235605.1"
"221","ENSG00000269843","AC008537.2","ENSG00000269843.1"
"222","ENSG00000203876","ADD3-AS1","ENSG00000203876.8"
"223","ENSG00000256262","USP30-AS1","ENSG00000256262.1"
"224","ENSG00000207383","Y_RNA","ENSG00000207383.1"
"225","ENSG00000241549","GUSBP2","ENSG00000241549.7"
"226","ENSG00000234630","AC245060.2","ENSG00000234630.1"
"227","ENSG00000205918","PDPK2P","ENSG00000205918.8"
"228","ENSG00000276814","AC004801.6","ENSG00000276814.1"
"229","ENSG00000254485","AC026191.1","ENSG00000254485.4"
"230","ENSG00000267348","GEMIN7-AS1","ENSG00000267348.2"
"231","ENSG00000254893","AC113404.3","ENSG00000254893.4"
"232","ENSG00000266490","AC127024.5","ENSG00000266490.1"
"233","ENSG00000225137","DYNC1I2P1","ENSG00000225137.1"
"234","ENSG00000227963","RBM15-AS1","ENSG00000227963.1"
"235","ENSG00000259933","AC009065.2","ENSG00000259933.5"
"236","ENSG00000278112","AC145423.3","ENSG00000278112.1"
"237","ENSG00000153157","SYCP2L","ENSG00000153157.11"
"238","ENSG00000236801","RPL24P8","ENSG00000236801.1"
"239","ENSG00000215283","HMGB3P24","ENSG00000215283.3"
"240","ENSG00000228305","PRELID1P6","ENSG00000228305.2"
"241","ENSG00000260853","AC109460.2","ENSG00000260853.1"
"242","ENSG00000237522","NONOP2","ENSG00000237522.1"
"243","ENSG00000224861","YBX1P1","ENSG00000224861.1"
"244","ENSG00000230149","AL021707.3","ENSG00000230149.2"
"245","ENSG00000254064","AC105206.2","ENSG00000254064.1"
"246","ENSG00000176054","RPL23P2","ENSG00000176054.6"
"247","ENSG00000101162","TUBB1","ENSG00000101162.3"
"248","ENSG00000251211","AC136632.2","ENSG00000251211.1"
"249","ENSG00000259529","AL136295.5","ENSG00000259529.1"
"250","ENSG00000267049","AC002398.1","ENSG00000267049.1"
"251","ENSG00000197409","H3C4","ENSG00000197409.7"
"252","ENSG00000267655","AC125437.1","ENSG00000267655.1"
"253","ENSG00000229122","AGBL5-IT1","ENSG00000229122.1"
"254","ENSG00000273174","AC108673.2","ENSG00000273174.1"
"255","ENSG00000272948","AP001412.1","ENSG00000272948.2"
"256","ENSG00000267940","AC022762.2","ENSG00000267940.1"
"257","ENSG00000277763","AL138995.1","ENSG00000277763.1"
"258","ENSG00000270589","AL158163.1","ENSG00000270589.1"
"259","ENSG00000241506","PSMC1P1","ENSG00000241506.1"
"260","ENSG00000262903","AC027796.4","ENSG00000262903.1"
"261","ENSG00000261251","Z97055.2","ENSG00000261251.1"
"262","ENSG00000226525","RPS7P10","ENSG00000226525.5"
"263","ENSG00000162526","TSSK3","ENSG00000162526.6"
"264","ENSG00000237491","LINC01409","ENSG00000237491.7"
"265","ENSG00000231305","AC112484.1","ENSG00000231305.3"
"266","ENSG00000259075","POC1B-GALNT4","ENSG00000259075.5"
"267","ENSG00000184100","BRD7P2","ENSG00000184100.6"
"268","ENSG00000273821","AL096828.3","ENSG00000273821.1"
"269","ENSG00000273026","AL358472.3","ENSG00000273026.1"
"270","ENSG00000224186","C5orf66","ENSG00000224186.7"
"271","ENSG00000157999","ANKRD61","ENSG00000157999.5"
"272","ENSG00000251201","TMED7-TICAM2","ENSG00000251201.7"
"273","ENSG00000181227","DLSTP1","ENSG00000181227.3"
"274","ENSG00000281091","AL117327.1","ENSG00000281091.1"
"275","ENSG00000267500","ZNF887P","ENSG00000267500.1"
"276","ENSG00000177483","RBM44","ENSG00000177483.10"
"277","ENSG00000272606","AC015982.2","ENSG00000272606.1"
"278","ENSG00000224738","AC099850.1","ENSG00000224738.1"
"279","ENSG00000230982","DSTNP1","ENSG00000230982.1"
"280","ENSG00000244459","AC147067.1","ENSG00000244459.2"
"281","ENSG00000279948","AC008895.1","ENSG00000279948.1"
"282","ENSG00000255423","EBLN2","ENSG00000255423.1"
"283","ENSG00000188672","RHCE","ENSG00000188672.15"
"284","ENSG00000281333","AC024941.2","ENSG00000281333.1"
"285","ENSG00000112706","IMPG1","ENSG00000112706.10"
"286","ENSG00000259172","AC023024.1","ENSG00000259172.1"
"287","ENSG00000234648","AL162151.2","ENSG00000234648.1"
"288","ENSG00000272375","AC026979.3","ENSG00000272375.1"
"289","ENSG00000258048","AC073569.2","ENSG00000258048.1"
"290","ENSG00000277873","AC131159.2","ENSG00000277873.1"
"291","ENSG00000281358","RASSF1-AS1","ENSG00000281358.1"
"292","ENSG00000275888","AC132872.3","ENSG00000275888.1"
"293","ENSG00000279692","AC110285.6","ENSG00000279692.1"
"294","ENSG00000277959","AL162274.2","ENSG00000277959.1"
"295","ENSG00000277662","AL354696.1","ENSG00000277662.1"
"296","ENSG00000227388","AL133410.1","ENSG00000227388.2"
"297","ENSG00000279265","AC000123.2","ENSG00000279265.1"
"298","ENSG00000213542","AC007000.2","ENSG00000213542.3"
"299","ENSG00000280039","RN7SKP23","ENSG00000280039.1"
"300","ENSG00000245888","NSMCE1-DT","ENSG00000245888.5"
"301","ENSG00000272505","AC104964.3","ENSG00000272505.1"
"302","ENSG00000260273","AL359711.2","ENSG00000260273.1"
"303","ENSG00000104901","DKKL1","ENSG00000104901.5"
"304","ENSG00000011052","NME1-NME2","ENSG00000011052.20"
"305","ENSG00000248405","PRR5-ARHGAP8","ENSG00000248405.8"
"306","ENSG00000272223","AL136304.1","ENSG00000272223.1"
"307","ENSG00000251023","AC114980.1","ENSG00000251023.1"
"308","ENSG00000268442","AC073534.1","ENSG00000268442.1"
"309","ENSG00000271797","AC008494.3","ENSG00000271797.1"
"310","ENSG00000272498","AC090948.2","ENSG00000272498.1"
"311","ENSG00000011590","ZBTB32","ENSG00000011590.12"
"312","ENSG00000274560","AC010205.1","ENSG00000274560.1"
"313","ENSG00000259030","FPGT-TNNI3K","ENSG00000259030.5"
"314","ENSG00000205572","SERF1B","ENSG00000205572.8"
"315","ENSG00000259706","HSP90B2P","ENSG00000259706.1"
"316","ENSG00000225938","AL109741.1","ENSG00000225938.1"
"317","ENSG00000237976","RFX5-AS1","ENSG00000237976.1"
"318","ENSG00000271978","AL359643.2","ENSG00000271978.1"
"319","ENSG00000232093","DCST1-AS1","ENSG00000232093.1"
"320","ENSG00000246898","LINC00920","ENSG00000246898.1"
"321","ENSG00000225125","RANP4","ENSG00000225125.2"
"322","ENSG00000261173","AC018845.3","ENSG00000261173.1"
"323","ENSG00000272721","AC131235.2","ENSG00000272721.4"
"324","ENSG00000260022","AL031716.1","ENSG00000260022.1"
"325","ENSG00000183889","AC138969.1","ENSG00000183889.11"
"326","ENSG00000267288","AC138150.2","ENSG00000267288.2"
"327","ENSG00000248494","LNX1-AS2","ENSG00000248494.1"
"328","ENSG00000277459","AP001527.2","ENSG00000277459.1"
"329","ENSG00000267274","AC008770.3","ENSG00000267274.1"
"330","ENSG00000219470","AL355802.1","ENSG00000219470.1"
"331","ENSG00000239653","PSMD6-AS2","ENSG00000239653.1"
"332","ENSG00000267060","PTGES3L","ENSG00000267060.4"
"333","ENSG00000184923","NUTM2A","ENSG00000184923.11"
"334","ENSG00000255992","AC131009.1","ENSG00000255992.1"
"335","ENSG00000260643","AC092718.3","ENSG00000260643.1"
"336","ENSG00000226578","AL132657.1","ENSG00000226578.1"
"337","ENSG00000213385","AC105052.2","ENSG00000213385.3"
"338","ENSG00000252690","AC105339.2","ENSG00000252690.3"
"339","ENSG00000276663","AC009090.3","ENSG00000276663.1"
"340","ENSG00000245614","DDX11-AS1","ENSG00000245614.3"
"341","ENSG00000253520","AC136628.3","ENSG00000253520.1"
"342","ENSG00000267213","AC007773.1","ENSG00000267213.4"
"343","ENSG00000243517","AC024940.2","ENSG00000243517.1"
"344","ENSG00000255585","AL590627.1","ENSG00000255585.3"
"345","ENSG00000271833","AL445222.2","ENSG00000271833.1"
"346","ENSG00000116819","TFAP2E","ENSG00000116819.6"
"347","ENSG00000246877","DNM1P35","ENSG00000246877.1"
"348","ENSG00000205045","SLFN12L","ENSG00000205045.7"
"349","ENSG00000261187","AC079322.1","ENSG00000261187.1"
"350","ENSG00000276116","FUT8-AS1","ENSG00000276116.2"
"351","ENSG00000254806","SYS1-DBNDD2","ENSG00000254806.4"
"352","ENSG00000149243","KLHL35","ENSG00000149243.14"
"353","ENSG00000272529","AC090948.3","ENSG00000272529.1"
"354","ENSG00000230295","GTF2IP23","ENSG00000230295.1"
"355","ENSG00000163126","ANKRD23","ENSG00000163126.13"
"356","ENSG00000205702","CYP2D7","ENSG00000205702.9"
"357","ENSG00000279331","RBM12B-AS1","ENSG00000279331.1"
"358","ENSG00000271550","BNIP3P11","ENSG00000271550.1"
"359","ENSG00000266896","AL354892.3","ENSG00000266896.1"
"360","ENSG00000232043","AL133230.1","ENSG00000232043.1"
"361","ENSG00000215458","AATBC","ENSG00000215458.7"
"362","ENSG00000274487","NPEPPSP1","ENSG00000274487.1"
"363","ENSG00000273987","AC121761.2","ENSG00000273987.1"
"364","ENSG00000203362","POLH-AS1","ENSG00000203362.2"
"365","ENSG00000222043","AC079305.1","ENSG00000222043.2"
"366","ENSG00000273784","AL137058.2","ENSG00000273784.3"
"367","ENSG00000236204","LINC01376","ENSG00000236204.4"
"368","ENSG00000278662","GOLGA6L10","ENSG00000278662.3"
"369","ENSG00000234338","AC073349.2","ENSG00000234338.1"
"370","ENSG00000177340","FLJ13224","ENSG00000177340.5"
"371","ENSG00000273733","AC011472.4","ENSG00000273733.1"
"372","ENSG00000245685","FRG1-DT","ENSG00000245685.5"
"373","ENSG00000260589","STAM-AS1","ENSG00000260589.1"
"374","ENSG00000230212","AP000688.1","ENSG00000230212.5"
"375","ENSG00000260645","AL359715.2","ENSG00000260645.1"
"376","ENSG00000237399","PITRM1-AS1","ENSG00000237399.6"
"377","ENSG00000278396","AL122023.1","ENSG00000278396.1"
"378","ENSG00000260647","AC127537.1","ENSG00000260647.1"
"379","ENSG00000228057","SEC63P1","ENSG00000228057.1"
"380","ENSG00000265943","AC090912.1","ENSG00000265943.1"
"381","ENSG00000220793","RPL21P119","ENSG00000220793.5"
"382","ENSG00000224550","AC114491.1","ENSG00000224550.1"
"383","ENSG00000232346","Z74021.1","ENSG00000232346.1"
"384","ENSG00000250474","WBP1LP2","ENSG00000250474.1"
"385","ENSG00000230615","AL139220.2","ENSG00000230615.5"
"386","ENSG00000270689","BUD13P1","ENSG00000270689.1"
"387","ENSG00000165917","RAPSN","ENSG00000165917.8"
"388","ENSG00000170122","FOXD4","ENSG00000170122.5"
"389","ENSG00000232186","TERF1P7","ENSG00000232186.1"
"390","ENSG00000162188","GNG3","ENSG00000162188.5"
"391","ENSG00000279145","AC011912.1","ENSG00000279145.1"
"392","ENSG00000245156","AP001107.1","ENSG00000245156.1"
"393","ENSG00000133962","CATSPERB","ENSG00000133962.6"
"394","ENSG00000238103","RPL9P7","ENSG00000238103.4"
"395","ENSG00000111291","GPRC5D","ENSG00000111291.7"
"396","ENSG00000231503","PTMAP4","ENSG00000231503.4"
"397","ENSG00000259088","AL137779.2","ENSG00000259088.1"
"398","ENSG00000237883","DGUOK-AS1","ENSG00000237883.1"
"399","ENSG00000240219","AL512306.2","ENSG00000240219.1"
"400","ENSG00000226085","UQCRFS1P1","ENSG00000226085.3"
"401","ENSG00000250365","AL139353.2","ENSG00000250365.5"
"402","ENSG00000140090","SLC24A4","ENSG00000140090.16"
"403","ENSG00000185958","FAM186A","ENSG00000185958.8"
"404","ENSG00000229368","AC090587.2","ENSG00000229368.1"
"405","ENSG00000228696","ARL17B","ENSG00000228696.7"
"406","ENSG00000225093","RPL3P7","ENSG00000225093.1"
"407","ENSG00000214973","CHCHD3P3","ENSG00000214973.3"
"408","ENSG00000103472","RRN3P2","ENSG00000103472.8"
"409","ENSG00000272950","AC093799.1","ENSG00000272950.1"
"410","ENSG00000250397","AP006623.1","ENSG00000250397.2"
"411","ENSG00000248489","LINC02062","ENSG00000248489.1"
"412","ENSG00000228887","EEF1DP1","ENSG00000228887.3"
"413","ENSG00000205740","AL359878.1","ENSG00000205740.2"
"414","ENSG00000266405","CBX3P2","ENSG00000266405.3"
"415","ENSG00000260633","AC010207.1","ENSG00000260633.1"
"416","ENSG00000273473","BX649601.1","ENSG00000273473.1"
"417","ENSG00000276952","AL121772.3","ENSG00000276952.1"
"418","ENSG00000225986","UBXN10-AS1","ENSG00000225986.1"
"419","ENSG00000260751","AC008870.2","ENSG00000260751.2"
"420","ENSG00000234043","NUDT9P1","ENSG00000234043.3"
"421","ENSG00000272812","AC004908.2","ENSG00000272812.1"
"422","ENSG00000270060","AC090589.3","ENSG00000270060.1"
"423","ENSG00000226823","SUGT1P1","ENSG00000226823.1"
"424","ENSG00000231234","SKP1P1","ENSG00000231234.2"
"425","ENSG00000143858","SYT2","ENSG00000143858.10"
"426","ENSG00000214223","HNRNPA1P10","ENSG00000214223.4"
"427","ENSG00000275552","AC243965.2","ENSG00000275552.1"
"428","ENSG00000234546","LNCTAM34A","ENSG00000234546.2"
"429","ENSG00000268201","AC020915.1","ENSG00000268201.1"
"430","ENSG00000273188","AL022328.3","ENSG00000273188.1"
"431","ENSG00000244932","AL449212.1","ENSG00000244932.2"
"432","ENSG00000240288","GHRLOS","ENSG00000240288.6"
"433","ENSG00000256210","AC005255.1","ENSG00000256210.3"
"434","ENSG00000279392","AL158801.5","ENSG00000279392.1"
"435","ENSG00000255052","FAM66D","ENSG00000255052.4"
"436","ENSG00000242689","CNTF","ENSG00000242689.2"
"437","ENSG00000256028","AC026362.1","ENSG00000256028.2"
"438","ENSG00000275601","AC011330.2","ENSG00000275601.1"
"439","ENSG00000255046","AC069185.1","ENSG00000255046.1"
"440","ENSG00000262155","LINC02175","ENSG00000262155.1"
"441","ENSG00000246662","LINC00535","ENSG00000246662.5"
"442","ENSG00000236456","AL035458.1","ENSG00000236456.1"
"443","ENSG00000234690","EPCAM-DT","ENSG00000234690.5"
"444","ENSG00000279700","AC131212.2","ENSG00000279700.1"
