"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"104","ENSG00000230734","RPL10P3","ENSG00000230734.1"
"105","ENSG00000196873","CBWD3","ENSG00000196873.14"
"106","ENSG00000214837","LINC01347","ENSG00000214837.7"
"107","ENSG00000269910","AL049840.4","ENSG00000269910.1"
"108","ENSG00000217325","PRELID1P1","ENSG00000217325.2"
"109","ENSG00000174912","METTL15P1","ENSG00000174912.7"
"110","ENSG00000276317","AL357033.3","ENSG00000276317.1"
"111","ENSG00000213178","RPL22P1","ENSG00000213178.3"
"112","ENSG00000230701","FBXW4P1","ENSG00000230701.2"
"113","ENSG00000255142","AP006621.2","ENSG00000255142.1"
"114","ENSG00000205871","RPS3AP47","ENSG00000205871.5"
"115","ENSG00000223825","DAZAP2P1","ENSG00000223825.5"
"116","ENSG00000259985","AC017100.1","ENSG00000259985.1"
"117","ENSG00000267414","SETBP1-DT","ENSG00000267414.1"
"118","ENSG00000272800","AC021851.1","ENSG00000272800.1"
"119","ENSG00000270728","AL035413.1","ENSG00000270728.1"
"120","ENSG00000272918","AC005070.3","ENSG00000272918.1"
"121","ENSG00000254772","EEF1G","ENSG00000254772.8"
"122","ENSG00000272871","AL159169.2","ENSG00000272871.1"
"123","ENSG00000175518","UBQLNL","ENSG00000175518.6"
"124","ENSG00000225778","PROSER2-AS1","ENSG00000225778.4"
"125","ENSG00000270021","AC026691.1","ENSG00000270021.1"
"126","ENSG00000256968","SNRPEP2","ENSG00000256968.1"
"127","ENSG00000272140","AC022400.4","ENSG00000272140.2"
"128","ENSG00000173868","PHOSPHO1","ENSG00000173868.10"
"129","ENSG00000232940","HCG25","ENSG00000232940.4"
"130","ENSG00000259728","LINC00933","ENSG00000259728.4"
"131","ENSG00000228929","RPS13P2","ENSG00000228929.1"
"132","ENSG00000249637","AC008438.1","ENSG00000249637.1"
"133","ENSG00000228084","AC118553.1","ENSG00000228084.1"
"134","ENSG00000280211","AC106886.5","ENSG00000280211.1"
"135","ENSG00000232973","CYP1B1-AS1","ENSG00000232973.10"
"136","ENSG00000224080","UBE2FP1","ENSG00000224080.1"
"137","ENSG00000219507","FTH1P8","ENSG00000219507.4"
"138","ENSG00000265452","MIR3682","ENSG00000265452.1"
"139","ENSG00000275759","AC026367.3","ENSG00000275759.1"
"140","ENSG00000271913","AL035530.2","ENSG00000271913.4"
"141","ENSG00000272914","AL359532.1","ENSG00000272914.1"
"142","ENSG00000204758","AC008429.1","ENSG00000204758.6"
"143","ENSG00000205090","TMEM240","ENSG00000205090.7"
"144","ENSG00000220793","RPL21P119","ENSG00000220793.5"
"145","ENSG00000263432","RN7SL689P","ENSG00000263432.2"
"146","ENSG00000250608","AC010210.1","ENSG00000250608.1"
"147","ENSG00000261819","AC138932.3","ENSG00000261819.1"
"148","ENSG00000215187","FAM166B","ENSG00000215187.8"
"149","ENSG00000260572","AC069224.1","ENSG00000260572.1"
"150","ENSG00000103313","MEFV","ENSG00000103313.10"
"151","ENSG00000280173","AC104447.1","ENSG00000280173.1"
"152","ENSG00000267342","AC087289.2","ENSG00000267342.1"
"153","ENSG00000261777","AC012184.3","ENSG00000261777.4"
"154","ENSG00000280149","AC004877.2","ENSG00000280149.1"
"155","ENSG00000233483","AC008105.2","ENSG00000233483.2"
"156","ENSG00000226833","AC092164.1","ENSG00000226833.4"
"157","ENSG00000260992","DOCK9-DT","ENSG00000260992.1"
"158","ENSG00000272275","AC092687.3","ENSG00000272275.1"
"159","ENSG00000273026","AL358472.3","ENSG00000273026.1"
"160","ENSG00000232888","RPS11P5","ENSG00000232888.4"
"161","ENSG00000213080","AL354714.2","ENSG00000213080.3"
"162","ENSG00000160117","ANKLE1","ENSG00000160117.13"
"163","ENSG00000279491","AP003733.3","ENSG00000279491.1"
"164","ENSG00000198590","C3orf35","ENSG00000198590.10"
"165","ENSG00000259408","AC010809.2","ENSG00000259408.2"
"166","ENSG00000261553","AL137782.1","ENSG00000261553.4"
"167","ENSG00000228436","AL139260.1","ENSG00000228436.2"
"168","ENSG00000228606","AL139011.1","ENSG00000228606.1"
"169","ENSG00000276517","AL133243.3","ENSG00000276517.1"
"170","ENSG00000230207","RPL4P5","ENSG00000230207.1"
"171","ENSG00000267871","ZNF460-AS1","ENSG00000267871.4"
"172","ENSG00000273261","AC092953.2","ENSG00000273261.1"
"173","ENSG00000258559","AC005519.1","ENSG00000258559.2"
"174","ENSG00000269906","AL606834.1","ENSG00000269906.1"
"175","ENSG00000271862","AC104118.1","ENSG00000271862.1"
"176","ENSG00000280161","AC022413.1","ENSG00000280161.1"
"177","ENSG00000247595","SPTY2D1OS","ENSG00000247595.2"
"178","ENSG00000146469","VIP","ENSG00000146469.11"
"179","ENSG00000266777","SH3GL1P1","ENSG00000266777.1"
"180","ENSG00000179766","ATP8B5P","ENSG00000179766.16"
"181","ENSG00000275437","AL121832.3","ENSG00000275437.1"
"182","ENSG00000165555","NOXRED1","ENSG00000165555.8"
"183","ENSG00000261438","AL157394.1","ENSG00000261438.1"
"184","ENSG00000269843","AC008537.2","ENSG00000269843.1"
"185","ENSG00000263050","AC090617.5","ENSG00000263050.1"
"186","ENSG00000181544","FANCB","ENSG00000181544.12"
"187","ENSG00000260517","AC009093.2","ENSG00000260517.2"
"188","ENSG00000265749","AC135178.4","ENSG00000265749.4"
"189","ENSG00000275807","AC145285.6","ENSG00000275807.1"
"190","ENSG00000213790","OLA1P1","ENSG00000213790.2"
"191","ENSG00000238000","AC116347.1","ENSG00000238000.1"
"192","ENSG00000229334","AC046143.1","ENSG00000229334.1"
"193","ENSG00000234797","RPS3AP6","ENSG00000234797.5"
"194","ENSG00000196951","SCOC-AS1","ENSG00000196951.9"
"195","ENSG00000232485","RPL37A-DT","ENSG00000232485.2"
"196","ENSG00000268836","Z69706.1","ENSG00000268836.1"
"197","ENSG00000260361","AC106028.3","ENSG00000260361.1"
"198","ENSG00000279464","AC096720.2","ENSG00000279464.1"
"199","ENSG00000260806","AL163051.1","ENSG00000260806.1"
"200","ENSG00000124251","TP53TG5","ENSG00000124251.9"
"201","ENSG00000230002","ALMS1-IT1","ENSG00000230002.2"
"202","ENSG00000265479","DTX2P1-UPK3BP1-PMS2P11","ENSG00000265479.4"
"203","ENSG00000228452","AC098484.1","ENSG00000228452.1"
"204","ENSG00000246889","AP000487.1","ENSG00000246889.2"
"205","ENSG00000214954","LRRC69","ENSG00000214954.7"
"206","ENSG00000232811","AL360270.1","ENSG00000232811.1"
"207","ENSG00000268364","SMC5-AS1","ENSG00000268364.1"
"208","ENSG00000112309","B3GAT2","ENSG00000112309.9"
"209","ENSG00000270587","AC046185.2","ENSG00000270587.1"
"210","ENSG00000172803","SNX32","ENSG00000172803.16"
"211","ENSG00000227252","AC012063.1","ENSG00000227252.1"
"212","ENSG00000159905","ZNF221","ENSG00000159905.13"
"213","ENSG00000280374","AC019080.5","ENSG00000280374.1"
"214","ENSG00000240376","AC010343.1","ENSG00000240376.1"
"215","ENSG00000228395","AL356481.1","ENSG00000228395.1"
"216","ENSG00000274292","AC084018.2","ENSG00000274292.1"
"217","ENSG00000267370","AC008752.4","ENSG00000267370.1"
"218","ENSG00000240449","AC005586.1","ENSG00000240449.1"
"219","ENSG00000249476","AC008467.1","ENSG00000249476.1"
"220","ENSG00000255139","AP000442.1","ENSG00000255139.1"
"221","ENSG00000152292","SH2D6","ENSG00000152292.15"
"222","ENSG00000279434","AL049776.1","ENSG00000279434.1"
"223","ENSG00000272476","AL024507.2","ENSG00000272476.1"
"224","ENSG00000160539","PLPP7","ENSG00000160539.4"
"225","ENSG00000111291","GPRC5D","ENSG00000111291.7"
"226","ENSG00000136305","CIDEB","ENSG00000136305.10"
"227","ENSG00000255145","STX17-AS1","ENSG00000255145.2"
"228","ENSG00000267510","AC011451.1","ENSG00000267510.1"
"229","ENSG00000265917","MIR3685","ENSG00000265917.1"
"230","ENSG00000279452","AC006277.1","ENSG00000279452.1"
"231","ENSG00000226450","CYP2D8P","ENSG00000226450.2"
"232","ENSG00000261118","AC092123.1","ENSG00000261118.1"
"233","ENSG00000280407","AC132872.4","ENSG00000280407.2"
"234","ENSG00000272153","AL365330.1","ENSG00000272153.1"
"235","ENSG00000272030","AL162258.2","ENSG00000272030.1"
"236","ENSG00000244480","AC005154.2","ENSG00000244480.1"
"237","ENSG00000095464","PDE6C","ENSG00000095464.9"
"238","ENSG00000151023","ENKUR","ENSG00000151023.15"
"239","ENSG00000267082","AC011472.1","ENSG00000267082.1"
"240","ENSG00000236432","MFF-DT","ENSG00000236432.6"
"241","ENSG00000150667","FSIP1","ENSG00000150667.6"
"242","ENSG00000253948","VPS13B-DT","ENSG00000253948.1"
"243","ENSG00000183134","PTGDR2","ENSG00000183134.4"
"244","ENSG00000237491","LINC01409","ENSG00000237491.7"
"245","ENSG00000237522","NONOP2","ENSG00000237522.1"
"246","ENSG00000206559","ZCWPW2","ENSG00000206559.6"
"247","ENSG00000234936","AC010883.1","ENSG00000234936.1"
"248","ENSG00000163357","DCST1","ENSG00000163357.9"
"249","ENSG00000226329","AC005682.1","ENSG00000226329.2"
"250","ENSG00000234618","RPSAP9","ENSG00000234618.1"
"251","ENSG00000232907","DLGAP4-AS1","ENSG00000232907.6"
"252","ENSG00000259366","AC108449.2","ENSG00000259366.1"
"253","ENSG00000213300","HNRNPA3P6","ENSG00000213300.5"
"254","ENSG00000267480","AP001542.3","ENSG00000267480.1"
"255","ENSG00000117477","CCDC181","ENSG00000117477.11"
"256","ENSG00000269947","AC135178.6","ENSG00000269947.1"
"257","ENSG00000233325","MIPEPP3","ENSG00000233325.3"
"258","ENSG00000276248","AL442125.1","ENSG00000276248.1"
"259","ENSG00000092200","RPGRIP1","ENSG00000092200.11"
"260","ENSG00000213760","ATP6V1G2","ENSG00000213760.9"
"261","ENSG00000161509","GRIN2C","ENSG00000161509.12"
"262","ENSG00000273188","AL022328.3","ENSG00000273188.1"
"263","ENSG00000264235","AP005329.1","ENSG00000264235.4"
"264","ENSG00000214389","RPS3AP26","ENSG00000214389.2"
"265","ENSG00000166323","C11orf65","ENSG00000166323.11"
"266","ENSG00000249437","NAIP","ENSG00000249437.6"
"267","ENSG00000226221","RPL26P19","ENSG00000226221.1"
"268","ENSG00000272906","AL353708.3","ENSG00000272906.1"
"269","ENSG00000230629","RPS23P8","ENSG00000230629.2"
"270","ENSG00000256028","AC026362.1","ENSG00000256028.2"
"271","ENSG00000235513","L3MBTL2-AS1","ENSG00000235513.1"
"272","ENSG00000241962","AC079447.1","ENSG00000241962.8"
"273","ENSG00000265366","GLUD1P2","ENSG00000265366.5"
"274","ENSG00000268947","AC002128.1","ENSG00000268947.1"
"275","ENSG00000273448","AC006480.2","ENSG00000273448.1"
"276","ENSG00000213999","MEF2B","ENSG00000213999.14"
"277","ENSG00000229692","SOS1-IT1","ENSG00000229692.3"
"278","ENSG00000276148","AC084824.5","ENSG00000276148.1"
"279","ENSG00000251359","WWC2-AS2","ENSG00000251359.4"
"280","ENSG00000237773","AC073332.1","ENSG00000237773.4"
"281","ENSG00000236204","LINC01376","ENSG00000236204.4"
"282","ENSG00000280378","AL353898.3","ENSG00000280378.1"
"283","ENSG00000263412","NFE2L1-DT","ENSG00000263412.1"
"284","ENSG00000274964","AC026356.1","ENSG00000274964.1"
"285","ENSG00000108958","AC130689.1","ENSG00000108958.4"
"286","ENSG00000271833","AL445222.2","ENSG00000271833.1"
"287","ENSG00000267348","GEMIN7-AS1","ENSG00000267348.2"
"288","ENSG00000233396","LINC01719","ENSG00000233396.6"
"289","ENSG00000255559","ZNF252P-AS1","ENSG00000255559.1"
"290","ENSG00000235065","RPL24P2","ENSG00000235065.1"
"291","ENSG00000272087","AC080013.4","ENSG00000272087.1"
"292","ENSG00000280417","AC096887.2","ENSG00000280417.1"
"293","ENSG00000267632","AC067852.3","ENSG00000267632.1"
"294","ENSG00000280739","EIF1B-AS1","ENSG00000280739.1"
"295","ENSG00000258057","BCDIN3D-AS1","ENSG00000258057.4"
"296","ENSG00000154874","CCDC144B","ENSG00000154874.13"
"297","ENSG00000271959","AC100803.4","ENSG00000271959.1"
"298","ENSG00000011052","NME1-NME2","ENSG00000011052.20"
"299","ENSG00000172458","IL17D","ENSG00000172458.4"
"300","ENSG00000223459","TCAF1P1","ENSG00000223459.5"
"301","ENSG00000224023","EDRF1-DT","ENSG00000224023.9"
"302","ENSG00000256139","AC007637.1","ENSG00000256139.2"
"303","ENSG00000276698","AL136295.6","ENSG00000276698.1"
"304","ENSG00000163806","SPDYA","ENSG00000163806.14"
"305","ENSG00000249249","AC010226.1","ENSG00000249249.1"
"306","ENSG00000257038","AP002761.3","ENSG00000257038.1"
"307","ENSG00000280721","LINC01943","ENSG00000280721.1"
"308","ENSG00000241549","GUSBP2","ENSG00000241549.7"
"309","ENSG00000260236","AC099778.1","ENSG00000260236.1"
"310","ENSG00000278867","AC090616.6","ENSG00000278867.1"
"311","ENSG00000227077","AC107983.1","ENSG00000227077.3"
"312","ENSG00000272402","AL031775.2","ENSG00000272402.1"
"313","ENSG00000214198","TTC41P","ENSG00000214198.6"
"314","ENSG00000224536","AC096677.1","ENSG00000224536.1"
"315","ENSG00000255197","AC090559.1","ENSG00000255197.4"
"316","ENSG00000154529","CNTNAP3B","ENSG00000154529.13"
"317","ENSG00000270503","YTHDF2P1","ENSG00000270503.1"
"318","ENSG00000218227","AC136632.1","ENSG00000218227.3"
"319","ENSG00000273449","AC093788.1","ENSG00000273449.1"
"320","ENSG00000251023","AC114980.1","ENSG00000251023.1"
"321","ENSG00000248734","AC008906.1","ENSG00000248734.2"
"322","ENSG00000276564","AC130650.2","ENSG00000276564.1"
"323","ENSG00000257176","AC009318.1","ENSG00000257176.2"
"324","ENSG00000233077","LINC01271","ENSG00000233077.1"
"325","ENSG00000163141","BNIPL","ENSG00000163141.17"
"326","ENSG00000262587","AC133552.2","ENSG00000262587.2"
"327","ENSG00000240137","ERICH6-AS1","ENSG00000240137.4"
"328","ENSG00000261770","AC006504.1","ENSG00000261770.1"
"329","ENSG00000278993","AC002350.2","ENSG00000278993.1"
"330","ENSG00000161643","SIGLEC16","ENSG00000161643.11"
"331","ENSG00000244733","AL132656.2","ENSG00000244733.5"
"332","ENSG00000198003","CCDC151","ENSG00000198003.10"
"333","ENSG00000230953","AC099677.1","ENSG00000230953.2"
"334","ENSG00000273891","AL731566.2","ENSG00000273891.1"
"335","ENSG00000234857","HNRNPUL2-BSCL2","ENSG00000234857.2"
"336","ENSG00000177791","MYOZ1","ENSG00000177791.11"
"337","ENSG00000168852","TPTE2P5","ENSG00000168852.11"
"338","ENSG00000213700","RPL17P50","ENSG00000213700.3"
"339","ENSG00000277142","LINC00235","ENSG00000277142.1"
"340","ENSG00000145428","RNF175","ENSG00000145428.13"
"341","ENSG00000232284","GNG12-AS1","ENSG00000232284.6"
"342","ENSG00000221949","LINC01465","ENSG00000221949.5"
"343","ENSG00000279569","AC020763.4","ENSG00000279569.1"
"344","ENSG00000254595","AC084337.1","ENSG00000254595.1"
"345","ENSG00000244968","LIFR-AS1","ENSG00000244968.5"
"346","ENSG00000225963","AC009950.1","ENSG00000225963.6"
"347","ENSG00000151967","SCHIP1","ENSG00000151967.17"
"348","ENSG00000239388","ASB14","ENSG00000239388.7"
"349","ENSG00000245614","DDX11-AS1","ENSG00000245614.3"
"350","ENSG00000273893","AL133520.1","ENSG00000273893.1"
"351","ENSG00000261229","AC021483.2","ENSG00000261229.4"
"352","ENSG00000260081","AF274858.1","ENSG00000260081.1"
"353","ENSG00000100276","RASL10A","ENSG00000100276.9"
"354","ENSG00000246560","UBE2D3-AS1","ENSG00000246560.2"
"355","ENSG00000274425","AC114271.1","ENSG00000274425.1"
"356","ENSG00000185829","ARL17A","ENSG00000185829.14"
"357","ENSG00000173825","TIGD3","ENSG00000173825.6"
"358","ENSG00000272692","AC010997.4","ENSG00000272692.1"
"359","ENSG00000278996","FP671120.4","ENSG00000278996.1"
"360","ENSG00000135436","FAM186B","ENSG00000135436.7"
"361","ENSG00000213189","BTF3L4P2","ENSG00000213189.5"
"362","ENSG00000227199","ST7-AS1","ENSG00000227199.1"
"363","ENSG00000269940","AL049840.5","ENSG00000269940.1"
"364","ENSG00000221916","C19orf73","ENSG00000221916.3"
"365","ENSG00000269915","AP006621.4","ENSG00000269915.1"
"366","ENSG00000197361","FBXL22","ENSG00000197361.6"
"367","ENSG00000262050","AC005696.1","ENSG00000262050.1"
"368","ENSG00000279656","AL132780.4","ENSG00000279656.1"
"369","ENSG00000222020","HDAC4-AS1","ENSG00000222020.2"
"370","ENSG00000137434","C6orf52","ENSG00000137434.10"
"371","ENSG00000126500","FLRT1","ENSG00000126500.3"
"372","ENSG00000232934","AL157786.1","ENSG00000232934.6"
"373","ENSG00000228057","SEC63P1","ENSG00000228057.1"
"374","ENSG00000255150","EID3","ENSG00000255150.1"
"375","ENSG00000272853","AC069544.1","ENSG00000272853.1"
"376","ENSG00000254428","AP003392.1","ENSG00000254428.1"
"377","ENSG00000236090","LDHAP3","ENSG00000236090.2"
"378","ENSG00000255121","CCDC84-DT","ENSG00000255121.2"
"379","ENSG00000186583","SPATC1","ENSG00000186583.10"
"380","ENSG00000239763","AC009120.1","ENSG00000239763.2"
"381","ENSG00000166153","DEPDC4","ENSG00000166153.15"
"382","ENSG00000272084","AL137127.1","ENSG00000272084.1"
"383","ENSG00000276672","AL161891.1","ENSG00000276672.1"
"384","ENSG00000187838","PLSCR3","ENSG00000187838.15"
"385","ENSG00000279520","AC093525.8","ENSG00000279520.1"
"386","ENSG00000279265","AC000123.2","ENSG00000279265.1"
"387","ENSG00000275894","AL021578.1","ENSG00000275894.1"
"388","ENSG00000257303","AC073896.2","ENSG00000257303.1"
"389","ENSG00000234769","WASH4P","ENSG00000234769.7"
"390","ENSG00000130224","LRCH2","ENSG00000130224.13"
"391","ENSG00000129749","CHRNA10","ENSG00000129749.3"
"392","ENSG00000236200","KDM4A-AS1","ENSG00000236200.4"
"393","ENSG00000262558","AC129507.3","ENSG00000262558.1"
"394","ENSG00000127589","TUBBP1","ENSG00000127589.4"
"395","ENSG00000270177","AC104109.2","ENSG00000270177.1"
"396","ENSG00000239556","AC004951.2","ENSG00000239556.2"
"397","ENSG00000235636","NUS1P1","ENSG00000235636.1"
"398","ENSG00000237669","AL671277.2","ENSG00000237669.1"
"399","ENSG00000234546","LNCTAM34A","ENSG00000234546.2"
"400","ENSG00000197768","STPG3","ENSG00000197768.9"
"401","ENSG00000224043","CCNT2-AS1","ENSG00000224043.6"
"402","ENSG00000258704","SRP54-AS1","ENSG00000258704.4"
"403","ENSG00000254419","AL139349.1","ENSG00000254419.1"
"404","ENSG00000225880","LINC00115","ENSG00000225880.5"
"405","ENSG00000267127","AC090360.1","ENSG00000267127.5"
"406","ENSG00000226312","CFLAR-AS1","ENSG00000226312.6"
"407","ENSG00000277744","AC011462.4","ENSG00000277744.1"
"408","ENSG00000261840","AC093249.6","ENSG00000261840.2"
"409","ENSG00000264281","AC016596.2","ENSG00000264281.3"
"410","ENSG00000265743","AC138207.5","ENSG00000265743.1"
"411","ENSG00000185634","SHC4","ENSG00000185634.10"
"412","ENSG00000170276","HSPB2","ENSG00000170276.5"
"413","ENSG00000249669","CARMN","ENSG00000249669.6"
"414","ENSG00000273156","AC124016.2","ENSG00000273156.1"
"415","ENSG00000267681","AC135721.1","ENSG00000267681.1"
"416","ENSG00000271380","AL451085.2","ENSG00000271380.1"
"417","ENSG00000265778","AC018413.1","ENSG00000265778.2"
"418","ENSG00000123965","PMS2P5","ENSG00000123965.13"
"419","ENSG00000207554","MIR647","ENSG00000207554.1"
"420","ENSG00000147082","CCNB3","ENSG00000147082.16"
"421","ENSG00000250569","NTAN1P2","ENSG00000250569.1"
"422","ENSG00000226029","LINC01772","ENSG00000226029.1"
"423","ENSG00000270933","AC010719.1","ENSG00000270933.1"
"424","ENSG00000260526","AC109347.1","ENSG00000260526.1"
"425","ENSG00000248161","AC098487.1","ENSG00000248161.4"
"426","ENSG00000186280","KDM4D","ENSG00000186280.6"
"427","ENSG00000213904","LIPE-AS1","ENSG00000213904.7"
"428","ENSG00000244932","AL449212.1","ENSG00000244932.2"
"429","ENSG00000228172","AL020996.1","ENSG00000228172.4"
"430","ENSG00000248592","STIMATE-MUSTN1","ENSG00000248592.6"
"431","ENSG00000066382","MPPED2","ENSG00000066382.15"
"432","ENSG00000260778","AC009065.4","ENSG00000260778.3"
"433","ENSG00000123570","RAB9B","ENSG00000123570.3"
"434","ENSG00000164404","GDF9","ENSG00000164404.7"
"435","ENSG00000111215","PRR4","ENSG00000111215.10"
"436","ENSG00000112599","GUCA1B","ENSG00000112599.8"
"437","ENSG00000180539","C9orf139","ENSG00000180539.7"
"438","ENSG00000225975","LINC01534","ENSG00000225975.5"
"439","ENSG00000239523","MYLK-AS1","ENSG00000239523.4"
"440","ENSG00000256591","AP003108.2","ENSG00000256591.4"
"441","ENSG00000225342","LRRK2-DT","ENSG00000225342.2"
"442","ENSG00000267475","AC008736.1","ENSG00000267475.1"
"443","ENSG00000271936","AC012073.1","ENSG00000271936.1"
"444","ENSG00000116544","DLGAP3","ENSG00000116544.10"
"445","ENSG00000226179","LINC00685","ENSG00000226179.4"
"446","ENSG00000272031","ANKRD34A","ENSG00000272031.2"
