"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"48","ENSG00000272305","AC096887.1","ENSG00000272305.4"
"49","ENSG00000224831","TMEM183B","ENSG00000224831.3"
"50","ENSG00000214820","MPRIPP1","ENSG00000214820.3"
"51","ENSG00000254788","CKLF-CMTM1","ENSG00000254788.5"
"52","ENSG00000249685","AC079921.2","ENSG00000249685.1"
"53","ENSG00000230071","RPL4P6","ENSG00000230071.2"
"54","ENSG00000270956","AC009948.2","ENSG00000270956.1"
"55","ENSG00000269904","MAP2K4P1","ENSG00000269904.2"
"56","ENSG00000243181","AC087343.1","ENSG00000243181.2"
"57","ENSG00000279392","AL158801.5","ENSG00000279392.1"
"58","ENSG00000219451","RPL23P8","ENSG00000219451.3"
"59","ENSG00000226851","AC004112.1","ENSG00000226851.1"
"60","ENSG00000236308","AL138921.2","ENSG00000236308.1"
"61","ENSG00000239650","GUSBP4","ENSG00000239650.4"
"62","ENSG00000272148","AC013403.2","ENSG00000272148.1"
"63","ENSG00000248476","BACH1-IT1","ENSG00000248476.1"
"64","ENSG00000269038","AP001462.1","ENSG00000269038.1"
"65","ENSG00000268357","VN1R81P","ENSG00000268357.1"
"66","ENSG00000250015","AC018752.1","ENSG00000250015.1"
"67","ENSG00000271967","AL583856.2","ENSG00000271967.1"
"68","ENSG00000279148","AC126474.1","ENSG00000279148.1"
"69","ENSG00000226009","KCNIP2-AS1","ENSG00000226009.1"
"70","ENSG00000149300","C11orf52","ENSG00000149300.8"
"71","ENSG00000277662","AL354696.1","ENSG00000277662.1"
"72","ENSG00000128886","ELL3","ENSG00000128886.10"
"73","ENSG00000220472","AL139095.2","ENSG00000220472.1"
"74","ENSG00000246777","AC044802.1","ENSG00000246777.1"
"75","ENSG00000266601","AC018521.6","ENSG00000266601.1"
"76","ENSG00000234281","LANCL1-AS1","ENSG00000234281.4"
"77","ENSG00000230155","CEP250-AS1","ENSG00000230155.5"
"78","ENSG00000272861","AC012360.2","ENSG00000272861.1"
"79","ENSG00000261441","AC124068.2","ENSG00000261441.1"
"80","ENSG00000227477","STK4-AS1","ENSG00000227477.1"
"81","ENSG00000229782","AC118754.1","ENSG00000229782.1"
"82","ENSG00000272514","CFAP206","ENSG00000272514.4"
"83","ENSG00000240489","SETP14","ENSG00000240489.1"
"84","ENSG00000258741","H2AZ2P1","ENSG00000258741.3"
"85","ENSG00000235499","AC073046.1","ENSG00000235499.1"
"86","ENSG00000271797","AC008494.3","ENSG00000271797.1"
"87","ENSG00000245067","IGFBP7-AS1","ENSG00000245067.5"
"88","ENSG00000260871","AC093510.2","ENSG00000260871.1"
"89","ENSG00000272800","AC021851.1","ENSG00000272800.1"
"90","ENSG00000241163","LINC00877","ENSG00000241163.6"
"91","ENSG00000272622","AC010735.2","ENSG00000272622.1"
"92","ENSG00000168811","IL12A","ENSG00000168811.5"
"93","ENSG00000186453","FAM228A","ENSG00000186453.11"
"94","ENSG00000253327","RAD21-AS1","ENSG00000253327.2"
"95","ENSG00000219992","AL391422.1","ENSG00000219992.2"
"96","ENSG00000273487","AC104836.1","ENSG00000273487.1"
"97","ENSG00000259004","LINC02285","ENSG00000259004.1"
"98","ENSG00000278341","AC138028.6","ENSG00000278341.1"
"99","ENSG00000257913","DDN-AS1","ENSG00000257913.2"
"100","ENSG00000229237","HMGN1P37","ENSG00000229237.2"
"101","ENSG00000225159","NPM1P39","ENSG00000225159.1"
"102","ENSG00000281189","GHET1","ENSG00000281189.1"
"103","ENSG00000228043","AC114763.1","ENSG00000228043.4"
"104","ENSG00000273901","AC012313.9","ENSG00000273901.1"
"105","ENSG00000260352","AC092287.1","ENSG00000260352.1"
"106","ENSG00000257591","ZNF625","ENSG00000257591.4"
"107","ENSG00000238186","AL603839.2","ENSG00000238186.1"
"108","ENSG00000253921","AC091982.1","ENSG00000253921.1"
"109","ENSG00000268798","AC027307.3","ENSG00000268798.1"
"110","ENSG00000267277","AC024575.1","ENSG00000267277.1"
"111","ENSG00000272024","AC064807.4","ENSG00000272024.1"
"112","ENSG00000227473","TSSK5P","ENSG00000227473.1"
"113","ENSG00000249485","RBBP4P1","ENSG00000249485.1"
"114","ENSG00000267302","RNFT1-DT","ENSG00000267302.4"
"115","ENSG00000253676","TAGLN2P1","ENSG00000253676.1"
"116","ENSG00000281571","AC241585.2","ENSG00000281571.1"
"117","ENSG00000278177","AL354811.1","ENSG00000278177.1"
"118","ENSG00000260037","AC104938.1","ENSG00000260037.4"
"119","ENSG00000198406","BZW1P2","ENSG00000198406.7"
"120","ENSG00000117400","MPL","ENSG00000117400.13"
"121","ENSG00000279792","AC015909.5","ENSG00000279792.1"
"122","ENSG00000234043","NUDT9P1","ENSG00000234043.3"
"123","ENSG00000215388","ACTG1P3","ENSG00000215388.3"
"124","ENSG00000266258","LINC01909","ENSG00000266258.1"
"125","ENSG00000188610","FAM72B","ENSG00000188610.11"
"126","ENSG00000231887","PRH1","ENSG00000231887.5"
"127","ENSG00000264148","AC138207.3","ENSG00000264148.1"
"128","ENSG00000241352","AC007688.2","ENSG00000241352.3"
"129","ENSG00000241975","ELOCP19","ENSG00000241975.1"
"130","ENSG00000218418","AL591135.1","ENSG00000218418.2"
"131","ENSG00000268543","AC012313.4","ENSG00000268543.1"
"132","ENSG00000244538","AC098583.1","ENSG00000244538.1"
"133","ENSG00000257052","AP003721.4","ENSG00000257052.1"
"134","ENSG00000271926","AC008972.1","ENSG00000271926.1"
"135","ENSG00000267009","AC007780.1","ENSG00000267009.5"
"136","ENSG00000254759","NAP1L1P1","ENSG00000254759.1"
"137","ENSG00000245685","FRG1-DT","ENSG00000245685.5"
"138","ENSG00000259039","AL161804.1","ENSG00000259039.1"
"139","ENSG00000279307","NDUFAF2P1","ENSG00000279307.1"
"140","ENSG00000240057","AC078785.1","ENSG00000240057.4"
"141","ENSG00000165972","CCDC38","ENSG00000165972.11"
"142","ENSG00000272123","AC008966.2","ENSG00000272123.1"
"143","ENSG00000249492","AC114956.2","ENSG00000249492.1"
"144","ENSG00000260647","AC127537.1","ENSG00000260647.1"
"145","ENSG00000231185","SPRY4-AS1","ENSG00000231185.5"
"146","ENSG00000125409","TEKT3","ENSG00000125409.11"
"147","ENSG00000205583","STAG3L1","ENSG00000205583.12"
"148","ENSG00000273568","AC131009.3","ENSG00000273568.1"
"149","ENSG00000272277","AL031963.3","ENSG00000272277.1"
"150","ENSG00000233411","AL359962.1","ENSG00000233411.1"
"151","ENSG00000279086","AC073130.3","ENSG00000279086.1"
"152","ENSG00000213385","AC105052.2","ENSG00000213385.3"
"153","ENSG00000250021","ARPIN-AP3S2","ENSG00000250021.6"
"154","ENSG00000198553","KCNRG","ENSG00000198553.7"
"155","ENSG00000226800","CACTIN-AS1","ENSG00000226800.5"
"156","ENSG00000228606","AL139011.1","ENSG00000228606.1"
"157","ENSG00000214784","RPS3AP21","ENSG00000214784.4"
"158","ENSG00000162510","MATN1","ENSG00000162510.5"
"159","ENSG00000236051","MYCBP2-AS1","ENSG00000236051.5"
"160","ENSG00000278899","AL358852.1","ENSG00000278899.1"
"161","ENSG00000231952","DPY19L1P2","ENSG00000231952.3"
"162","ENSG00000213939","AC091153.1","ENSG00000213939.4"
"163","ENSG00000248925","AC021087.1","ENSG00000248925.1"
"164","ENSG00000228335","AC073063.1","ENSG00000228335.1"
"165","ENSG00000268628","AL121761.1","ENSG00000268628.2"
"166","ENSG00000213204","AL049697.1","ENSG00000213204.7"
"167","ENSG00000226243","RPL37AP1","ENSG00000226243.1"
"168","ENSG00000277245","AC084782.3","ENSG00000277245.1"
"169","ENSG00000229122","AGBL5-IT1","ENSG00000229122.1"
"170","ENSG00000278206","AL031320.2","ENSG00000278206.1"
"171","ENSG00000261668","AC093591.2","ENSG00000261668.1"
"172","ENSG00000279923","AC022417.1","ENSG00000279923.1"
"173","ENSG00000205578","POM121B","ENSG00000205578.5"
"174","ENSG00000151846","PABPC3","ENSG00000151846.8"
"175","ENSG00000272459","AC139795.3","ENSG00000272459.1"
"176","ENSG00000227329","AL139396.1","ENSG00000227329.2"
"177","ENSG00000256968","SNRPEP2","ENSG00000256968.1"
"178","ENSG00000235330","RPL12P25","ENSG00000235330.2"
"179","ENSG00000203734","ECT2L","ENSG00000203734.10"
"180","ENSG00000225125","RANP4","ENSG00000225125.2"
"181","ENSG00000235297","FAUP1","ENSG00000235297.3"
"182","ENSG00000225518","LINC01703","ENSG00000225518.2"
"183","ENSG00000235078","AC231981.1","ENSG00000235078.1"
"184","ENSG00000250412","KLHL2P1","ENSG00000250412.1"
"185","ENSG00000271966","AC021321.1","ENSG00000271966.1"
"186","ENSG00000224418","STK24-AS1","ENSG00000224418.1"
"187","ENSG00000254352","AC100854.1","ENSG00000254352.1"
"188","ENSG00000279660","AC005703.5","ENSG00000279660.1"
"189","ENSG00000272183","AC005041.3","ENSG00000272183.1"
"190","ENSG00000238005","AL391832.2","ENSG00000238005.2"
"191","ENSG00000271964","AC090948.1","ENSG00000271964.1"
"192","ENSG00000267274","AC008770.3","ENSG00000267274.1"
"193","ENSG00000230561","CCDC192","ENSG00000230561.3"
"194","ENSG00000247363","AC090061.1","ENSG00000247363.2"
"195","ENSG00000278238","AL359513.1","ENSG00000278238.1"
"196","ENSG00000188710","QRFP","ENSG00000188710.2"
"197","ENSG00000250220","AC053527.2","ENSG00000250220.1"
"198","ENSG00000267216","ZNF8-ERVK3-1","ENSG00000267216.1"
"199","ENSG00000243414","TICAM2","ENSG00000243414.5"
"200","ENSG00000186603","HPDL","ENSG00000186603.5"
"201","ENSG00000265750","AC090772.3","ENSG00000265750.1"
"202","ENSG00000204556","AL450124.1","ENSG00000204556.4"
"203","ENSG00000273784","AL137058.2","ENSG00000273784.3"
"204","ENSG00000260269","AC105036.3","ENSG00000260269.4"
"205","ENSG00000280010","AP001350.2","ENSG00000280010.1"
"206","ENSG00000232871","SEC1P","ENSG00000232871.7"
"207","ENSG00000227001","NBPF2P","ENSG00000227001.3"
"208","ENSG00000272092","AC087623.2","ENSG00000272092.1"
"209","ENSG00000232671","ZNF687-AS1","ENSG00000232671.4"
"210","ENSG00000120500","ARR3","ENSG00000120500.16"
"211","ENSG00000272172","AC138696.2","ENSG00000272172.1"
"212","ENSG00000206140","TMEM191C","ENSG00000206140.8"
"213","ENSG00000258644","SYNJ2BP-COX16","ENSG00000258644.4"
"214","ENSG00000277342","AC048344.4","ENSG00000277342.1"
"215","ENSG00000279386","AC021106.3","ENSG00000279386.1"
"216","ENSG00000237437","ASS1P12","ENSG00000237437.1"
"217","ENSG00000275734","AC010538.1","ENSG00000275734.1"
"218","ENSG00000276571","AC002550.2","ENSG00000276571.1"
"219","ENSG00000238184","CD81-AS1","ENSG00000238184.1"
"220","ENSG00000161149","TUBA3FP","ENSG00000161149.10"
"221","ENSG00000233297","RASA4DP","ENSG00000233297.4"
"222","ENSG00000215795","AL390728.2","ENSG00000215795.2"
"223","ENSG00000239474","KLHL41","ENSG00000239474.5"
"224","ENSG00000261783","AC009054.2","ENSG00000261783.1"
"225","ENSG00000278733","AC022079.2","ENSG00000278733.1"
"226","ENSG00000271551","AL355297.3","ENSG00000271551.1"
"227","ENSG00000183977","PP2D1","ENSG00000183977.12"
"228","ENSG00000259940","AC109449.1","ENSG00000259940.2"
"229","ENSG00000271155","AL161729.1","ENSG00000271155.1"
"230","ENSG00000279968","CCDC28A-AS1","ENSG00000279968.1"
"231","ENSG00000205106","LINC02716","ENSG00000205106.4"
"232","ENSG00000202343","AL078581.1","ENSG00000202343.1"
"233","ENSG00000278703","AC100847.1","ENSG00000278703.1"
"234","ENSG00000232713","RPS12P3","ENSG00000232713.2"
"235","ENSG00000228463","AP006222.1","ENSG00000228463.7"
"236","ENSG00000238228","OR7E7P","ENSG00000238228.1"
"237","ENSG00000231993","EP300-AS1","ENSG00000231993.1"
"238","ENSG00000271843","AC012557.1","ENSG00000271843.1"
"239","ENSG00000229728","AL136531.1","ENSG00000229728.1"
"240","ENSG00000250282","AC002401.2","ENSG00000250282.1"
"241","ENSG00000225171","DUTP6","ENSG00000225171.2"
"242","ENSG00000260971","AC119674.1","ENSG00000260971.3"
"243","ENSG00000237773","AC073332.1","ENSG00000237773.4"
"244","ENSG00000236496","GPS2P1","ENSG00000236496.2"
"245","ENSG00000169224","GCSAML","ENSG00000169224.11"
"246","ENSG00000254433","AP001001.1","ENSG00000254433.1"
"247","ENSG00000241429","EEF1A1P25","ENSG00000241429.1"
"248","ENSG00000269388","AC018755.3","ENSG00000269388.1"
"249","ENSG00000267219","AC010504.1","ENSG00000267219.1"
"250","ENSG00000273888","FRMD6-AS1","ENSG00000273888.1"
"251","ENSG00000271855","AC073195.1","ENSG00000271855.1"
"252","ENSG00000279794","AC024580.1","ENSG00000279794.1"
"253","ENSG00000273133","AC116651.1","ENSG00000273133.1"
"254","ENSG00000227527","AC096540.1","ENSG00000227527.2"
"255","ENSG00000279949","AC022784.6","ENSG00000279949.1"
"256","ENSG00000236514","AL135791.1","ENSG00000236514.1"
"257","ENSG00000227542","AC092614.1","ENSG00000227542.1"
"258","ENSG00000183638","RP1L1","ENSG00000183638.5"
"259","ENSG00000281100","AC105749.1","ENSG00000281100.1"
"260","ENSG00000244926","ALKBH3-AS1","ENSG00000244926.5"
"261","ENSG00000213280","AC090114.1","ENSG00000213280.2"
"262","ENSG00000253704","AC023632.2","ENSG00000253704.1"
"263","ENSG00000238123","MID1IP1-AS1","ENSG00000238123.1"
"264","ENSG00000230204","FTH1P5","ENSG00000230204.1"
"265","ENSG00000185689","C6orf201","ENSG00000185689.14"
"266","ENSG00000259687","LINC01220","ENSG00000259687.1"
"267","ENSG00000272370","AC092354.2","ENSG00000272370.1"
"268","ENSG00000204818","ADGRF5P2","ENSG00000204818.4"
"269","ENSG00000260331","AC079148.1","ENSG00000260331.1"
"270","ENSG00000267737","AC087645.2","ENSG00000267737.1"
"271","ENSG00000243176","AC092944.1","ENSG00000243176.4"
"272","ENSG00000120055","C10orf95","ENSG00000120055.7"
"273","ENSG00000262712","AC012676.1","ENSG00000262712.1"
"274","ENSG00000228981","AC097658.1","ENSG00000228981.3"
"275","ENSG00000272382","AC025171.5","ENSG00000272382.1"
"276","ENSG00000139914","FITM1","ENSG00000139914.6"
"277","ENSG00000225465","RFPL1S","ENSG00000225465.8"
"278","ENSG00000232855","AF165147.1","ENSG00000232855.5"
"279","ENSG00000273062","AL449106.1","ENSG00000273062.1"
"280","ENSG00000199094","MIR30C2","ENSG00000199094.2"
"281","ENSG00000214391","TUBAP2","ENSG00000214391.3"
"282","ENSG00000260643","AC092718.3","ENSG00000260643.1"
"283","ENSG00000260633","AC010207.1","ENSG00000260633.1"
"284","ENSG00000272264","AC009686.2","ENSG00000272264.1"
"285","ENSG00000273004","AL078644.1","ENSG00000273004.1"
"286","ENSG00000215835","AL596087.1","ENSG00000215835.2"
"287","ENSG00000274736","CCL23","ENSG00000274736.3"
"288","ENSG00000182057","OGFRP1","ENSG00000182057.4"
"289","ENSG00000273447","AC004067.1","ENSG00000273447.1"
"290","ENSG00000145757","SPATA9","ENSG00000145757.14"
"291","ENSG00000185013","NT5C1B","ENSG00000185013.15"
"292","ENSG00000264235","AP005329.1","ENSG00000264235.4"
"293","ENSG00000249978","TRGV7","ENSG00000249978.1"
"294","ENSG00000267939","AC008946.1","ENSG00000267939.1"
"295","ENSG00000250326","AC104596.1","ENSG00000250326.1"
"296","ENSG00000213542","AC007000.2","ENSG00000213542.3"
"297","ENSG00000226624","AC005099.1","ENSG00000226624.1"
"298","ENSG00000278035","AL121895.2","ENSG00000278035.1"
"299","ENSG00000259209","AC004943.1","ENSG00000259209.3"
"300","ENSG00000245888","NSMCE1-DT","ENSG00000245888.5"
"301","ENSG00000258900","HNRNPCP1","ENSG00000258900.1"
"302","ENSG00000238078","LINC01352","ENSG00000238078.1"
"303","ENSG00000264859","DSG2-AS1","ENSG00000264859.4"
"304","ENSG00000178631","ACTG1P1","ENSG00000178631.7"
"305","ENSG00000229994","RPL5P4","ENSG00000229994.1"
"306","ENSG00000162526","TSSK3","ENSG00000162526.6"
"307","ENSG00000196550","FAM72A","ENSG00000196550.9"
"308","ENSG00000260193","LINC02846","ENSG00000260193.1"
"309","ENSG00000244515","KRT18P34","ENSG00000244515.1"
"310","ENSG00000271868","AC114810.1","ENSG00000271868.1"
"311","ENSG00000272914","AL359532.1","ENSG00000272914.1"
"312","ENSG00000246477","AF131216.1","ENSG00000246477.3"
"313","ENSG00000258136","AC007622.2","ENSG00000258136.1"
"314","ENSG00000228037","AL139246.3","ENSG00000228037.1"
"315","ENSG00000160207","HSF2BP","ENSG00000160207.7"
"316","ENSG00000255434","AP001922.6","ENSG00000255434.1"
"317","ENSG00000231234","SKP1P1","ENSG00000231234.2"
"318","ENSG00000230359","TPI1P2","ENSG00000230359.4"
"319","ENSG00000254806","SYS1-DBNDD2","ENSG00000254806.4"
"320","ENSG00000113303","BTNL8","ENSG00000113303.10"
"321","ENSG00000254554","AC080023.1","ENSG00000254554.1"
"322","ENSG00000272375","AC026979.3","ENSG00000272375.1"
"323","ENSG00000198134","PTMAP9","ENSG00000198134.3"
"324","ENSG00000251634","NAIPP4","ENSG00000251634.2"
"325","ENSG00000204791","SMPD5","ENSG00000204791.7"
"326","ENSG00000279948","AC008895.1","ENSG00000279948.1"
"327","ENSG00000271781","AC026740.1","ENSG00000271781.1"
"328","ENSG00000175697","GPR156","ENSG00000175697.9"
"329","ENSG00000276814","AC004801.6","ENSG00000276814.1"
"330","ENSG00000230383","AC009245.1","ENSG00000230383.1"
"331","ENSG00000250470","AC253536.5","ENSG00000250470.1"
"332","ENSG00000224080","UBE2FP1","ENSG00000224080.1"
"333","ENSG00000236723","AL606760.2","ENSG00000236723.2"
"334","ENSG00000261604","AC114947.2","ENSG00000261604.1"
"335","ENSG00000213621","RPSAP54","ENSG00000213621.3"
"336","ENSG00000258744","AL132800.1","ENSG00000258744.1"
"337","ENSG00000226121","AHCTF1P1","ENSG00000226121.2"
"338","ENSG00000248489","LINC02062","ENSG00000248489.1"
"339","ENSG00000119608","PROX2","ENSG00000119608.11"
"340","ENSG00000228906","AL353804.1","ENSG00000228906.1"
"341","ENSG00000254064","AC105206.2","ENSG00000254064.1"
"342","ENSG00000225259","ST13P6","ENSG00000225259.4"
"343","ENSG00000227359","AC017074.1","ENSG00000227359.1"
"344","ENSG00000228158","TLE1P1","ENSG00000228158.2"
"345","ENSG00000279536","AC093458.2","ENSG00000279536.1"
"346","ENSG00000170075","GPR37L1","ENSG00000170075.8"
"347","ENSG00000145198","VWA5B2","ENSG00000145198.13"
"348","ENSG00000275409","AC026367.2","ENSG00000275409.1"
"349","ENSG00000279179","AL662907.2","ENSG00000279179.1"
"350","ENSG00000269984","AC078795.1","ENSG00000269984.1"
"351","ENSG00000229512","AC068580.1","ENSG00000229512.1"
"352","ENSG00000275479","AC087741.2","ENSG00000275479.1"
"353","ENSG00000273017","AP000240.1","ENSG00000273017.1"
"354","ENSG00000265478","AC107982.3","ENSG00000265478.2"
"355","ENSG00000280160","AC135050.7","ENSG00000280160.1"
"356","ENSG00000231784","DBIL5P","ENSG00000231784.7"
"357","ENSG00000234350","AC007405.1","ENSG00000234350.3"
"358","ENSG00000272950","AC093799.1","ENSG00000272950.1"
"359","ENSG00000280132","AC026471.6","ENSG00000280132.1"
"360","ENSG00000268049","AC012313.2","ENSG00000268049.1"
"361","ENSG00000254477","AP000640.1","ENSG00000254477.1"
"362","ENSG00000274515","AC105020.5","ENSG00000274515.1"
"363","ENSG00000234175","AL355355.2","ENSG00000234175.1"
"364","ENSG00000230701","FBXW4P1","ENSG00000230701.2"
"365","ENSG00000232748","AC135050.1","ENSG00000232748.3"
"366","ENSG00000120664","SPART-AS1","ENSG00000120664.9"
"367","ENSG00000272970","AC107294.2","ENSG00000272970.1"
"368","ENSG00000272767","JMJD1C-AS1","ENSG00000272767.1"
"369","ENSG00000231125","AF129075.1","ENSG00000231125.2"
"370","ENSG00000273305","AC009237.15","ENSG00000273305.1"
"371","ENSG00000259295","CSPG4P12","ENSG00000259295.5"
"372","ENSG00000257859","CASC18","ENSG00000257859.1"
"373","ENSG00000186919","ZACN","ENSG00000186919.11"
"374","ENSG00000274026","FAM27E3","ENSG00000274026.1"
"375","ENSG00000237350","CDC42P6","ENSG00000237350.1"
"376","ENSG00000176054","RPL23P2","ENSG00000176054.6"
"377","ENSG00000265975","AC002091.1","ENSG00000265975.1"
"378","ENSG00000173338","KCNK7","ENSG00000173338.11"
"379","ENSG00000229715","EEF1DP3","ENSG00000229715.4"
"380","ENSG00000232093","DCST1-AS1","ENSG00000232093.1"
"381","ENSG00000239246","AC008026.1","ENSG00000239246.3"
"382","ENSG00000130035","GALNT8","ENSG00000130035.5"
"383","ENSG00000254893","AC113404.3","ENSG00000254893.4"
"384","ENSG00000226180","AC010536.1","ENSG00000226180.3"
"385","ENSG00000272944","AC079834.1","ENSG00000272944.1"
"386","ENSG00000241506","PSMC1P1","ENSG00000241506.1"
"387","ENSG00000257576","HSPD1P4","ENSG00000257576.1"
"388","ENSG00000278916","CEP83-DT","ENSG00000278916.1"
"389","ENSG00000274105","AC084824.3","ENSG00000274105.1"
"390","ENSG00000175344","CHRNA7","ENSG00000175344.15"
"391","ENSG00000241889","AC079944.2","ENSG00000241889.1"
"392","ENSG00000224358","TMCO1-AS1","ENSG00000224358.1"
"393","ENSG00000273987","AC121761.2","ENSG00000273987.1"
"394","ENSG00000251002","AC244502.1","ENSG00000251002.6"
"395","ENSG00000270228","AC079880.1","ENSG00000270228.1"
"396","ENSG00000260105","AOC4P","ENSG00000260105.5"
"397","ENSG00000260097","SPDYE6","ENSG00000260097.2"
"398","ENSG00000114656","CFAP92","ENSG00000114656.9"
"399","ENSG00000261557","EEF1A1P38","ENSG00000261557.1"
"400","ENSG00000270149","AL591806.3","ENSG00000270149.4"
"401","ENSG00000225067","RPL23AP2","ENSG00000225067.4"
"402","ENSG00000226465","AL390198.1","ENSG00000226465.1"
"403","ENSG00000140932","CMTM2","ENSG00000140932.8"
"404","ENSG00000279692","AC110285.6","ENSG00000279692.1"
"405","ENSG00000262227","AC004771.2","ENSG00000262227.1"
"406","ENSG00000227082","LINC02798","ENSG00000227082.1"
"407","ENSG00000173825","TIGD3","ENSG00000173825.6"
"408","ENSG00000259520","AC051619.4","ENSG00000259520.4"
"409","ENSG00000261168","AL592424.1","ENSG00000261168.1"
"410","ENSG00000262165","AC233723.1","ENSG00000262165.1"
"411","ENSG00000233008","LINC01725","ENSG00000233008.4"
"412","ENSG00000224094","RPS24P8","ENSG00000224094.1"
"413","ENSG00000183154","AC138356.1","ENSG00000183154.1"
"414","ENSG00000159197","KCNE2","ENSG00000159197.3"
"415","ENSG00000273008","AC010864.1","ENSG00000273008.1"
"416","ENSG00000280161","AC022413.1","ENSG00000280161.1"
"417","ENSG00000237484","LINC01684","ENSG00000237484.5"
"418","ENSG00000243547","HNRNPKP4","ENSG00000243547.1"
"419","ENSG00000258534","AL132712.1","ENSG00000258534.1"
"420","ENSG00000233057","EEF1A1P14","ENSG00000233057.1"
"421","ENSG00000272476","AL024507.2","ENSG00000272476.1"
"422","ENSG00000272696","AL359091.3","ENSG00000272696.1"
"423","ENSG00000267226","AC104971.1","ENSG00000267226.2"
"424","ENSG00000278811","LINC00624","ENSG00000278811.3"
"425","ENSG00000237493","AC034102.1","ENSG00000237493.3"
"426","ENSG00000225871","AC245100.2","ENSG00000225871.2"
"427","ENSG00000259887","FIGNL2-DT","ENSG00000259887.1"
"428","ENSG00000275582","AL031670.1","ENSG00000275582.1"
"429","ENSG00000237371","AL355803.1","ENSG00000237371.1"
"430","ENSG00000261008","LINC01572","ENSG00000261008.5"
"431","ENSG00000241155","ARHGAP31-AS1","ENSG00000241155.1"
"432","ENSG00000273733","AC011472.4","ENSG00000273733.1"
"433","ENSG00000230149","AL021707.3","ENSG00000230149.2"
"434","ENSG00000280327","Z97633.1","ENSG00000280327.1"
"435","ENSG00000271833","AL445222.2","ENSG00000271833.1"
"436","ENSG00000273026","AL358472.3","ENSG00000273026.1"
"437","ENSG00000232546","AC027644.1","ENSG00000232546.1"
"438","ENSG00000226026","AC092802.1","ENSG00000226026.4"
"439","ENSG00000231167","YBX1P2","ENSG00000231167.3"
"440","ENSG00000279452","AC006277.1","ENSG00000279452.1"
"441","ENSG00000269019","HOMER3-AS1","ENSG00000269019.1"
"442","ENSG00000272791","AC073389.3","ENSG00000272791.1"
"443","ENSG00000257740","AC073896.3","ENSG00000257740.1"
"444","ENSG00000233672","RNASEH2B-AS1","ENSG00000233672.5"
"445","ENSG00000173401","GLIPR1L1","ENSG00000173401.8"
"446","ENSG00000181097","LINC02878","ENSG00000181097.5"
